	#_of_exp	#_of_exp(fc<0)	EG_score	empirical_pVal
OXA1L	78	15	-15.870284598946798	0.0108
OXCT1	78	48	-16.590001441542842	1e-05
OXSR1	78	34	0.6512378069665877	0.56301
P4HA2	78	37	-19.59620958816617	2e-05
P4HTM	78	22	-0.46760179184089157	0.4633
PACSIN3	78	40	2.0189722997859114	0.70396
PAF1	78	61	-9.404051411144792	0.00109
PAFAH1B1	78	42	1.2003341923939814	0.6277
PAFAH1B3	78	32	1.4347831305905765	0.63528
PAICS	78	40	-21.960163961455095	1e-05
PAK1	78	51	-7.541898323287273	0.01199
PAK4	78	32	-1.2058725776914212	0.38497
PAK6	78	38	-17.721405173537384	1e-05
PAN2	78	39	2.83095674537735	0.77336
PAPD7	78	60	0.8109767551288299	0.60351
PARP1	78	41	-27.08175027806064	1e-05
PARP2	78	40	-17.82591517044792	1e-05
PAX8	78	29	-1.8352362070700932	0.3397
PCBD1	78	31	2.4613636077619754	0.71975
PCCB	78	33	-15.87676986218469	0.00023
PCK2	78	53	-2.0770127094485145	0.26347
PCM1	78	28	-13.348980466361255	0.00258
PCMT1	78	44	-19.142448135332312	1e-05
PCNA	78	29	5.237390507423161	0.88031
PDGFA	78	35	-3.011695234720205	0.22721
PDHX	78	23	5.265770708389694	0.85254
PDIA5	78	44	-3.1159724265227053	0.19136
PDLIM1	78	32	-5.2539647516596	0.10829
PDS5A	78	43	-7.555700513980388	0.02008
PECR	78	43	1.9629602922674474	0.70536
PEX11A	78	49	-8.882642620634321	0.00485
PFKL	78	47	-7.735173780766905	0.01404
PGAM1	78	21	-11.173444642590066	0.0213
PGM1	78	28	-20.927214146626973	5e-05
PGRMC1	78	38	-7.81433651592232	0.02387
PHF15	78	34	-15.48936257674899	0.00023
PHGDH	78	33	-30.771271077684347	1e-05
PHKA1	78	18	-4.594398106114925	0.20531
PHKB	78	32	8.256046805530424	0.97234
PHKG2	78	48	0.04135425485477334	0.50518
PIGB	78	40	-1.952534617682742	0.30137
PIH1D1	78	27	-1.2715338771580154	0.38827
PIK3C2B	78	17	-11.794302305518775	0.02923
PIK3C3	78	33	-2.6398741576345053	0.26258
PIK3CA	78	41	4.299053797519527	0.87567
PIK3R3	78	47	-13.703765640175353	6e-05
PIK3R4	78	28	-21.618981820294454	3e-05
PIN1	78	18	-12.442380575166323	0.01973
PIP4K2B	78	24	-7.6081883755694175	0.06389
PKIG	78	25	0.31674185226399704	0.52935
PLA2G15	78	25	-3.055982620174841	0.25748
PLA2G4A	78	42	0.613332596145163	0.56609
PLCB3	78	51	0.05358594301488922	0.50651
PLEKHJ1	78	59	-7.681597283034359	0.00663
PLEKHM1	78	33	2.0771294604761366	0.69629
PLK1	78	51	-20.16712078272572	1e-05
PLOD3	78	42	-2.595451204962518	0.23908
PLP2	78	34	-1.2868054896859185	0.37373
PLS1	78	28	3.1886383631604	0.76164
PLSCR1	78	39	-6.969570395390419	0.03473
PLSCR3	78	32	-5.8181728139086495	0.08595
PMAIP1	78	47	-16.01997806070887	1e-05
PMM2	78	49	0.7682000532082603	0.58938
PNKP	78	29	0.4656757616361375	0.54605
PNP	78	48	-9.183466838770965	0.00428
POLB	78	38	-17.390257826473825	1e-05
POLD4	78	23	1.0880376003480672	0.58678
POLE2	78	49	-20.236987163045224	1e-05
POLG2	78	33	-5.318051994478398	0.10075
POLR1C	78	40	-2.447679597398528	0.25717
POLR2I	78	25	-6.792240486972437	0.08069
POLR2K	78	39	-18.55732524509424	1e-05
POP4	78	30	-17.995318022211123	0.00014
PPARD	78	33	-0.49141864581071115	0.45204
PPARG	78	28	0.6630499353548309	0.55846
PPIC	78	39	-4.414735797308341	0.12357
PPIE	78	43	-2.778039598183394	0.22065
PPOX	78	47	-0.8909773291980405	0.39876
PPP1R13B	78	54	3.6541486072382336	0.87122
PPP2R3C	78	45	-6.362467936031887	0.03676
PPP2R5A	78	28	-2.7892100652465928	0.26497
PPP2R5E	78	29	-9.980666279510228	0.01514
PRAF2	78	34	0.24210535733982594	0.52223
PRCP	78	36	-1.5170093931591493	0.3515
PRKACA	78	53	-0.9686475201537593	0.38503
PRKAG2	78	38	-12.330709832887424	0.00108
PRKCD	78	32	-0.04926806583095693	0.49481
PRKCH	78	44	-9.215999481347636	0.00581
PRKCQ	78	55	2.961916152424326	0.81993
PRKX	78	40	-6.5870438640998366	0.04134
PROS1	78	17	-1.3047461086746492	0.40494
PRPF4	78	30	-4.146616240564235	0.16979
PRR15L	78	47	0.8608394877673913	0.59987
PRR7	78	37	-18.37579276117637	3e-05
PRSS23	78	21	-0.31804973913622886	0.47619
PRUNE	78	31	-11.529823041037526	0.0049
PSIP1	78	39	-5.453944190722694	0.07658
PSMB10	78	45	-7.6205985232527365	0.01644
PSMB8	78	21	-4.219796179720242	0.20861
PSMD10	78	41	-13.65037208984574	0.00018
PSMD2	78	44	-14.587534918845044	3e-05
PSMD4	78	32	-4.996270825975376	0.11976
PSMD9	78	32	-2.1546428466903484	0.30242
PSME1	78	17	-2.774293472338105	0.30951
PSME2	78	33	-10.094421265488533	0.00974
PSMF1	78	42	0.9583282362683653	0.60182
PSMG1	78	47	-10.333578507687378	0.00178
PSRC1	78	59	-16.11090169038197	1e-05
PTGS2	78	23	-6.633854017761962	0.09455
PTK2	78	18	-3.401719602658304	0.26791
PTK2B	78	50	4.160534660771509	0.89074
PTPLAD1	78	36	-4.749263103264306	0.11818
PTPN1	78	41	-16.004986055401243	3e-05
PTPN12	78	29	0.17877991626270032	0.52032
PTPN6	78	23	-0.6406553485561474	0.44662
PTPRC	78	51	6.666325818701642	0.97685
PTPRF	78	48	-3.3394374167234795	0.1653
PTPRK	78	43	-2.461710298088221	0.24745
PUF60	78	28	-14.630238720247677	0.00116
PWP1	78	33	6.710158240046569	0.9445
PXMP2	78	50	-8.062167996045453	0.00864
PXN	78	26	-0.5254222533111917	0.4546
PYCR1	78	31	-11.555694644993109	0.00482
PYGL	78	27	-4.254725054741776	0.17551
RAB11FIP2	78	47	-0.4879642291092779	0.44424
RAB21	78	52	-5.760015290952783	0.04097
RAB27A	78	54	-4.831328796694505	0.06781
RAB31	78	51	-6.410600656922906	0.02659
RAB4A	78	29	-7.409586228970999	0.051
RAC2	78	25	-4.932103096974281	0.15056
RAD51C	78	42	-16.095198188576834	3e-05
RAD9A	78	23	-3.5611122907842288	0.23644
RAE1	78	38	-8.970532195716995	0.0118
RAI14	78	37	2.2946789151601044	0.72537
RALA	78	39	-5.1134962889509294	0.09039
RALB	78	28	0.03957732568905067	0.50204
RALGDS	78	32	7.544979438854403	0.96063
RAP1GAP	78	36	1.6820833727562963	0.66457
RASA1	78	32	5.769654165549955	0.91336
RB1	78	55	-5.5689774977359185	0.04201
RBKS	78	26	-4.08686818951164	0.18993
RBM15B	78	43	2.451308935545258	0.74903
RBM34	78	27	-5.622096907313454	0.11109
RBM6	78	42	1.8424326593705056	0.69236
REEP5	78	29	-4.533272968323385	0.15524
RELB	78	38	1.9270872455816872	0.69203
RFC2	78	29	-34.41861675613965	1e-05
RFC5	78	36	-17.461559964624367	1e-05
RFNG	78	44	4.741306511903448	0.90488
RFX5	78	30	-18.496630196346093	0.0001
RGS2	78	24	-14.618117942743954	0.00299
RHEB	78	37	-1.2703434701583733	0.37157
RHOA	78	37	-9.77671245774411	0.00787
RNF167	78	29	4.9719862226653735	0.86866
RNH1	78	22	-3.4577269628750167	0.24576
RNMT	78	28	-2.5217441950274315	0.28527
RNPS1	78	51	-9.014489960637311	0.00339
RPA1	78	37	-19.093753582915394	2e-05
RPA2	78	46	-15.957415257994903	1e-05
RPA3	78	42	-19.215505203694555	1e-05
RPIA	78	32	-0.04812137166692	0.49493
RPL39L	78	41	-22.59959856941911	1e-05
RPN1	78	39	-14.297761443238524	0.00018
RPP38	78	44	-8.840852154704757	0.00746
RPS5	78	22	5.545477212834995	0.86133
RPS6	78	34	6.168705822193328	0.9327
RPS6KA1	78	29	1.3478956419551573	0.62398
RRAGA	78	40	-10.034238239387877	0.00485
RRP12	78	48	-6.891850740414408	0.02324
RRP1B	78	43	-15.43627930004142	3e-05
RRP8	78	36	-19.931387839290498	1e-05
RRS1	78	54	-17.123009010342813	1e-05
RSU1	78	37	-15.736096576733035	0.00011
RTN2	78	43	2.927217354452694	0.78888
RUVBL1	78	45	-23.092636986201303	1e-05
S100A13	78	24	2.4830815350477686	0.69846
S100A4	78	39	-9.54218624658648	0.00673
SACM1L	78	38	-4.043990522469262	0.1466
SATB1	78	37	2.7096287065026896	0.75966
SCAND1	78	27	-3.466824331640071	0.22293
SCARB1	78	43	-16.53841545476943	2e-05
SCCPDH	78	28	0.03495257089992674	0.50164
SCP2	78	33	-7.087184855243247	0.04619
SCRN1	78	38	1.3696874792755687	0.63921
SCYL3	78	33	-7.559405025043929	0.03667
SDHB	78	43	-19.485243317733133	1e-05
SENP6	78	34	-7.656874214751363	0.03283
SERPINE1	78	26	-1.7442118189833495	0.35237
SESN1	78	43	-4.7905342300197695	0.09468
SFN	78	46	-13.556832758001866	7e-05
SGCB	78	40	-3.0821097315449593	0.20704
SH3BP5	78	44	-4.615799970565485	0.09859
SHB	78	60	2.8942290685874656	0.8274
SHC1	78	40	7.51450023875906	0.97557
SIRT3	78	46	-3.136617061927769	0.18471
SKIV2L	78	18	5.223069864712291	0.82374
SKP1	78	38	-11.407366232768412	0.00218
SLC11A2	78	41	0.22473863169321057	0.52565
SLC1A4	78	44	-17.56260167642652	1e-05
SLC25A13	78	46	-7.200486067342954	0.02103
SLC25A14	78	44	-2.867970425869867	0.21068
SLC25A4	78	31	-0.7213484308109878	0.43235
SLC25A46	78	37	-4.415961465716066	0.12923
SLC27A3	78	49	2.0843936241182295	0.73313
SLC2A6	78	51	-8.402035371706827	0.00589
SLC35A1	78	19	0.9573332629574102	0.57369
SLC35A3	78	28	-1.1139720725172255	0.3984
SLC35B1	78	35	-4.6138756139575685	0.12591
SLC35F2	78	23	-2.8512200400024366	0.2812
SLC37A4	78	41	-21.727412889824528	1e-05
SLC5A6	78	28	3.492859403606718	0.7819
SMAD3	78	26	-0.37777149620983197	0.467
SMARCA4	78	38	-5.378007445585718	0.08335
SMARCC1	78	28	-10.422468349641864	0.01317
SMARCD2	78	32	-15.987226764806199	0.00021
SMC1A	78	40	-9.708142422562283	0.00605
SMC3	78	49	-14.750615813879175	3e-05
SMC4	78	42	-21.867503449629314	1e-05
SMNDC1	78	42	-20.33104778381345	1e-05
SNAP25	78	59	2.927482363278028	0.82797
SNCA	78	17	0.9903088654254787	0.56906
SNX11	78	31	-13.308839409844902	0.0017
SNX13	78	44	-2.5044344675458503	0.24128
SNX6	78	19	-3.2563026206750774	0.27431
SNX7	78	56	-3.2981471520215195	0.14935
SOCS2	78	55	-5.226314487994556	0.05257
SORBS3	78	34	-14.572004353022455	0.00057
SOX2	78	55	-1.2065418686416582	0.35286
SOX4	78	22	4.704499599640355	0.82266
SPAG4	78	40	-11.775474450757395	0.00124
SPAG7	78	42	-0.28944606946103896	0.46827
SPDEF	78	40	-11.463931306310592	0.00165
SPEN	78	32	2.059890341883122	0.68995
SPP1	78	50	0.6616434151255586	0.57871
SPR	78	19	-0.5267466799342904	0.46374
SPRED2	78	28	-0.6111709705183015	0.44292
SPTAN1	78	43	-19.900884439821315	1e-05
SPTLC2	78	16	-5.081065710840937	0.19601
SQRDL	78	35	1.0185322008111117	0.6002
SQSTM1	78	17	-3.745149571169539	0.25378
SRC	78	46	-6.676379994599724	0.02931
SSBP2	78	54	-6.330716780647857	0.02574
ST3GAL5	78	51	-7.389402036618283	0.01334
ST6GALNAC2	78	43	-3.1307355649561526	0.19348
ST7	78	35	-25.446079470192355	1e-05
STAMBP	78	22	-1.70385962524257	0.3665
STAP2	78	38	-3.6711539134424385	0.1697
STAT1	78	40	1.145728844043603	0.62021
STAT3	78	24	-3.4154472024458786	0.24078
STAT5B	78	39	-4.292759833688143	0.12999
STK10	78	52	-2.2321796568479586	0.24917
STK25	78	27	-0.006939446868187629	0.49942
STMN1	78	44	-23.98959108186303	1e-05
STUB1	78	8	5.331315675259822	0.74216
STX1A	78	30	-2.3367950625348812	0.29251
STX4	78	34	0.8679939941322934	0.58401
STXBP1	78	27	-1.0610891858147116	0.40578
STXBP2	78	24	0.393147509201634	0.53274
SUPV3L1	78	45	1.607100602399573	0.67386
SUV39H1	78	51	-18.008033900605167	1e-05
SUZ12	78	44	-6.446544731791754	0.03681
SYK	78	60	0.9604901412841036	0.62159
SYNE2	78	48	-7.884885454759916	0.01121
SYNGR3	78	37	-15.728043324966883	0.00011
SYPL1	78	23	-5.64005807236521	0.13073
TARBP1	78	29	-3.3673666685388737	0.22508
TATDN2	78	34	-24.628867844432833	1e-05
TBC1D9B	78	32	-4.438485305516663	0.14729
TBP	78	36	-16.16584684674707	7e-05
TBPL1	78	45	-21.697715645435764	1e-05
TBX2	78	59	-7.680999772386286	0.00663
TBXA2R	78	43	3.0182089083792456	0.79576
TCEA2	78	32	0.08584727103717245	0.50794
TCEAL4	78	27	-3.834300279151507	0.1993
TCERG1	78	38	-21.75630485167344	1e-05
TCFL5	78	44	-11.412037000763382	0.00103
TCTA	78	27	1.0348741952023306	0.5907
TCTN1	78	38	1.7388055178191197	0.6749
TERF2IP	78	37	2.0952902611596946	0.70836
TERT	78	48	3.824059452795673	0.86848
TES	78	27	-2.7954516270453555	0.26877
TESK1	78	43	3.1600127827454307	0.80651
TEX10	78	49	-2.4619452476250583	0.23412
TFAP2A	78	44	-0.8788825649645838	0.40258
TFDP1	78	45	-28.108329149905284	1e-05
TGFB3	78	45	-6.7910096524229075	0.02864
TGFBR2	78	37	2.7530336169767047	0.76285
THAP11	78	39	-4.715434158140106	0.10857
TIAM1	78	50	-9.355070786360365	0.00333
TICAM1	78	38	-1.6274560196234749	0.33393
TIMELESS	78	47	-19.988091911772532	1e-05
TIMM17B	78	34	4.474505438757394	0.86335
TIMM22	78	49	-3.6942586815869616	0.13927
TIMM9	78	18	-2.1173366677145293	0.34693
TIMP2	78	35	-1.117066189768119	0.39049
TIPARP	78	35	-0.9638276827409585	0.40457
TJP1	78	43	4.652216435430974	0.89818
TLE1	78	24	-3.8394633269187266	0.21556
TLK2	78	33	2.1261026264763054	0.70018
TLR4	78	51	-3.4955916444123956	0.1468
TM9SF2	78	24	-4.658650251734145	0.17086
TM9SF3	78	31	-3.393638490625899	0.21265
TMCO1	78	35	-0.7611977595974416	0.42323
TMED10	78	34	3.916940834394284	0.83158
TMEM109	78	36	-25.469193883166835	1e-05
TMEM110	78	48	-6.929632838174904	0.02267
TMEM2	78	30	-3.7428478033164745	0.19262
TMEM5	78	41	-2.7090366482048047	0.23352
TMEM50A	78	34	-4.07727877524521	0.15803
TMEM97	78	48	-14.13351933144429	6e-05
TNFRSF21	78	14	17.4754708934722	0.99156
TNIP1	78	25	-6.021359610799789	0.10555
TOMM34	78	39	-3.8785147410240155	0.15406
TOMM70A	78	33	-12.590748693958515	0.00196
TOP2A	78	42	-21.70392244242708	1e-05
TOPBP1	78	66	-10.711914984204641	9e-05
TOR1A	78	40	-3.9765652597716796	0.14546
TP53	78	34	-4.403720110457611	0.13945
TP53BP1	78	37	-1.2764508547497395	0.37093
TP53BP2	78	42	-2.0862153057852004	0.28376
TPD52L2	78	41	-2.2076720456658863	0.27811
TPM1	78	32	-3.5696290733837883	0.19832
TRAK2	78	36	-16.69517175906495	5e-05
TRAM2	78	39	-10.280259669866181	0.0039
TRAP1	78	36	-18.335119475163147	1e-05
TRAPPC3	78	21	2.812590206756861	0.70913
TRAPPC6A	78	27	-0.269752344869946	0.47632
TRIB1	78	38	-0.6050012628414256	0.43534
TRIB3	78	48	-1.1807028944578128	0.36503
TRIM13	78	53	1.751480406783327	0.70337
TRIM2	78	39	0.6341300796758534	0.56923
TSC22D3	78	27	3.359676531086199	0.76919
TSEN2	78	65	-10.389144137371915	0.00021
TSKU	78	29	-1.4853156633130384	0.37013
TSPAN3	78	29	-1.1209354548131758	0.40206
TSPAN4	78	24	3.370045555402653	0.75838
TSPAN6	78	44	2.9737362081632503	0.79815
TSTA3	78	28	-8.472978586598197	0.03375
TUBB6	78	33	2.2563643075003346	0.7112
TWF2	78	30	-17.540044533106173	0.00016
TXLNA	78	22	3.672506843915669	0.76678
TXNDC9	78	36	-20.44702241363381	1e-05
TXNL4B	78	51	-1.0486366029977972	0.37646
TXNRD1	78	34	-17.115620313441426	8e-05
UBE2A	78	32	-0.2484373197626595	0.47465
UBE2C	78	41	-22.427163404947407	1e-05
UBE2J1	78	41	-3.942279114682762	0.14447
UBE2L6	78	38	1.3354497130732443	0.63571
UBE3B	78	23	-5.82474887397104	0.12344
UBE3C	78	27	-0.2894394210713501	0.47467
UBQLN2	78	31	-4.50624831551649	0.14607
UBR7	78	43	-19.210360423543943	1e-05
UFM1	78	39	-5.19500226878857	0.08701
UGDH	78	45	-8.392187648577963	0.01006
USP1	78	44	-24.348699965096667	1e-05
USP14	78	48	-6.30565808768366	0.03389
USP22	78	32	-3.1402984743475133	0.22717
USP6NL	78	29	-3.9303123951181766	0.18908
USP7	78	51	-11.334767283933173	0.00031
UTP14A	78	38	-8.117512063543236	0.02007
VAPB	78	33	-21.575350762642387	3e-05
VAT1	78	28	-7.151288888413617	0.05998
VAV3	78	45	1.4164181585908793	0.65338
VDAC1	78	41	-3.3965659755271944	0.18099
VGLL4	78	32	-4.028061538784558	0.17018
VPS28	78	37	-7.589144420732361	0.02827
VPS72	78	43	0.6045024374883354	0.56634
WASF3	78	46	-8.027708098977229	0.0114
WDR61	78	50	-8.77109509088029	0.00506
WDR67	78	45	-9.814488696145247	0.00348
WDR7	78	42	7.429361100650009	0.97648
WDTC1	78	25	-0.6381654233524804	0.4464
WFS1	78	36	-0.9315623055696854	0.40748
WIPF2	78	23	-3.1681020183204107	0.26027
WRB	78	31	-4.156159754563313	0.16559
XBP1	78	43	-9.996547963902684	0.00369
XPNPEP1	78	39	-16.778478679784726	2e-05
XPO7	78	29	-2.975847282089764	0.25257
YKT6	78	52	-21.02182424316477	1e-05
YME1L1	78	30	-22.744970724889317	1e-05
YTHDF1	78	48	-6.97044365218499	0.02184
ZDHHC6	78	33	0.6410421434310035	0.56368
ZFP36	78	49	-2.6210776408663725	0.21931
ZMIZ1	78	27	1.3404896202489032	0.61641
ZMYM2	78	43	-5.136548850913611	0.07986
ZNF131	78	44	-4.645996807988226	0.09712
ZNF274	78	45	2.0480487849204883	0.71722
ZNF318	78	44	-8.90695446816445	0.00714
ZNF395	78	52	3.9046497493165955	0.88138
ZNF451	78	27	-3.417971267864333	0.22611
ZNF586	78	58	-0.36991841814558435	0.45156
ZNF589	78	48	1.4923488503132636	0.66848
ZW10	78	27	-19.024198975555016	0.0001
