	#_of_exp	#_of_exp(fc<0)	EG_score	empirical_pVal
OXA1L	90	33	-2.547915162245589	0.30234
OXCT1	90	52	-12.11509391476058	0.00158
OXSR1	90	51	-5.194704022766057	0.09863
P4HA2	90	54	-12.118105898097312	0.00112
P4HTM	90	42	5.024369484119537	0.87281
PACSIN3	90	44	-20.573897827190823	2e-05
PAF1	90	46	1.7945746705347638	0.66715
PAFAH1B1	90	31	0.5907310816781957	0.54573
PAFAH1B3	90	53	-7.313326239285467	0.03208
PAICS	90	58	-19.76428814656859	1e-05
PAK1	90	59	-7.6852313392600395	0.02012
PAK4	90	54	-11.62630046663953	0.00176
PAK6	90	50	-10.31908815745536	0.00628
PAN2	90	37	-7.462993791028223	0.05887
PAPD7	90	44	0.40825558258533073	0.53879
PARP1	90	70	-20.73235472406329	1e-05
PARP2	90	54	-17.5484899853693	3e-05
PAX8	90	36	1.8336295324312029	0.65287
PCBD1	90	23	1.745988193175	0.61517
PCCB	90	32	-8.260918000066134	0.05579
PCK2	90	32	0.6204867425760773	0.55053
PCM1	90	48	-18.200399724127664	3e-05
PCMT1	90	52	-8.500648983630532	0.01699
PCNA	90	46	-24.372954001255593	1e-05
PDGFA	90	57	-19.100770827034488	1e-05
PDHX	90	55	5.802300807401079	0.93293
PDIA5	90	65	-7.237807650194879	0.0208
PDLIM1	90	47	1.6611569709551053	0.65569
PDS5A	90	54	-16.937292818138115	3e-05
PECR	90	49	1.6374359897795172	0.65752
PEX11A	90	55	-7.981633518027494	0.02
PFKL	90	68	-7.745666636309778	0.01254
PGAM1	90	50	-24.742967540480944	1e-05
PGM1	90	51	-10.137363392680728	0.00686
PGRMC1	90	60	-13.177527191372478	0.00014
PHF15	90	63	-15.151773514895208	3e-05
PHGDH	90	56	-26.820444677732503	1e-05
PHKA1	90	35	2.3113173944334617	0.68427
PHKB	90	28	-1.8911567332424997	0.36222
PHKG2	90	46	3.4112926036378517	0.79274
PIGB	90	36	-2.4165712162036295	0.30626
PIH1D1	90	42	-6.375033304633872	0.07644
PIK3C2B	90	38	-1.1347983493042422	0.40105
PIK3C3	90	37	-0.24043162475188856	0.48216
PIK3CA	90	27	5.493489194610339	0.84037
PIK3R3	90	65	-6.915944714297109	0.02573
PIK3R4	90	55	-21.66962836871925	1e-05
PIN1	90	37	5.438808340431703	0.87659
PIP4K2B	90	55	-7.835185556668583	0.02164
PKIG	90	31	-7.488594456362865	0.07561
PLA2G15	90	40	-6.737297535449488	0.06933
PLA2G4A	90	35	2.07636214400962	0.66664
PLCB3	90	58	-4.322937899311649	0.12365
PLEKHJ1	90	51	-5.696620781392591	0.07904
PLEKHM1	90	31	5.338750737208885	0.8484
PLK1	90	44	-21.669974304965567	1e-05
PLOD3	90	57	-16.002172062784215	3e-05
PLP2	90	39	-10.068576948892947	0.01602
PLS1	90	62	-9.974750269766067	0.00285
PLSCR1	90	60	-14.78076391314196	1e-05
PLSCR3	90	41	0.26717180971812743	0.52049
PMAIP1	90	51	-18.38141913454907	2e-05
PMM2	90	41	3.5608919687779346	0.78578
PNKP	90	36	-7.620100550961065	0.05876
PNP	90	48	-22.200447024741585	1e-05
POLB	90	35	-0.46382679276748584	0.46145
POLD4	90	21	7.548097412118921	0.88332
POLE2	90	55	-27.61489177210523	1e-05
POLG2	90	43	3.6316390659363944	0.79853
POLR1C	90	42	4.354875128419615	0.83843
POLR2I	90	41	-16.33184599793181	0.0002
POLR2K	90	46	-25.06480633762747	1e-05
POP4	90	50	-11.408634167124752	0.00295
PPARD	90	60	-6.668837973024422	0.03601
PPARG	90	47	-22.75540947042369	1e-05
PPIC	90	47	0.7868016900923865	0.57487
PPIE	90	37	-11.486831062619446	0.00918
PPOX	90	26	1.916682762558759	0.63551
PPP1R13B	90	59	1.1830911887848754	0.62649
PPP2R3C	90	37	-3.216714833442987	0.24791
PPP2R5A	90	28	-0.24294342771453917	0.48317
PPP2R5E	90	35	5.536642409447495	0.8729
PRAF2	90	25	-4.491886762893808	0.21653
PRCP	90	34	-0.8963190453689429	0.42553
PRKACA	90	41	-8.869792497292975	0.02528
PRKAG2	90	64	-13.786441377482461	3e-05
PRKCD	90	47	-14.832374558947162	0.00038
PRKCH	90	66	-11.253961179815072	0.00065
PRKCQ	90	47	0.1803477109302845	0.51715
PRKX	90	38	-5.2313717345995885	0.12979
PROS1	90	48	-2.02985895918992	0.31394
PRPF4	90	39	-15.317372224732699	0.00077
PRR15L	90	47	4.46528877228666	0.85714
PRR7	90	44	-1.309520065981847	0.38037
PRSS23	90	37	-7.735982008409299	0.05255
PRUNE	90	57	-12.786933622084899	0.00052
PSIP1	90	45	-7.36468351161851	0.0432
PSMB10	90	28	5.851123414678132	0.85911
PSMB8	90	18	0.12201680778210497	0.50812
PSMD10	90	60	-6.490537023156231	0.0401
PSMD2	90	60	-15.040694849150068	1e-05
PSMD4	90	43	1.8729745023801152	0.6676
PSMD9	90	44	-2.558336559203309	0.2762
PSME1	90	26	2.572751039104951	0.67916
PSME2	90	38	-16.67684216657118	0.00044
PSMF1	90	40	0.9963518853194843	0.58759
PSMG1	90	63	-11.631365310825487	0.0007
PSRC1	90	62	-17.5758586420768	1e-05
PTGS2	90	54	-6.7189738239435615	0.04308
PTK2	90	39	0.7773454663638142	0.5676
PTK2B	90	40	2.7153406245510414	0.72648
PTPLAD1	90	51	-12.560880739652918	0.00123
PTPN1	90	47	-12.176148776451589	0.00273
PTPN12	90	56	-12.672149169382958	0.00074
PTPN6	90	51	-5.467614787317577	0.08751
PTPRC	90	34	3.280375465478728	0.74997
PTPRF	90	40	5.4371327433768055	0.88608
PTPRK	90	41	3.463892260129217	0.77912
PUF60	90	50	-9.729306261211972	0.00915
PWP1	90	38	-14.561458159301367	0.00157
PXMP2	90	58	-19.018468100820137	1e-05
PXN	90	44	-12.606538095256257	0.00257
PYCR1	90	43	-16.030213060008435	0.00023
PYGL	90	35	-5.493488702139385	0.13042
RAB11FIP2	90	32	-9.612298514963634	0.03275
RAB21	90	43	0.03205332172030613	0.50355
RAB27A	90	42	-8.201798807459566	0.03441
RAB31	90	54	3.341842684760625	0.80633
RAB4A	90	43	-10.311245079143431	0.01029
RAC2	90	56	-13.343974389390919	0.00031
RAD51C	90	52	-16.889357607248364	1e-05
RAD9A	90	61	-10.319200561814295	0.00261
RAE1	90	53	-23.058066809724338	1e-05
RAI14	90	41	4.048560336298671	0.81663
RALA	90	48	-7.376133027804478	0.03915
RALB	90	52	-10.4256842744484	0.00499
RALGDS	90	32	-5.871666067638674	0.12582
RAP1GAP	90	46	-0.47970003400209327	0.45573
RASA1	90	60	-1.5143319368491444	0.33928
RB1	90	50	2.0407470959783494	0.69332
RBKS	90	37	-2.079726594099726	0.33186
RBM15B	90	37	2.3886381915571033	0.69668
RBM34	90	25	-3.5016555029439638	0.27035
RBM6	90	50	-4.631260062321674	0.12604
REEP5	90	52	-2.5044195287646382	0.26412
RELB	90	54	-6.1185450661051375	0.05894
RFC2	90	49	-18.27469549212604	1e-05
RFC5	90	59	-19.66062459869288	1e-05
RFNG	90	34	3.5353730417902587	0.76617
RFX5	90	31	-10.989861888911841	0.0194
RGS2	90	59	-11.970580047284093	0.00075
RHEB	90	49	-18.11032927623401	1e-05
RHOA	90	60	-8.14692654921489	0.01404
RNF167	90	33	5.61584036417157	0.86814
RNH1	90	27	4.245662200372042	0.78002
RNMT	90	39	-18.662912077776753	7e-05
RNPS1	90	62	-14.246684670696755	4e-05
RPA1	90	65	-19.825730987064784	1e-05
RPA2	90	53	-21.919154664896865	1e-05
RPA3	90	50	-22.166317756758573	1e-05
RPIA	90	53	-10.023450326103875	0.00607
RPL39L	90	54	-21.800628516941604	1e-05
RPN1	90	48	-28.370643108939085	1e-05
RPP38	90	51	-13.69582219179997	0.00059
RPS5	90	48	-2.6393773121666055	0.26323
RPS6	90	43	-2.734885552204331	0.26512
RPS6KA1	90	52	-9.932683099979045	0.00683
RRAGA	90	31	-6.440583211302285	0.10644
RRP12	90	41	3.086781894569171	0.75302
RRP1B	90	52	-19.867564671968445	1e-05
RRP8	90	54	-16.858535091698894	3e-05
RRS1	90	60	-13.157335708473882	0.00014
RSU1	90	54	-16.889206080814013	3e-05
RTN2	90	33	0.01653325212171402	0.50257
RUVBL1	90	54	-25.189874058566957	1e-05
S100A13	90	34	-5.340969836547109	0.14081
S100A4	90	26	-16.657558428069414	0.00319
SACM1L	90	42	-12.819998899349867	0.00287
SATB1	90	44	1.1657249436964978	0.6084
SCAND1	90	27	0.3871130692923051	0.52925
SCARB1	90	42	-6.355499619463363	0.07716
SCCPDH	90	27	2.084120650203233	0.64958
SCP2	90	42	1.6111329816066342	0.64386
SCRN1	90	39	-19.32827777729903	6e-05
SCYL3	90	42	-8.843684823218517	0.02478
SDHB	90	52	-20.92070195889728	1e-05
SENP6	90	36	2.312295467965568	0.68932
SERPINE1	90	52	-1.2001017102303173	0.37986
SESN1	90	46	-7.402286026275412	0.04137
SFN	90	60	2.0718614769162205	0.71378
SGCB	90	53	-9.659895278418661	0.00784
SH3BP5	90	39	0.41760413628712795	0.53616
SHB	90	43	0.8091223129743622	0.57411
SHC1	90	38	-1.7840291506202999	0.34786
SIRT3	90	60	-2.541378616961547	0.24479
SKIV2L	90	51	1.5155422572694903	0.64786
SKP1	90	52	-7.919736225153253	0.02427
SLC11A2	90	45	-5.836029855347046	0.08693
SLC1A4	90	48	-9.895713884301323	0.00937
SLC25A13	90	51	-20.125240751792266	1e-05
SLC25A14	90	61	0.2376376186387393	0.52513
SLC25A4	90	24	-3.577195652950164	0.26456
SLC25A46	90	34	1.0376116413595773	0.58399
SLC27A3	90	31	3.9003671042980126	0.77597
SLC2A6	90	39	4.855074436159658	0.85492
SLC35A1	90	38	-1.7670457347558641	0.34915
SLC35A3	90	36	-2.8247688942430917	0.27703
SLC35B1	90	58	-19.711087954010022	1e-05
SLC35F2	90	46	-17.458260797281923	4e-05
SLC37A4	90	53	-18.074882500282673	2e-05
SLC5A6	90	61	-20.4387443119031	1e-05
SMAD3	90	51	-16.772732557202634	5e-05
SMARCA4	90	61	-21.627669515053114	1e-05
SMARCC1	90	46	1.4433757881973386	0.6363
SMARCD2	90	37	-10.987511167057496	0.01191
SMC1A	90	58	-2.050612975048047	0.2929
SMC3	90	48	-12.771301732198202	0.00126
SMC4	90	70	-25.65336203186186	1e-05
SMNDC1	90	48	-26.029385752368366	1e-05
SNAP25	90	66	-5.296652351235476	0.06654
SNCA	90	25	1.2778421754463398	0.59019
SNX11	90	54	-10.479680566576441	0.00408
SNX13	90	36	1.6899052355620061	0.64171
SNX6	90	29	-1.4562751946551944	0.39107
SNX7	90	52	-0.4869477123160908	0.45014
SOCS2	90	46	2.5503742589964813	0.72888
SORBS3	90	48	-1.1524326610344287	0.39173
SOX2	90	50	-7.865762652424629	0.02762
SOX4	90	43	-5.26176872489188	0.11589
SPAG4	90	49	-15.133730235478303	0.00012
SPAG7	90	37	4.332607255882029	0.82318
SPDEF	90	44	1.0891238678598387	0.60177
SPEN	90	38	-4.621114233450406	0.15858
SPP1	90	63	-7.266305587329206	0.02277
SPR	90	35	-0.9386561590013379	0.42198
SPRED2	90	38	-5.012111771246782	0.1393
SPTAN1	90	55	-28.7901147846408	1e-05
SPTLC2	90	56	-11.747411754949338	0.0014
SQRDL	90	53	4.620606947889632	0.87897
SQSTM1	90	31	2.606223127770472	0.69437
SRC	90	55	-6.8875190313618235	0.03784
SSBP2	90	46	-8.189852990701368	0.02769
ST3GAL5	90	46	-5.493836619378458	0.09724
ST6GALNAC2	90	59	3.3394492101761997	0.81475
ST7	90	57	-23.29198655847358	1e-05
STAMBP	90	36	-1.0449294797685926	0.4143
STAP2	90	47	3.4071933012225837	0.79292
STAT1	90	52	-9.287719500145538	0.01052
STAT3	90	60	-6.826977737548538	0.03273
STAT5B	90	46	0.5219498759060897	0.55066
STK10	90	62	-6.715980934704429	0.0323
STK25	90	39	-4.580548818180543	0.15851
STMN1	90	60	-28.036386421374566	1e-05
STUB1	90	26	-2.183091433066581	0.34961
STX1A	90	43	-18.869284197055904	3e-05
STX4	90	26	4.015529135511656	0.76492
STXBP1	90	45	-13.694653362191708	0.00097
STXBP2	90	40	-0.2529836326864868	0.47749
SUPV3L1	90	34	1.1596980814970703	0.59374
SUV39H1	90	67	-22.664134683737107	1e-05
SUZ12	90	64	-20.238668310321042	1e-05
SYK	90	45	-3.774587360251871	0.18667
SYNE2	90	54	-8.50362305501819	0.01589
SYNGR3	90	53	-9.181356263060078	0.01066
SYPL1	90	59	6.7122815057726095	0.96297
TARBP1	90	44	-9.27796624076363	0.0182
TATDN2	90	57	-20.398160322770277	1e-05
TBC1D9B	90	38	-2.4262863241272856	0.29684
TBP	90	55	-21.818890371096767	1e-05
TBPL1	90	51	-21.969564613895642	1e-05
TBX2	90	56	-17.12946155964465	1e-05
TBXA2R	90	48	0.8186049722619496	0.58158
TCEA2	90	29	-2.0627722325496887	0.34778
TCEAL4	90	37	-2.7802595350975277	0.27823
TCERG1	90	59	-20.54007855773555	1e-05
TCFL5	90	45	-1.3027515297135488	0.37817
TCTA	90	24	-1.063652931905356	0.42276
TCTN1	90	42	-1.1686201224215864	0.39518
TERF2IP	90	33	2.038240841767754	0.65911
TERT	90	42	4.442159721006146	0.84341
TES	90	30	2.582808293946068	0.69324
TESK1	90	36	8.069466733205418	0.9518
TEX10	90	33	-10.413307455175149	0.021
TFAP2A	90	39	3.334530647396357	0.76772
TFDP1	90	58	-29.176015943279644	1e-05
TGFB3	90	32	3.8715027617058113	0.78001
TGFBR2	90	65	-8.914801762635447	0.0061
THAP11	90	37	-0.4021903468795105	0.46815
TIAM1	90	53	-17.84295894848187	2e-05
TICAM1	90	51	-5.583855272935955	0.0834
TIMELESS	90	52	-22.46296719457515	1e-05
TIMM17B	90	41	0.12297184278198602	0.50778
TIMM22	90	44	0.5724343612195525	0.55381
TIMM9	90	42	-9.268748708482253	0.01999
TIMP2	90	39	0.16091583564438336	0.51396
TIPARP	90	30	-9.050221785178497	0.04548
TJP1	90	46	-5.85434078975454	0.0837
TLE1	90	56	-7.884367790741515	0.01923
TLK2	90	29	4.657914408895336	0.81102
TLR4	90	61	-16.00836134492838	1e-05
TM9SF2	90	46	-4.718597926227956	0.13154
TM9SF3	90	36	0.5869820369279439	0.55164
TMCO1	90	53	-13.649619229635029	0.00043
TMED10	90	33	7.301510083619595	0.92493
TMEM109	90	59	-28.771921192981285	1e-05
TMEM110	90	38	-9.956133221104876	0.0182
TMEM2	90	44	-30.849078154638303	1e-05
TMEM5	90	44	-9.018635997189897	0.02083
TMEM50A	90	48	-15.139871409868693	0.00012
TMEM97	90	50	-12.209866004359585	0.00154
TNFRSF21	90	35	3.469261293257997	0.76375
TNIP1	90	38	-2.1314704109231406	0.32032
TOMM34	90	32	-3.664715051118722	0.23647
TOMM70A	90	45	-1.79593350811206	0.33406
TOP2A	90	68	-23.12637488304892	1e-05
TOPBP1	90	44	-1.6616957035925928	0.34908
TOR1A	90	37	-8.068543027547692	0.04609
TP53	90	28	-4.172130176625224	0.22014
TP53BP1	90	47	-6.594827462175409	0.05922
TP53BP2	90	43	-1.4980075998747946	0.3658
TPD52L2	90	53	-18.23323622242125	2e-05
TPM1	90	48	-15.321909089319526	0.0001
TRAK2	90	50	-19.241707458699874	1e-05
TRAM2	90	55	-1.297809173069411	0.36354
TRAP1	90	47	-14.784598799567728	0.0004
TRAPPC3	90	42	-7.3002837953427715	0.05131
TRAPPC6A	90	26	-0.1936630477480581	0.4884
TRIB1	90	51	4.837856101623379	0.88521
TRIB3	90	44	2.2158388882780735	0.69783
TRIM13	90	39	-1.1713014649446873	0.3986
TRIM2	90	36	2.4335888583362695	0.69838
TSC22D3	90	48	0.33723437614745344	0.53519
TSEN2	90	60	-19.443528470486015	1e-05
TSKU	90	55	-6.0229677504751455	0.05972
TSPAN3	90	44	-5.398062263007621	0.10823
TSPAN4	90	39	5.422055650214284	0.88077
TSPAN6	90	61	-2.231029397485476	0.2709
TSTA3	90	39	-9.249582399608242	0.02393
TUBB6	90	55	-8.15540552990061	0.01786
TWF2	90	51	-11.802979034764661	0.0022
TXLNA	90	54	-14.034934094788698	0.00022
TXNDC9	90	45	-10.216070830657255	0.00951
TXNL4B	90	41	-5.100674548464718	0.12804
TXNRD1	90	44	-12.691859610732584	0.0024
UBE2A	90	43	-16.460864276141276	0.00017
UBE2C	90	63	-24.22414993364433	1e-05
UBE2J1	90	45	2.93743730358522	0.75232
UBE2L6	90	33	1.4474025049387198	0.61435
UBE3B	90	36	-8.258355354815835	0.04525
UBE3C	90	60	-12.036101098373425	0.00058
UBQLN2	90	54	-6.48530592364509	0.04849
UBR7	90	53	-20.379721671882898	1e-05
UFM1	90	31	-1.9309674814557225	0.352
UGDH	90	56	-0.8994259151616415	0.40762
USP1	90	58	-23.66511222139121	1e-05
USP14	90	46	-1.266520510052958	0.38132
USP22	90	54	-6.25943141202468	0.05464
USP6NL	90	41	1.022055392746213	0.58773
USP7	90	74	-18.68798470023855	1e-05
UTP14A	90	38	-11.586888618257463	0.0082
VAPB	90	57	-12.916877818012017	0.00045
VAT1	90	27	1.962488096108358	0.64102
VAV3	90	57	-1.2378075275963518	0.37029
VDAC1	90	45	2.0240443107097095	0.68079
VGLL4	90	45	-8.642675506310777	0.02311
VPS28	90	44	-12.507171398243283	0.00272
VPS72	90	45	1.3878527499399216	0.62645
WASF3	90	51	2.886683925488509	0.76432
WDR61	90	50	-21.203898193369408	1e-05
WDR67	90	36	2.1395541321303835	0.6769
WDR7	90	49	-1.68741344407513	0.34234
WDTC1	90	37	-6.039737059359955	0.10103
WFS1	90	50	-6.214728022999499	0.06288
WIPF2	90	34	-2.721283034524652	0.28744
WRB	90	63	-5.435538978070057	0.06699
XBP1	90	48	-14.976667116378753	0.00015
XPNPEP1	90	50	-6.1844940725268245	0.06368
XPO7	90	57	-4.265932151652303	0.12907
YKT6	90	60	-23.893396579291423	1e-05
YME1L1	90	45	-1.3669858371118753	0.37196
YTHDF1	90	50	-9.530719663876491	0.01024
ZDHHC6	90	57	-13.181910311460097	0.00036
ZFP36	90	31	3.976898226262867	0.78025
ZMIZ1	90	40	-2.9606204449565467	0.25511
ZMYM2	90	52	-14.659501136329684	0.00014
ZNF131	90	56	1.3463076203439857	0.63676
ZNF274	90	47	-4.870492887325953	0.1229
ZNF318	90	53	-5.012141339185426	0.10139
ZNF395	90	36	5.185413101266026	0.86251
ZNF451	90	48	-2.9914304035550185	0.23491
ZNF586	90	56	-7.674218120208391	0.02209
ZNF589	90	44	-3.367359648630854	0.21818
ZW10	90	40	0.9832642687892469	0.58655
