	#_of_exp	#_of_exp(fc<0)	EG_score	empirical_pVal
DAXX	90	51	-2.429905812536373	0.27052
DAZAP1	90	52	-10.706774050625178	0.00405
DAZAP2	90	35	6.4247709887800175	0.90612
DAZL	90	45	-0.16734946286783448	0.4852
DBC1	90	40	1.7986529109888099	0.65694
DBF4	90	61	-25.05827569523733	1e-05
DBF4B	90	40	1.144005430663939	0.60241
DBH	90	48	-6.4472622003391855	0.06048
DBI	90	45	-10.350695015953784	0.00856
DBN1	90	50	4.870967836682422	0.88464
DBNDD1	90	53	-10.402992481478565	0.00471
DBP	90	40	0.19227609073826107	0.51867
DBR1	90	63	-18.756956920710078	1e-05
DBT	90	38	0.5515577785607108	0.54615
DCAF10	90	39	1.1015631249589448	0.5973
DCAF11	90	40	-10.802813874722737	0.00988
DCAF13	90	33	-0.44775439435519715	0.46437
DCAF15	90	57	-21.565515237079175	1e-05
DCAF16	90	39	2.6446257511696523	0.72227
DCAF17	90	49	-15.080383230309458	0.00021
DCAF4	90	31	-1.951325061502627	0.35109
DCAF6	90	36	-0.9269869457566807	0.42176
DCAF7	90	62	-11.630218847038718	0.00083
DCAF8	90	24	-1.0160208173367458	0.42872
DCAKD	90	35	8.104423653374283	0.95031
DCBLD2	90	53	-15.279502401951833	8e-05
DCC	90	49	0.21159503412717404	0.52353
DCHS1	90	41	-2.100246306938123	0.31788
DCHS2	90	47	-8.887540993722943	0.01797
DCK	90	69	-17.39592521160114	1e-05
DCLK1	90	49	-8.411088098206234	0.02143
DCLK2	90	39	-1.0169499241395037	0.4134
DCLRE1A	90	57	-25.179946204821384	1e-05
DCLRE1B	90	57	-22.52649268157824	1e-05
DCLRE1C	90	45	-20.051292448257183	1e-05
DCN	90	46	1.7603867626143563	0.66255
DCP1A	90	48	-0.7164344680951723	0.43174
DCP2	90	57	-23.790045115787986	1e-05
DCPS	90	60	-11.90524983716253	0.00078
DCT	90	32	2.3760748709283	0.68336
DCTD	90	43	-12.865330470264928	0.00218
DCTN1	90	42	-1.8914299613450751	0.33516
DCTN2	90	39	-13.968517125956984	0.00181
DCTN3	90	46	-16.489266577946694	9e-05
DCTN4	90	27	1.0589476600395369	0.5762
DCTN5	90	53	-9.577955594894489	0.00824
DCTN6	90	44	-3.160514724111448	0.23342
DCTPP1	90	57	-9.473756134074518	0.00683
DCUN1D1	90	48	-8.172356791232422	0.02537
DCUN1D2	90	37	1.5836561543996999	0.63382
DCUN1D4	90	52	1.6089999337738046	0.65653
DCX	90	48	-0.4452009480932012	0.45816
DCXR	90	54	-19.620932040454115	1e-05
DDA1	90	39	-12.1743751157907	0.0053
DDAH1	90	41	-5.15767354599441	0.12469
DDAH2	90	45	-0.7501965527270062	0.43138
DDB1	90	45	-3.725840094913896	0.18949
DDB2	90	39	-13.042653933435975	0.00325
DDC	90	48	5.542193722040887	0.91046
DDHD2	90	65	-12.25695865093478	0.00033
DDI2	90	57	-22.200409371461113	1e-05
DDIT3	90	31	0.37974333140608296	0.53158
DDIT4	90	35	-19.88328595349042	9e-05
DDN	90	56	-13.661541647499195	0.00019
DDO	90	53	0.32179168462186136	0.53443
DDOST	90	32	-0.8220940254776632	0.43798
DDR1	90	40	-0.7002699140430012	0.44106
DDR2	90	42	-3.570908707322208	0.21194
DDRGK1	90	33	-2.734760884899677	0.29028
DDT	90	27	1.4727187698313497	0.60593
DDX1	90	57	-10.744311747536496	0.00269
DDX10	90	42	-11.937848103459428	0.00448
DDX11	90	51	-11.004376777851514	0.00405
DDX17	90	37	-0.12249279977079008	0.48879
DDX18	90	55	-7.191796179068433	0.03267
DDX19A	90	51	-10.994759600810127	0.00407
DDX21	90	46	-3.7610650086605553	0.18899
DDX23	90	59	-25.651526079706368	1e-05
DDX24	90	59	-4.112359625401029	0.13736
DDX25	90	53	-0.7995760204517077	0.42068
DDX27	90	43	-1.9305482592910481	0.33013
DDX28	90	50	-17.380868513761946	6e-05
DDX31	90	54	-11.876501020513665	0.00158
DDX39A	90	62	-21.281105388872426	1e-05
DDX3X	90	50	-7.0828390718715815	0.04106
DDX3Y	90	49	3.4262007057784456	0.80222
DDX4	90	48	-0.3679228838288624	0.46568
DDX41	90	34	3.1819590730165728	0.74405
DDX42	90	61	-14.167552152574508	0.00012
DDX43	90	46	2.6047527133151576	0.73417
DDX46	90	63	-23.38357375655361	1e-05
DDX47	90	32	3.3956397316420124	0.75173
DDX49	90	31	-2.7865455687964786	0.29184
DDX5	90	51	-17.77396434059935	3e-05
DDX50	90	47	-10.752283884770254	0.00575
DDX51	90	63	-17.560726535823097	1e-05
DDX52	90	52	-20.0570801101211	1e-05
DDX54	90	54	-12.258117521502244	0.00121
DDX56	90	59	-13.361701723700962	0.00022
DDX58	90	37	4.316422571104563	0.82028
DDX6	90	48	0.9733421191370136	0.59504
DDX60	90	36	2.6006098025792705	0.71074
DEAF1	90	40	-3.049843618576034	0.25185
DEC1	90	52	8.727158464815567	0.98506
DECR1	90	27	-4.374100178504653	0.2129
DECR2	90	37	-3.4892660972760363	0.22838
DEDD	90	47	-8.218954297472006	0.0258
DEF6	90	36	0.1907291746608843	0.5148
DEF8	90	56	-15.938851063223389	6e-05
DEFA4	90	41	1.0650984289766556	0.59496
DEFA5	90	52	-0.7782626491305226	0.42278
DEFA6	90	51	2.7300729326249815	0.75206
DEFB1	90	57	-14.79710377360399	8e-05
DEFB126	90	54	-5.859360198097453	0.06563
DEFB4A	90	48	-4.758020495283116	0.124
DEGS1	90	35	-8.469015934500039	0.04278
DEK	90	69	-10.232240580167643	0.00135
DEM1	90	48	-7.123483575627772	0.04331
DENND1A	90	55	-3.0640512086337166	0.21346
DENND1B	90	42	3.6809049470265944	0.79892
DENND1C	90	52	-15.453601564883256	0.00011
DENND2A	90	38	2.779248502518056	0.72583
DENND2D	90	51	2.6692109022342683	0.74739
DENND3	90	44	-7.097845569458389	0.05312
DENND4A	90	55	-2.9969988062720834	0.21866
DENND4B	90	45	-7.298246042261882	0.04463
DENND4C	90	41	0.16241470246389966	0.51475
DENND5A	90	38	0.13161986624578806	0.51127
DENND5B	90	44	-1.7096593028318847	0.34747
DENR	90	60	-15.99439520270386	2e-05
DEPDC1	90	61	-21.9921372457393	1e-05
DEPDC5	90	50	-3.2859818076518805	0.21101
DEPTOR	90	30	-0.8326631910205824	0.43458
DERA	90	29	-2.5338237321652617	0.31353
DERL1	90	41	-14.385260994557322	0.00126
DERL2	90	58	-20.589538588596145	1e-05
DES	90	32	0.5537590006283214	0.54634
DET1	90	29	3.526674926430987	0.74551
DEXI	90	55	-4.211112663798001	0.13756
DFFA	90	44	2.0955744068948645	0.68757
DFFB	90	43	-2.650707529501227	0.27266
DFNA5	90	50	5.525344522350252	0.91263
DFNB31	90	29	-3.832659907536223	0.23361
DGAT1	90	41	-1.132502567364558	0.39936
DGCR11	90	52	-1.1884558622303512	0.3825
DGCR14	90	42	1.9773665393136608	0.67709
DGCR2	90	37	4.264957789889876	0.81749
DGCR6L	90	38	4.78908799171335	0.84887
DGCR8	90	55	5.191854306431529	0.90988
DGCR9	90	59	-13.788637438173518	0.00013
DGKA	90	25	-2.2535085321599513	0.3473
DGKB	90	43	2.276112394375672	0.70099
DGKD	90	42	-10.667479212857367	0.00944
DGKE	90	55	-1.9189267720160446	0.30967
DGKG	90	40	-6.085285848876654	0.09133
DGKI	90	45	-2.824994511461357	0.25237
DGKQ	90	54	-4.915483220829769	0.10283
DGKZ	90	55	-13.750263517456467	0.00029
DGUOK	90	37	-6.470149633843526	0.08639
DHCR24	90	43	-11.411298222322516	0.00564
DHCR7	90	48	-9.963101755529284	0.00898
DHDDS	90	55	6.868771042058091	0.9619
DHFR	90	61	-17.563508853949443	2e-05
DHODH	90	50	-16.223625903165317	0.0001
DHPS	90	29	1.3063257791018033	0.59698
DHRS1	90	26	0.7256210024524906	0.55415
DHRS11	90	55	-2.277413642836175	0.27748
DHRS12	90	31	-0.5185213639511598	0.46056
DHRS2	90	41	-16.452522569269334	0.00035
DHRS3	90	31	-1.0162052340653767	0.42222
DHRS7	90	33	-3.1216925565187776	0.26446
DHRS7B	90	40	-19.89082734655229	3e-05
DHRS9	90	45	-0.7553954549393639	0.43094
DHTKD1	90	52	-13.928212053612457	0.00039
DHX15	90	56	-26.870897436329074	1e-05
DHX16	90	44	0.8297084218912868	0.5759
DHX29	90	51	-13.267408645459682	0.00066
DHX30	90	45	-1.8650412411868205	0.33135
DHX32	90	34	-0.6190812882216611	0.45162
DHX34	90	63	-16.156515704525578	1e-05
DHX35	90	60	-2.7515014682385095	0.22848
DHX38	90	52	-14.31682180769393	0.00031
DHX40	90	38	4.8760923443291135	0.85285
DHX57	90	49	10.773119601129387	0.99508
DHX58	90	43	2.4454137484948855	0.71373
DHX8	90	39	-29.72866721049838	1e-05
DHX9	90	66	-14.50285526247303	3e-05
DIABLO	90	47	-2.9064931551432185	0.24324
DIAPH1	90	54	-21.426090810804766	1e-05
DIAPH2	90	36	1.8299571279993776	0.65204
DIAPH3	90	52	-12.321572992893593	0.0014
DICER1	90	55	-15.936304156437037	1e-05
DIDO1	90	46	-0.04988998551583673	0.49679
DIEXF	90	38	-7.123965728242914	0.0644
DIMT1	90	52	-16.94066922826014	1e-05
DIO1	90	51	8.37062325595426	0.98101
DIO2	90	44	0.1496068365287038	0.51341
DIO3	90	27	-5.555985223350825	0.15785
DIP2A	90	32	-8.785642550695952	0.04509
DIP2C	90	38	2.3684523780246156	0.69563
DIRAS2	90	43	1.5041255312647244	0.63733
DIRAS3	90	46	-10.004136142765393	0.0101
DIS3	90	47	-1.9214104523653763	0.32229
DISC1	90	42	2.216566936192449	0.69648
DIXDC1	90	47	-0.040242364932118496	0.49548
DKC1	90	57	-16.923535037089366	5e-05
DKFZP434A062	90	41	4.226086370112349	0.82785
DKFZP434C153	90	44	0.9717455833613552	0.58877
DKFZP434L187	90	47	-5.2532628198139495	0.10523
DKFZP547G183	90	39	2.5308260046725635	0.71374
DKFZP564C196	90	39	4.00778378059736	0.81096
DKFZP586I1420	90	48	2.5263584373234966	0.73162
DKFZP686O1327	90	42	4.398976778721775	0.84057
DKK1	90	53	-19.07825304319292	1e-05
DKK2	90	38	2.8367121060571003	0.73002
DKK3	90	41	1.3612418033922005	0.62025
DKK4	90	61	-11.465871657080372	0.00103
DKKL1	90	44	-5.984343620580723	0.08582
DLAT	90	45	-22.341371417275198	1e-05
DLC1	90	53	-14.894990512207762	9e-05
DLD	90	34	5.7504660113478145	0.87969
DLEC1	90	51	5.757237942803489	0.92407
DLEU1	90	61	-16.833540265696232	2e-05
DLEU2	90	63	-21.250552266699305	1e-05
DLG1	90	54	-10.745681246412499	0.00343
DLG2	90	45	5.667212855307469	0.90682
DLG3	90	36	-0.9235040432277793	0.42212
DLG4	90	30	8.678961002146467	0.94804
DLG5	90	36	-4.0609062215096525	0.19872
DLGAP1	90	40	2.122862225181526	0.68253
DLGAP2	90	49	5.935772084701876	0.92694
DLGAP4	90	41	-0.7629604275043527	0.43169
DLGAP5	90	66	-25.92988788155849	1e-05
DLK1	90	48	-8.756456715754634	0.0183
DLK2	90	38	-1.0822374791443363	0.40713
DLL3	90	55	-11.149570419071718	0.00243
DLST	90	51	-4.107134900369543	0.15288
DLX2	90	41	0.9116746483501402	0.58246
DLX4	90	44	3.5199355634129557	0.79337
DLX5	90	34	2.947474293459892	0.72842
DLX6	90	40	0.25266763498039224	0.52406
DMBT1	90	44	3.552065382804826	0.79551
DMC1	90	59	-3.3342525632406192	0.1882
DMD	90	44	2.3567367507104557	0.70854
DMP1	90	48	0.05293458667830455	0.506
DMPK	90	33	4.032027841334836	0.79085
DMRT1	90	44	-0.9067339436728619	0.41741
DMTF1	90	45	0.15252033125401596	0.51626
DMWD	90	47	1.5554282991613708	0.64606
DMXL1	90	42	1.7289250876244944	0.65632
DMXL2	90	49	-15.020622562394275	0.00023
DNA2	90	63	-22.476233010013114	1e-05
DNAAF1	90	38	5.34616414832677	0.87447
DNAAF2	90	51	-17.192097862688794	4e-05
DNAH17	90	44	-0.1786787863337566	0.48306
DNAH2	90	38	5.768997571432868	0.89154
DNAH3	90	39	-0.5335264175475919	0.45489
DNAH6	90	49	2.458282473060176	0.72888
DNAH7	90	43	-0.7585723415313469	0.43155
DNAH9	90	35	-0.13652401526754707	0.48903
DNAI1	90	39	0.9310502728120081	0.58256
DNAI2	90	48	-2.8575292746251675	0.2442
DNAJA1	90	68	-19.818153806285693	1e-05
DNAJA2	90	31	0.887362880009435	0.57087
DNAJA3	90	24	3.4486625437237297	0.72402
DNAJA4	90	46	-1.844484991928264	0.33245
DNAJB1	90	56	-20.578206590269506	1e-05
DNAJB12	90	49	-1.2931054743920365	0.3782
DNAJB14	90	38	3.8370771047863195	0.79517
DNAJB2	90	48	-2.3326224840578083	0.28563
DNAJB4	90	46	-10.977722254265888	0.00565
DNAJB5	90	41	2.4880958126086195	0.71109
DNAJB6	90	32	4.095783052293155	0.7927
DNAJB9	90	38	1.1989276703056249	0.60127
DNAJC1	90	50	-5.514211254775535	0.08781
DNAJC10	90	51	3.1876364053628237	0.78659
DNAJC11	90	54	-11.387899424670767	0.0023
DNAJC12	90	46	0.6167342469716829	0.55943
DNAJC13	90	34	-5.007849280576391	0.15417
DNAJC15	90	42	-9.809612501110323	0.01484
DNAJC16	90	47	-17.864721269212566	1e-05
DNAJC17	90	33	2.34013298775821	0.68127
DNAJC2	90	40	-10.151398971599308	0.01412
DNAJC22	90	45	1.53398525278535	0.64197
DNAJC24	90	51	-9.896122725387581	0.00817
DNAJC28	90	54	0.5086608721416306	0.55183
DNAJC3	90	44	-12.266879448800259	0.00314
DNAJC4	90	30	-0.8777500311642807	0.43108
DNAJC6	90	39	0.9202215684706927	0.58154
DNAJC7	90	40	-0.01281981441993522	0.50067
DNAJC8	90	59	-16.116252531245703	1e-05
DNAJC9	90	61	-23.20688976958325	1e-05
DNAL4	90	29	0.27030423735512327	0.5193
DNALI1	90	40	6.463637845744594	0.92273
DNASE1	90	59	12.501655695815213	0.99952
DNASE1L1	90	24	4.218542263563006	0.7653
DNASE1L2	90	42	5.181423253616433	0.87944
DNASE1L3	90	64	-17.06855270924155	1e-05
DNASE2	90	28	2.158177837296499	0.65988
DNASE2B	90	50	-17.117163146954596	6e-05
DND1	90	34	-9.69720422990951	0.02771
DNM1	90	45	-18.73939798242871	2e-05
DNM1L	90	21	-0.41220628322465447	0.47277
DNM2	90	49	-12.598553540215272	0.00135
DNM3	90	47	0.15137508972441355	0.51357
DNMBP	90	48	-24.374694144772512	1e-05
DNMT1	90	65	-13.900309771354225	4e-05
DNMT3A	90	42	2.0710600378566384	0.68471
DNMT3B	90	61	-19.41458299617323	1e-05
DNMT3L	90	56	-15.004757212694265	9e-05
DNPEP	90	35	0.2061086202652505	0.51773
DNTT	90	45	-4.6417553301763546	0.13783
DNTTIP2	90	60	-14.529238188444525	6e-05
DOC2A	90	34	0.8285964273506985	0.57137
DOC2B	90	34	4.689945811845747	0.83159
DOCK1	90	48	0.927713900397243	0.59048
DOCK10	90	59	-9.721512650607405	0.00504
DOCK2	90	49	-3.7801325711851685	0.17966
DOCK3	90	39	0.040000142768271234	0.50564
DOCK4	90	51	-0.569229729292867	0.44191
DOCK5	90	47	-5.627662345833491	0.0902
DOCK6	90	48	4.413809170029375	0.85723
DOCK9	90	36	2.7416903995543005	0.72085
DOHH	90	36	3.611488647109392	0.7785
DOK1	90	34	0.5793799232975402	0.55041
DOK2	90	38	-5.444276364478104	0.12069
DOK3	90	45	-1.7337320544811794	0.34319
DOK4	90	52	-13.889696919831856	0.00039
DOK5	90	39	-0.7414760850173461	0.43743
DOLK	90	52	-21.7871138490381	1e-05
DOLPP1	90	47	-20.29171435515242	1e-05
DOM3Z	90	31	-7.463082159053626	0.07559
DONSON	90	65	-21.77148182311841	1e-05
DOPEY1	90	32	1.1732279975588589	0.59463
DOPEY2	90	50	-6.263759412902405	0.06246
DOT1L	90	47	1.5986641077747874	0.65032
DPAGT1	90	44	-8.46390620909677	0.02778
DPEP1	90	43	-1.7400113576707261	0.34605
DPEP2	90	38	-8.282711979782606	0.03958
DPEP3	90	38	6.264995775747715	0.90971
DPF1	90	54	-17.790373160817726	1e-05
DPF2	90	38	-7.454078529495627	0.05615
DPF3	90	45	7.176105864605286	0.95186
DPH2	90	50	-15.123740999442427	0.0002
DPH5	90	31	-3.559986705071738	0.24279
DPM1	90	54	-12.36678396245847	0.00111
DPM2	90	49	-9.965647944286538	0.00841
DPM3	90	40	0.4602496538725501	0.54203
DPP3	90	41	-5.569698313486345	0.1071
DPP4	90	45	1.9070531280436858	0.67385
DPP6	90	41	-5.942152815713401	0.09297
DPP8	90	46	-5.34496248839307	0.10614
DPPA4	90	62	-16.275366337040502	1e-05
DPT	90	53	-5.163794700577064	0.09669
DPY19L1	90	51	-21.287204308794518	1e-05
DPY19L1P1	90	46	4.336317361998829	0.85058
DPY19L2P2	90	65	-12.99149204134934	0.00013
DPY19L4	90	30	6.954782094852262	0.90545
DPYD	90	44	2.217885838317985	0.69722
DPYS	90	42	8.324784703771318	0.96809
DPYSL2	90	58	-17.648486677351322	1e-05
DPYSL3	90	49	3.4094892771701657	0.801
DPYSL4	90	49	-3.16236903599238	0.22101
DR1	90	47	-19.73018265702416	1e-05
DRAM1	90	36	1.6297438944179872	0.63628
DRAP1	90	36	-15.370942971945707	0.00118
DRD1	90	48	8.71990919974722	0.98125
DRD2	90	54	-0.9799511448233501	0.39993
DRD3	90	53	4.577661265769261	0.87765
DRD4	90	58	-7.118312279943248	0.02953
DRD5	90	42	8.964170828571106	0.97675
DRG1	90	47	-8.455919277047599	0.02282
DRG2	90	30	-0.17408260347155383	0.48659
DROSHA	90	52	0.007276033572762253	0.50193
DRP2	90	40	-6.233551476012339	0.08621
DSC1	90	43	-2.1833754239794443	0.30883
DSC2	90	37	3.683573699338763	0.78439
DSC3	90	40	-2.110732774321038	0.32214
DSCAM	90	42	-6.557181568668303	0.07117
DSCC1	90	59	-19.325061667289084	1e-05
DSCR3	90	43	0.314287173590343	0.52959
DSCR4	90	45	1.5637965068485542	0.64435
DSCR6	90	45	-0.24005991772415033	0.47872
DSE	90	47	-5.023393616664437	0.1155
DSG1	90	44	-2.213895547133762	0.30501
DSG2	90	54	4.456758813203571	0.87347
DSG3	90	44	-3.8308801199256606	0.18945
DSN1	90	63	-24.31138668384815	1e-05
DSP	90	56	6.664266692214444	0.95843
DSPP	90	40	-1.6851596478991562	0.35709
DST	90	47	-3.705883048643747	0.18765
DSTN	90	35	5.096395246086383	0.85414
DSTNP2	90	42	-6.524189597577065	0.07219
DSTYK	90	41	-1.612604245599502	0.35774
DTL	90	59	-24.737551942178182	1e-05
DTNA	90	39	0.6969015702085397	0.56244
DTNB	90	49	3.4433260985075553	0.80329
DTWD1	90	42	1.246062503312863	0.61473
DTX2	90	41	-9.599278145928487	0.01854
DTX2P1-UPK3BP1-PMS2P11	90	32	-3.451547111158561	0.24668
DTX3	90	40	5.99406170233052	0.90725
DTX4	90	54	-2.7994927254670823	0.23502
DTYMK	90	58	-26.205306911205184	1e-05
DUOX1	90	35	-5.548570612793744	0.12664
DUOX2	90	40	3.180980475611586	0.76033
DUS1L	90	47	-16.64651305462614	5e-05
DUS2L	90	57	-14.605957067243658	8e-05
DUS4L	90	41	-9.573075691253294	0.01881
DUSP1	90	34	0.7448505134621903	0.56457
DUSP10	90	36	2.6529230651264917	0.7144
DUSP11	90	34	2.470883007645537	0.69569
DUSP12	90	49	-13.075237252842323	0.00092
DUSP13	90	38	-9.48172008166151	0.02214
DUSP14	90	36	-9.037113744660564	0.03221
DUSP2	90	60	-14.840113834742318	4e-05
DUSP21	90	37	0.698768056443901	0.55938
DUSP22	90	53	2.6536835374898646	0.75165
DUSP26	90	33	-1.5654702976195514	0.37672
DUSP3	90	47	-17.33180456720905	2e-05
DUSP4	90	38	-17.639909316606243	0.00028
DUSP5	90	51	-9.136388568392363	0.01274
DUSP6	90	40	-18.80537147012685	7e-05
DUSP7	90	50	-17.358599841567155	6e-05
DUSP8	90	45	1.9216557701033614	0.67504
DUSP9	90	45	-3.136538814320533	0.22902
DUT	90	55	-15.56022634700509	2e-05
DUX1	90	52	-3.4849520474585556	0.19175
DUX2	90	43	0.5458515453069552	0.55078
DVL1	90	44	-17.906892290045057	4e-05
DVL2	90	40	-5.664670400869149	0.10723
DVL3	90	39	-8.302598393952737	0.03767
DYM	90	39	-2.0467869981297655	0.32711
DYNC1H1	90	40	-5.0940001057128335	0.13123
DYNC1I1	90	45	-5.152185306613248	0.11345
DYNC1I2	90	39	1.8876796629828008	0.66292
DYNC1LI1	90	46	-19.964662609546227	1e-05
DYNC1LI2	90	39	1.727759780723455	0.64974
DYNC2H1	90	44	9.198498057440034	0.98157
DYNC2LI1	90	37	0.599671813658226	0.55131
DYNLL1	90	63	-16.836924632468985	1e-05
DYNLRB1	90	38	-5.69488690600196	0.11072
DYNLT1	90	57	-2.8528941221394533	0.22797
DYNLT3	90	40	-23.168290807227052	1e-05
DYRK1A	90	57	-3.7748247199101574	0.16106
DYRK1B	90	40	0.13504438967517615	0.51362
DYRK2	90	44	-8.32614238536627	0.02992
DYRK3	90	38	-7.218155805660569	0.06204
DYRK4	90	29	-0.8540021631436473	0.4332
DYSF	90	37	-1.7558220059694476	0.35314
DZANK1	90	48	-2.930549449989891	0.23902
DZIP1	90	54	-11.889387511300159	0.00157
DZIP3	90	46	-1.3060880714461047	0.37963
E2F1	90	57	-25.90642700028772	1e-05
E2F2	90	54	-5.805181855815387	0.06747
E2F3	90	59	-14.194881338350347	8e-05
E2F4	90	44	-1.2400806572184244	0.38775
E2F5	90	30	-2.4615294823398126	0.31717
E2F6	90	53	-17.340229318645616	1e-05
E2F8	90	65	-19.72456745953274	1e-05
E4F1	90	38	4.387845633841296	0.82765
EAF2	90	48	-4.78102053544971	0.12305
EAPP	90	37	-6.32102359933515	0.09162
EBAG9	90	48	-3.9986982025882676	0.16569
EBF2	90	57	2.859534336915939	0.77478
EBI3	90	57	-7.4352973189137925	0.027
EBLN2	90	39	-4.025799098385433	0.18967
EBNA1BP2	90	61	-12.849458393493023	0.00035
EBP	90	53	-20.92265439633864	1e-05
ECD	90	48	-13.104591126197633	0.00115
ECE1	90	44	-4.24891178971642	0.16489
ECE2	90	43	-4.7040094494726485	0.14131
ECEL1	90	44	0.027847559681723522	0.50215
ECH1	90	30	-9.767326533174447	0.03528
ECHDC1	90	50	-14.64088475768988	0.00029
ECHDC2	90	37	0.7361441930162076	0.56227
ECHDC3	90	49	-0.40131612218184776	0.46354
ECHS1	90	47	-3.050450313107304	0.23213
ECI1	90	27	3.164960455070633	0.71758
ECI2	90	54	-11.651050758053149	0.00186
ECM1	90	33	5.386740880673086	0.85864
ECM2	90	36	-0.26583424292238	0.47733
ECSIT	90	29	0.6397271759147353	0.54749
ECT2	90	60	-25.545272187178963	1e-05
EDA	90	44	-0.3319855343696814	0.46934
EDA2R	90	39	1.8570338688053771	0.66066
EDAR	90	50	-13.34242174202212	0.0008
EDC3	90	53	-3.5996908066487103	0.18074
EDC4	90	47	-9.533055564573688	0.01248
EDDM3A	90	41	-1.0442464089567678	0.40689
EDDM3B	90	55	6.977628673274759	0.96423
EDEM1	90	34	-8.546172554680343	0.04374
EDEM2	90	21	2.1698795076519195	0.63933
EDEM3	90	50	-6.606344525605826	0.05246
EDF1	90	46	-11.969292710994427	0.00306
EDIL3	90	46	1.9266975231342693	0.67723
EDN1	90	34	2.6390640283282374	0.70751
EDN2	90	43	-5.019308535516415	0.12618
EDN3	90	37	-3.8944816378218277	0.20411
EDNRA	90	36	-0.5172719385683096	0.45545
EDNRB	90	51	-10.673425268836771	0.00494
EEA1	90	52	-9.781956555130787	0.0077
EED	90	63	-22.57132968568298	1e-05
EEF1A1	90	58	-20.32548694596536	1e-05
EEF1A2	90	28	2.509628871489646	0.68316
EEF1B2	90	41	1.1889888149942343	0.60556
EEF1D	90	36	5.311132148189923	0.868
EEF1E1	90	52	-23.289397130504927	1e-05
EEF1G	90	46	-6.761309377432212	0.05689
EEF2	90	28	-6.439139449525727	0.11966
EFCAB1	90	40	1.538564114271248	0.63552
EFCAB11	90	58	-13.069733251597063	0.00027
EFCAB2	90	58	-2.561933174803392	0.24874
EFCAB6	90	33	3.9665818110136586	0.78713
EFEMP1	90	52	-5.875218532338978	0.07035
EFEMP2	90	35	2.893638624984684	0.72575
EFHA1	90	56	-10.967887099280125	0.0023
EFHC1	90	43	0.054079362413760254	0.50603
EFHC2	90	41	4.752570694975549	0.85554
EFHD1	90	56	-3.8291940127561492	0.15781
EFHD2	90	52	-15.116396344685517	0.00015
EFNA1	90	38	-0.09029195686165731	0.49195
EFNA2	90	54	0.47812115733668203	0.54875
EFNA3	90	36	0.9614520071374797	0.58056
EFNA4	90	39	-9.28334139794762	0.024
EFNA5	90	42	5.811739916432267	0.90503
EFNB1	90	41	-2.5116744603874324	0.28579
EFNB2	90	54	1.7797380996737302	0.67491
EFNB3	90	37	-1.8512905476970494	0.34576
EFR3A	90	48	0.18348967647232156	0.51899
EFR3B	90	40	2.8086783840607326	0.73373
EFS	90	38	-5.813493879175264	0.10592
EFTUD1	90	46	-6.290886096675655	0.07069
EGF	90	51	-8.919196944872777	0.0144
EGFL6	90	25	-0.4219063076976422	0.4733
EGFL7	90	54	-3.154250729176714	0.20792
EGFR	90	56	-8.439014816415126	0.01432
EGLN1	90	56	-14.487228780176382	0.0001
EGLN2	90	61	-14.264701849854443	0.0001
EGLN3	90	41	-7.6189566081264415	0.04716
EGOT	90	55	-2.9852636932054306	0.21961
EGR1	90	69	-2.8108619380142126	0.20625
EGR2	90	54	1.8187805878001013	0.67877
EGR3	90	57	-2.770553559489825	0.23475
EGR4	90	59	-3.3737696912055326	0.18543
EHBP1	90	44	-3.1681259994121205	0.23283
EHBP1L1	90	40	-5.352023667975563	0.12008
EHD1	90	50	-19.226896131079567	1e-05
EHD2	90	35	2.2728347282321293	0.68251
EHD3	90	43	-0.7608625234230116	0.43138
EHD4	90	62	-17.78684156912909	1e-05
EHF	90	40	-0.6949179645861018	0.44143
EHHADH	90	56	-2.6409318521369145	0.2438
EHMT1	90	64	-19.09152543391558	1e-05
EHMT2	90	41	-4.882941485622008	0.13724
EI24	90	32	-1.0294581182671325	0.42135
EID1	90	34	5.281350227318326	0.85992
EIF1	90	28	-11.045914798367813	0.02435
EIF1AX	90	57	-10.251401572992187	0.00395
EIF1AY	90	45	6.335175014318386	0.92958
EIF1B	90	32	5.614617161470917	0.86662
EIF2AK1	90	42	-2.6874168395506914	0.27252
EIF2AK2	90	46	-3.2791181325583305	0.22062
EIF2AK3	90	43	2.8976291482142336	0.74728
EIF2B1	90	56	-19.14090382230085	1e-05
EIF2B2	90	37	2.2200994548602404	0.68296
EIF2B3	90	58	-15.629820246145057	4e-05
EIF2B4	90	44	-5.954877690964202	0.08681
EIF2B5	90	41	-10.504232765711613	0.01158
EIF2C1	90	52	-7.076083748588865	0.03774
EIF2C2	90	48	-24.636412663113237	1e-05
EIF2C3	90	54	-11.886938704709937	0.00157
EIF2C4	90	37	1.7165736944041161	0.6449
EIF2D	90	37	1.2472045650252064	0.60545
EIF2S1	90	57	-17.38680101183953	3e-05
EIF2S2	90	45	-13.223294247481823	0.0013
EIF2S3	90	47	4.758942798032114	0.87165
EIF3A	90	44	-21.28140994151773	1e-05
EIF3B	90	57	-20.826474433666572	1e-05
EIF3D	90	43	5.475882802359459	0.89511
EIF3E	90	42	5.905793547128925	0.90866
EIF3F	90	43	-0.5832982473071382	0.44785
EIF3G	90	35	-4.5447780141194665	0.17298
EIF3H	90	41	9.0122621751859	0.97626
EIF3I	90	43	-11.46222478274384	0.00542
