	#_of_exp	#_of_exp(fc<0)	EG_score	empirical_pVal
CYBRD1	138	55	-0.5678591789175671	0.44126
CYC1	138	76	-12.906682851537647	6e-05
CYCS	138	66	-8.098338723570068	0.01058
CYFIP1	138	51	-5.4608008642628985	0.08367
CYFIP2	138	43	-0.19535762721507513	0.48483
CYHR1	138	55	1.7777316971816814	0.67825
CYLC1	138	66	-0.11662932638692353	0.4873
CYLC2	138	55	-1.6447494613410902	0.33193
CYLD	138	58	-2.8197430953926523	0.22241
CYP11A1	138	48	-0.4321842168975152	0.45753
CYP11B1	138	62	0.8430046101526241	0.59115
CYP11B2	138	49	-1.3730853807393442	0.36667
CYP17A1	138	45	-2.178917445294383	0.29946
CYP19A1	138	50	-1.8069389020335496	0.32253
CYP1A1	138	71	2.859434184879629	0.80637
CYP1A2	138	60	-2.095223163407519	0.28237
CYP1B1	138	65	-0.6969470017310608	0.42183
CYP20A1	138	79	-5.300681290410255	0.04773
CYP21A2	138	55	0.09037845334849015	0.51083
CYP24A1	138	64	-14.894330812161389	3e-05
CYP26A1	138	50	2.081015894884481	0.6978
CYP26B1	138	69	1.865865074447636	0.70884
CYP27A1	138	48	1.6771467264008386	0.65918
CYP27B1	138	69	1.6230329284657719	0.68389
CYP2A13	138	50	-0.11583818305524442	0.48822
CYP2A6	138	51	2.2373153953765064	0.715
CYP2A7	138	49	1.708538321696757	0.66613
CYP2A7P1	138	75	-2.2268567432552726	0.24859
CYP2B6	138	58	5.794844966238648	0.94082
CYP2B7P1	138	46	-0.9329751654397461	0.41168
CYP2C18	138	55	4.809867185950984	0.89667
CYP2C19	138	67	-7.607736148223177	0.01445
CYP2C8	138	64	2.1763023533660437	0.73285
CYP2C9	138	57	-5.604550344509958	0.06813
CYP2D6	138	53	4.103134949403257	0.85685
CYP2E1	138	75	-1.554656588699249	0.31858
CYP2F1	138	72	0.7297044782295379	0.58813
CYP2J2	138	87	-8.324067167207723	0.00294
CYP2R1	138	82	-17.60582189762154	1e-05
CYP2U1	138	70	-0.5545436706422646	0.43494
CYP2W1	138	56	-1.3635948821250123	0.35801
CYP39A1	138	73	2.4421170802366197	0.7699
CYP3A4	138	70	-2.7432721889786027	0.20902
CYP3A43	138	67	-4.673444201892199	0.08662
CYP3A5	138	57	2.3711653939754624	0.73878
CYP3A7	138	62	-2.611859345381753	0.23178
CYP46A1	138	59	-1.8350150368493083	0.30921
CYP4A11	138	58	-5.19601639888158	0.0806
CYP4A22	138	62	1.533789396233692	0.66453
CYP4B1	138	66	3.526590683393338	0.84657
CYP4F11	138	54	-5.295513297312327	0.08402
CYP4F12	138	58	-0.5632850429121955	0.44011
CYP4F2	138	79	-2.4314340835779493	0.22318
CYP4F3	138	76	-10.914393602538976	0.00053
CYP4F8	138	76	2.62076461234379	0.78962
CYP51A1	138	73	-0.6225263856508044	0.42366
CYP7A1	138	44	6.627156493229704	0.93808
CYP7B1	138	56	-1.059416361111996	0.38899
CYR61	138	66	-1.5921309362161282	0.32264
CYSLTR1	138	63	-0.5694930311741381	0.43663
CYSLTR2	138	46	1.274895745834767	0.62058
CYTH1	138	70	-4.176007751954192	0.10891
CYTH2	138	52	1.5861728928089154	0.65786
CYTH3	138	66	3.288646820754192	0.83002
CYTH4	138	58	3.162371834446693	0.80378
CYTIP	138	76	4.500284911053543	0.91791
CYTL1	138	89	-14.651888498829843	1e-05
D4S234E	138	70	2.8049023693560877	0.7978
DAAM1	138	69	-1.588377242727875	0.32012
DAAM2	138	62	-0.10986795845594005	0.48584
DAB1	138	67	4.345069115138914	0.89761
DAB2	138	48	1.8817127673782668	0.67803
DACH1	138	83	-5.031820233531008	0.05221
DACT1	138	83	0.7227189465911087	0.59126
DAD1	138	59	-9.531315704563076	0.00564
DAG1	138	64	-11.480131801747131	0.0008
DAGLA	138	63	-1.9172779516706258	0.29561
DAK	138	45	-3.349529143606983	0.21044
DALRD3	138	53	0.06487722382062001	0.50802
DAO	138	59	-2.5997457263645694	0.24046
DAP	138	55	-4.19246174595195	0.13507
DAP3	138	65	1.711595857816742	0.6894
DAPK1	138	56	-2.543823008427786	0.24925
DAPK2	138	55	4.538763135542785	0.88357
DAPK3	138	58	-0.40475928026744507	0.45661
DAPP1	138	66	1.9145477549522316	0.71222
DARC	138	87	-4.099449891886599	0.08863
DARS	138	74	-4.51099305218242	0.08365
DARS2	138	86	-22.79490136237586	1e-05
DAXX	138	66	-2.409100556572605	0.24364
DAZAP1	138	105	-15.982784075733933	1e-05
DAZAP2	138	56	-1.6280912209553946	0.33153
DAZL	138	53	-2.5694039091629106	0.25202
DBC1	138	60	2.4008054933963603	0.74579
DBF4	138	107	-23.38260827657425	1e-05
DBF4B	138	65	2.5883856802673724	0.77028
DBH	138	68	-1.635926221330461	0.31585
DBI	138	64	-4.962841304335639	0.08009
DBN1	138	59	-5.497555120747745	0.06882
DBNDD1	138	57	-5.386686744963197	0.07577
DBP	138	60	3.6353494992375173	0.84141
DBR1	138	92	-17.119480645035686	1e-05
DBT	138	66	-0.09775328691946555	0.48953
DCAF10	138	72	-0.495334135407697	0.44094
DCAF11	138	67	-1.4358879269917224	0.33598
DCAF13	138	62	-3.17911542313681	0.1864
DCAF15	138	93	-14.273472819950268	2e-05
DCAF16	138	78	-2.555846776617938	0.21119
DCAF17	138	98	-21.02152911744398	1e-05
DCAF4	138	78	-2.9752225384782727	0.17581
DCAF6	138	54	0.7843258239106118	0.58181
DCAF7	138	81	-5.684462748297462	0.0349
DCAF8	138	47	-2.0166647576324093	0.30975
DCAKD	138	66	-6.128801859962038	0.03965
DCBLD2	138	77	-15.262182500115877	1e-05
DCC	138	79	-3.348506350720623	0.14687
DCHS1	138	58	0.938724318466648	0.59964
DCHS2	138	90	-18.453992059659566	1e-05
DCK	138	102	-14.054469555501832	1e-05
DCLK1	138	60	2.3025439158590575	0.7369
DCLK2	138	53	0.37835321704206726	0.54072
DCLRE1A	138	96	-24.625138104152427	1e-05
DCLRE1B	138	87	-22.352370707964464	1e-05
DCLRE1C	138	86	-13.9414148517147	1e-05
DCN	138	65	1.1145364643203048	0.62554
DCP1A	138	78	-0.31015923133901496	0.46135
DCP2	138	84	-15.022752685117547	1e-05
DCPS	138	93	-16.76608436126672	1e-05
DCT	138	81	-2.3303082098048638	0.22838
DCTD	138	68	-3.478380390519115	0.15511
DCTN1	138	52	-2.729334592735577	0.24229
DCTN2	138	52	-3.4163069178463585	0.19123
DCTN3	138	57	-0.01858114233002889	0.49564
DCTN4	138	79	-3.923339526563235	0.10906
DCTN5	138	95	-15.34746730359332	1e-05
DCTN6	138	70	-1.0618752674855034	0.37824
DCTPP1	138	82	-14.767760171548487	1e-05
DCUN1D1	138	72	-6.439736235851345	0.02663
DCUN1D2	138	58	-2.8709707633475747	0.21847
DCUN1D4	138	86	-5.019204363611067	0.04945
DCX	138	59	-1.554370347052235	0.33767
DCXR	138	74	-12.163976996986268	0.00011
DDA1	138	79	-3.6675746449916886	0.12542
DDAH1	138	56	-0.4344805536182603	0.45504
DDAH2	138	50	1.6543304126008553	0.6593
DDB1	138	43	-0.6541809010700236	0.44136
DDB2	138	61	-14.080263397958385	7e-05
DDC	138	69	-2.471915739704757	0.23354
DDHD2	138	73	-9.044857219056066	0.00331
DDI2	138	98	-14.850618118436316	1e-05
DDIT3	138	61	-2.2687093486428007	0.26125
DDIT4	138	48	-17.516735131006282	3e-05
DDN	138	94	-10.735769797719984	0.00015
DDO	138	46	-0.06694526347962569	0.49243
DDOST	138	44	-0.9674515479045952	0.40883
DDR1	138	36	-0.6653059250207144	0.44468
DDR2	138	66	-1.7037587798242264	0.31101
DDRGK1	138	62	-0.6180881119741667	0.42977
DDT	138	65	4.18179199498665	0.88352
DDX1	138	76	-5.308321279199767	0.05066
DDX10	138	72	-12.054420299440368	0.0002
DDX11	138	88	-16.971245415339617	1e-05
DDX17	138	56	0.46519145219018715	0.55073
DDX18	138	93	-22.522358115302552	1e-05
DDX19A	138	88	-23.025502395676217	1e-05
DDX21	138	70	-9.090304560417298	0.00415
DDX23	138	83	-11.039477699784442	0.0002
DDX24	138	64	-1.7511280407405239	0.3114
DDX25	138	40	1.4355895619022847	0.62506
DDX27	138	54	-4.730868364718285	0.10752
DDX28	138	91	-20.48383417267921	1e-05
DDX31	138	91	-17.33238469503451	1e-05
DDX39A	138	79	-21.42513606998321	1e-05
DDX3X	138	75	4.44521406911622	0.91396
DDX3Y	138	63	-1.5166406147559508	0.33649
DDX4	138	57	-2.2724811628431065	0.26852
DDX41	138	43	-0.4500867696724056	0.46076
DDX42	138	79	-1.1271240382693268	0.36131
DDX43	138	54	-4.720220034216324	0.10797
DDX46	138	90	-22.51044443096939	1e-05
DDX47	138	50	-2.5059433378835774	0.26082
DDX49	138	85	-5.516307489677793	0.03643
DDX5	138	62	1.5081363061326911	0.66203
DDX50	138	58	-6.311665029230741	0.04489
DDX51	138	100	-19.36764576425564	1e-05
DDX52	138	83	-7.186435261928954	0.00966
DDX54	138	76	-8.691835541773937	0.00393
DDX56	138	95	-21.7489255808795	1e-05
DDX58	138	64	2.67964761067312	0.7775
DDX6	138	71	0.7612315705367184	0.59107
DDX60	138	58	0.5559302735028192	0.55895
DEAF1	138	68	-3.4059423554142003	0.15999
DEC1	138	68	4.875025731519784	0.92272
DECR1	138	38	-10.873991079775994	0.01072
DECR2	138	43	-2.5613141822091987	0.27637
DEDD	138	67	-0.8228832800030482	0.40535
DEF6	138	66	-2.1883360846911493	0.2639
DEF8	138	87	-15.48722598069436	1e-05
DEFA4	138	79	-14.717258439034614	1e-05
DEFA5	138	75	-2.9230528499714183	0.1857
DEFA6	138	78	-1.9487796733604914	0.26936
DEFB1	138	64	-8.182171487077161	0.01056
DEFB126	138	70	3.4476238406814224	0.84807
DEFB4A	138	80	-2.090590750107729	0.25195
DEGS1	138	63	2.542357802323489	0.76525
DEK	138	75	-14.264424004891275	1e-05
DEM1	138	80	-1.5444945540004371	0.30994
DENND1A	138	84	-11.350482956168682	6e-05
DENND1B	138	79	0.7644163301908202	0.59585
DENND1C	138	65	-9.094899877355076	0.00521
DENND2A	138	50	-3.0471503081864073	0.21932
DENND2D	138	90	-0.17373876493378598	0.47499
DENND3	138	59	-0.1471525828110697	0.4875
DENND4A	138	62	0.6899327952090808	0.5739
DENND4B	138	80	-10.69936688330175	0.00035
DENND4C	138	56	1.0851285100281878	0.6154
DENND5A	138	58	-0.6516720285655226	0.43066
DENND5B	138	60	0.2066910336267632	0.52307
DENR	138	94	-9.685975960345584	0.00033
DEPDC1	138	89	-26.375575124950384	1e-05
DEPDC5	138	61	10.534909612946967	0.99795
DEPTOR	138	66	3.1112773315906876	0.81718
DERA	138	52	-3.491094735889051	0.18615
DERL1	138	76	-9.603657109522961	0.00188
DERL2	138	96	-14.107129686943523	1e-05
DES	138	58	4.5052773199443505	0.88787
DET1	138	89	-7.181174355997283	0.00789
DEXI	138	58	-8.729073604618538	0.01034
DFFA	138	71	-2.4899517885031015	0.22805
DFFB	138	70	-6.5296033954037345	0.02715
DFNA5	138	43	-2.1223027716996086	0.31093
DFNB31	138	43	2.665107842196675	0.73433
DGAT1	138	63	5.756586335239275	0.94718
DGCR11	138	72	-5.355446795260864	0.05427
DGCR14	138	64	4.107860034420594	0.87819
DGCR2	138	63	3.6035338847915774	0.84573
DGCR6L	138	51	-2.9402186543289694	0.22797
DGCR8	138	81	-3.070262494572251	0.16337
DGCR9	138	67	7.093272818022954	0.9802
DGKA	138	52	-0.5866967567559965	0.43872
DGKB	138	53	1.8920512468076287	0.69028
DGKD	138	75	1.6211415823013684	0.69198
DGKE	138	61	5.503044800751583	0.93561
DGKG	138	81	-14.294406609458706	1e-05
DGKI	138	77	-9.256050815939247	0.00209
DGKQ	138	73	3.631349644596546	0.86411
DGKZ	138	77	-7.913293349275851	0.00707
DGUOK	138	85	-13.830525386524982	2e-05
DHCR24	138	58	-8.743610809576287	0.01023
DHCR7	138	57	-8.0365764285651	0.01699
DHDDS	138	60	0.33785341533489105	0.53726
DHFR	138	90	-23.985604663597815	1e-05
DHODH	138	92	-23.89234139737826	1e-05
DHPS	138	53	0.44104770428029877	0.5471
DHRS1	138	44	-0.08720035018596356	0.49097
DHRS11	138	92	-6.5925902776610315	0.01239
DHRS12	138	35	2.275274522247553	0.68488
DHRS2	138	89	-10.354487207308331	0.00034
DHRS3	138	69	-1.523115878474471	0.32704
DHRS7	138	45	-0.5976340168572657	0.44094
DHRS7B	138	70	-0.8979713818589368	0.39631
DHRS9	138	80	0.15183443770625596	0.51876
DHTKD1	138	64	-13.184055110254278	0.00017
DHX15	138	96	-12.666621494362364	1e-05
DHX16	138	48	2.4758777290287934	0.72947
DHX29	138	97	-8.891155196911521	0.00109
DHX30	138	80	-10.122823687870902	0.00074
DHX32	138	47	-1.562141103154208	0.34932
DHX34	138	86	-22.7162936906826	1e-05
DHX35	138	76	-23.48658372845558	1e-05
DHX38	138	79	-9.044838088065454	0.00219
DHX40	138	41	0.9905047683123913	0.58829
DHX57	138	74	-4.206223389606176	0.09816
DHX58	138	58	-1.040807683033222	0.38989
DHX8	138	86	-11.177258569309856	0.00017
DHX9	138	90	-10.126414587037841	0.00046
DIABLO	138	73	-0.37519636523825806	0.45303
DIAPH1	138	67	-7.3724274939847225	0.01701
DIAPH2	138	42	1.103531410604817	0.60233
DIAPH3	138	75	0.5120481630208872	0.56479
DICER1	138	87	-10.611142873213542	0.00018
DIDO1	138	75	-3.827018338372659	0.12106
DIEXF	138	88	-4.097760105402173	0.08584
DIMT1	138	85	-16.54975101121473	1e-05
DIO1	138	52	0.4294924985584759	0.54427
DIO2	138	82	-2.519147878874615	0.20562
DIO3	138	61	2.5903996335752106	0.76533
DIP2A	138	71	4.8510674252225385	0.92588
DIP2C	138	54	0.026803921717221825	0.5022
DIRAS2	138	78	3.7212900854609794	0.87748
DIRAS3	138	72	-8.477230734210032	0.0057
DIS3	138	103	-2.773650220995872	0.15829
DISC1	138	73	-3.0595543647172483	0.17567
DIXDC1	138	60	-0.12870960859902564	0.48682
DKC1	138	100	-17.114090593322523	1e-05
DKFZP434A062	138	64	1.4655677709924446	0.66352
DKFZP434C153	138	55	0.060207524820602834	0.50795
DKFZP434L187	138	50	-3.917231980996403	0.16136
DKFZP547G183	138	63	1.2478149511911447	0.63888
DKFZP564C196	138	67	-1.7823964024272938	0.30139
DKFZP586I1420	138	77	-2.574402897045315	0.20918
DKFZP686O1327	138	72	-10.350756892740916	0.00111
DKK1	138	90	-15.684440887699958	1e-05
DKK2	138	79	-1.705845899966721	0.29699
DKK3	138	56	1.8878017452266986	0.69423
DKK4	138	83	-8.002500027780187	0.00493
DKKL1	138	59	-0.6486437995829611	0.43178
DLAT	138	98	-11.825861288711899	4e-05
DLC1	138	98	-9.401762095538768	0.00049
DLD	138	73	-1.401183215376113	0.33425
DLEC1	138	60	-8.048623180480986	0.01468
DLEU1	138	97	-21.88884344932637	1e-05
DLEU2	138	106	-20.771894180190245	1e-05
DLG1	138	66	-15.663516245173653	2e-05
DLG2	138	72	-3.555845003790311	0.14365
DLG3	138	59	-1.1769117045595034	0.37629
DLG4	138	41	5.157174998679167	0.87837
DLG5	138	75	-3.0103963464906585	0.1791
DLGAP1	138	48	4.1174862649377575	0.84351
DLGAP2	138	70	-1.205126802128152	0.36305
DLGAP4	138	56	0.543948124516102	0.55946
DLGAP5	138	90	-28.16173869549598	1e-05
DLK1	138	65	-1.8119989594498072	0.30102
DLK2	138	85	1.4816097752908255	0.687
DLL3	138	67	-6.220873242132895	0.03639
DLST	138	82	-3.9386890140897473	0.10097
DLX2	138	71	-1.7411132780600447	0.30112
DLX4	138	61	0.4115808757165435	0.54454
DLX5	138	69	2.6814523401923025	0.78361
DLX6	138	69	0.8157743961654882	0.59513
DMBT1	138	74	1.3052238478059266	0.65502
DMC1	138	92	-9.329799309313497	0.00076
DMD	138	66	-0.9950571853241754	0.38681
DMP1	138	50	1.104183553974936	0.60724
DMPK	138	53	-2.7399315620943936	0.2381
DMRT1	138	48	2.9270778464420086	0.7644
DMTF1	138	102	0.2607978637965646	0.5351
DMWD	138	57	1.6640018251839845	0.67278
DMXL1	138	56	-1.2890344193216667	0.36547
DMXL2	138	56	5.12357851492665	0.91393
DNA2	138	93	-21.89501442063593	1e-05
DNAAF1	138	57	-6.603095155301267	0.04002
DNAAF2	138	83	-20.943576331142538	1e-05
DNAH17	138	63	-0.4657612184176856	0.4485
DNAH2	138	63	2.8323038486281855	0.78915
DNAH3	138	63	4.341015346134969	0.88905
DNAH6	138	71	0.5434543216846027	0.56643
DNAH7	138	61	-4.687787709514393	0.09437
DNAH9	138	61	-4.681343266935327	0.09469
DNAI1	138	66	2.4516112876171237	0.76309
DNAI2	138	66	0.4168405502971272	0.54893
DNAJA1	138	91	-14.198189126970208	2e-05
DNAJA2	138	82	-8.05983314440581	0.00472
DNAJA3	138	29	1.7093859580483506	0.63216
DNAJA4	138	75	-0.9739562181444275	0.38279
DNAJB1	138	87	-9.616814071209925	0.00063
DNAJB12	138	41	-2.051463469105931	0.31969
DNAJB14	138	77	-2.8704218579996597	0.18383
DNAJB2	138	51	2.622266395650803	0.74715
DNAJB4	138	63	0.15817320304239244	0.51912
DNAJB5	138	47	0.10481989163279172	0.51089
DNAJB6	138	53	1.7743329949906574	0.67918
DNAJB9	138	61	-2.1986340536937634	0.26827
DNAJC1	138	68	-1.946911722201366	0.28331
DNAJC10	138	82	-4.38728156367683	0.0777
DNAJC11	138	88	-12.202903514882154	5e-05
DNAJC12	138	55	-0.4017751105142101	0.45801
DNAJC13	138	58	1.9807007017223253	0.70293
DNAJC15	138	100	-0.8149968025014931	0.38709
DNAJC16	138	97	-9.732331143219119	0.00047
DNAJC17	138	74	-0.733179803461585	0.41015
DNAJC2	138	96	-16.955071236884322	1e-05
DNAJC22	138	69	-11.279659240558232	0.00051
DNAJC24	138	66	-12.59948771221446	0.00015
DNAJC28	138	40	-2.519876404452204	0.28168
DNAJC3	138	89	-7.202751432630448	0.00779
DNAJC4	138	43	0.707622324242166	0.56752
DNAJC6	138	58	-2.794388567490974	0.22463
DNAJC7	138	69	-1.1824162518447294	0.3641
DNAJC8	138	79	-10.5305160391384	0.00055
DNAJC9	138	102	-24.081762285348365	1e-05
DNAL4	138	52	-1.4420709830851166	0.3549
DNALI1	138	45	-5.446619680620501	0.09679
DNASE1	138	77	0.29183263075627935	0.53712
DNASE1L1	138	53	2.123544838798423	0.71092
DNASE1L2	138	76	1.718863147221858	0.70001
DNASE1L3	138	85	-15.05973440002861	1e-05
DNASE2	138	47	2.5655847394798728	0.73501
DNASE2B	138	75	-2.041692111907013	0.26707
DND1	138	90	-7.4543177983531885	0.00629
DNM1	138	46	-14.030627182027102	0.00067
DNM1L	138	57	0.5224479424225505	0.55485
DNM2	138	71	-2.046928523888473	0.27039
DNM3	138	56	2.6369881807054365	0.7598
DNMBP	138	76	-9.162811970284913	0.00257
DNMT1	138	82	-15.558212476953543	1e-05
DNMT3A	138	75	1.411656146937383	0.66956
DNMT3B	138	71	-12.303493341770979	0.00015
DNMT3L	138	73	5.09695578765704	0.93872
DNPEP	138	56	-1.3399459837390024	0.36032
DNTT	138	73	3.6994446253055333	0.86905
DNTTIP2	138	85	-11.56570279443264	0.00017
DOC2A	138	48	2.107126062872311	0.69777
DOC2B	138	64	-1.1593580845333067	0.37248
DOCK1	138	46	4.973380449163626	0.88465
DOCK10	138	75	-1.1890253265104482	0.35848
DOCK2	138	54	-2.455750792609501	0.26011
DOCK3	138	66	-3.620548514258792	0.14897
DOCK4	138	69	-6.242927752515375	0.03326
DOCK5	138	74	-3.3367198782337035	0.15205
DOCK6	138	69	0.23298231802942107	0.52665
DOCK9	138	67	3.6413761218409824	0.85502
DOHH	138	54	1.156651051200525	0.61889
DOK1	138	66	-1.9783248532769697	0.28376
DOK2	138	49	-3.915138711704229	0.1645
DOK3	138	82	-1.2709716271225246	0.33939
DOK4	138	72	-8.912893299325974	0.00394
DOK5	138	48	-1.1061843187036122	0.3927
DOLK	138	82	-13.086406206986931	3e-05
DOLPP1	138	82	-15.654478183695385	1e-05
DOM3Z	138	53	-3.712805753479451	0.16843
DONSON	138	102	-23.831175392478944	1e-05
DOPEY1	138	54	4.368160248692149	0.87207
DOPEY2	138	75	-0.5732204039005536	0.43121
DOT1L	138	88	-3.0032200474051924	0.15767
DPAGT1	138	93	-13.222367726181204	2e-05
DPEP1	138	69	6.78496615106272	0.97616
DPEP2	138	52	2.1708282797741907	0.71165
DPEP3	138	47	1.3463076293856575	0.63008
DPF1	138	76	-9.725393415764621	0.00166
DPF2	138	81	-4.062534407301889	0.09642
DPF3	138	75	5.311581191885603	0.9487
DPH2	138	98	-18.167078877678122	1e-05
DPH5	138	64	-13.60415150359061	0.00013
DPM1	138	84	-12.361003235630516	1e-05
DPM2	138	95	-19.777605822597685	1e-05
DPM3	138	54	2.693420554236451	0.75892
DPP3	138	72	-8.183137863397256	0.00713
DPP4	138	66	5.059577728393446	0.92737
DPP6	138	54	3.0193103888928756	0.78418
DPP8	138	52	-5.211488092175767	0.09184
DPPA4	138	50	6.423626747584001	0.94466
DPT	138	82	-6.8092260729128835	0.01435
DPY19L1	138	82	-5.428892512258256	0.04003
DPY19L1P1	138	72	-7.602936797084632	0.01124
DPY19L2P2	138	96	-14.6879697927483	1e-05
DPY19L4	138	58	4.0481319707667485	0.86255
DPYD	138	65	0.8887601715985622	0.60058
DPYS	138	47	-4.222300528051411	0.15123
DPYSL2	138	72	0.09660594491930764	0.51159
DPYSL3	138	57	-2.0233627795132625	0.29094
DPYSL4	138	60	-4.070603732799427	0.13212
DR1	138	91	-12.394021594570525	2e-05
DRAM1	138	46	-1.518750862286201	0.35759
DRAP1	138	43	2.331309542120053	0.70785
DRD1	138	73	-4.481700045408288	0.08623
DRD2	138	76	5.79287079353728	0.96247
DRD3	138	55	4.338621346565663	0.87263
DRD4	138	55	-1.5780989985834408	0.33853
DRD5	138	62	-3.494431085146486	0.16359
DRG1	138	77	-7.228138308604383	0.0123
DRG2	138	70	-1.761217822285001	0.30167
DROSHA	138	67	-8.342143499110662	0.00824
DRP2	138	76	-1.9754673338309854	0.26853
DSC1	138	65	-0.7416301251815939	0.41704
DSC2	138	72	-1.566403568756418	0.31928
DSC3	138	72	5.590785575242412	0.95383
DSCAM	138	56	2.123539146673756	0.71622
DSCC1	138	99	-21.88130338282201	1e-05
DSCR3	138	71	0.24685185678648064	0.53127
DSCR4	138	66	3.4036793669600205	0.83835
DSCR6	138	56	2.8644933021678165	0.77849
DSE	138	57	-0.8171295519677093	0.41073
DSG1	138	81	0.2141232279803498	0.52819
DSG2	138	61	-1.2593448453004292	0.36182
DSG3	138	70	-2.6158413100286735	0.21987
DSN1	138	90	-24.388104310282706	1e-05
DSP	138	63	4.665266563166623	0.90472
DSPP	138	66	-0.3008279657432846	0.46602
DST	138	47	-0.3514297729239906	0.46562
DSTN	138	48	-0.2022804012474688	0.47934
DSTNP2	138	68	-0.1897675077777022	0.47752
DSTYK	138	59	-1.6686049413625252	0.32634
DTL	138	94	-24.395355556806294	1e-05
DTNA	138	67	-12.644432248145318	0.00017
DTNB	138	61	4.678966393280179	0.90277
DTWD1	138	73	-13.369446601672974	1e-05
DTX2	138	71	-3.9512131441070557	0.11945
DTX2P1-UPK3BP1-PMS2P11	138	55	1.4223862590043266	0.64479
DTX3	138	56	4.030666120263903	0.85972
DTX4	138	60	0.7088212046367468	0.57733
DTYMK	138	88	-25.640935607012384	1e-05
DUOX1	138	83	-5.587355997804173	0.03479
DUOX2	138	60	4.515107390705786	0.89297
DUS1L	138	78	-10.815331131178596	0.00049
DUS2L	138	92	-7.1596250231164476	0.00722
DUS4L	138	91	-18.348139793670377	1e-05
DUSP1	138	57	3.258604557432316	0.81125
DUSP10	138	54	-2.509934084171238	0.25545
DUSP11	138	44	-3.5884591619168846	0.19882
DUSP12	138	87	-7.566395468002426	0.00614
DUSP13	138	55	-2.6253245624028705	0.24444
DUSP14	138	58	-10.351307444652358	0.00299
DUSP2	138	80	-5.174191459742538	0.05142
DUSP21	138	58	-3.1092382767921523	0.19977
DUSP22	138	61	-0.7981261695900369	0.41101
DUSP26	138	67	7.689289807152195	0.98748
DUSP3	138	59	-4.619980022061845	0.10527
DUSP4	138	63	-14.68597422049068	2e-05
DUSP5	138	78	-7.102141092275197	0.01325
DUSP6	138	62	-13.079968274761729	0.00016
DUSP7	138	89	-6.893308414451993	0.01033
DUSP8	138	41	4.457177584460454	0.84435
DUSP9	138	72	-3.1065920783685175	0.17602
DUT	138	84	-22.169401542931105	1e-05
DUX1	138	71	7.682684432905895	0.98832
DUX2	138	73	-0.23895061451028018	0.46904
DVL1	138	75	-9.760245981977778	0.0014
DVL2	138	56	3.85322219256692	0.84909
DVL3	138	64	1.6596521642967443	0.683
DYM	138	97	-0.258105716644265	0.4638
DYNC1H1	138	61	-1.5586738634101	0.33014
DYNC1I1	138	77	3.5621153342892096	0.86633
DYNC1I2	138	51	1.2631582142680204	0.62607
DYNC1LI1	138	87	0.34025094641366826	0.54547
DYNC1LI2	138	45	-3.2354436015253865	0.21808
DYNC2H1	138	62	1.4383346730537878	0.6552
DYNC2LI1	138	54	-2.568504367282744	0.25074
DYNLL1	138	84	-4.4796752495796985	0.07158
DYNLRB1	138	59	-5.784096359806177	0.05955
DYNLT1	138	66	-9.07583422774572	0.00505
DYNLT3	138	53	1.2083215747896523	0.62498
DYRK1A	138	78	-6.7882393107922585	0.01642
DYRK1B	138	45	4.058766848785345	0.83432
DYRK2	138	89	-2.7823401480640513	0.17667
DYRK3	138	56	-5.963991311749085	0.05783
DYRK4	138	50	-0.25739652844505767	0.47343
DYSF	138	58	4.440750051001553	0.88444
DZANK1	138	49	-3.460581799421255	0.19423
DZIP1	138	70	0.496719503110188	0.5588
DZIP3	138	67	-2.4356777507544267	0.23906
E2F1	138	92	-24.622145649987292	1e-05
E2F2	138	119	-5.853246666637644	0.01134
E2F3	138	77	-7.3502338399036935	0.01107
E2F4	138	63	-2.0311895953568664	0.28458
E2F5	138	68	-2.947188914452398	0.19371
E2F6	138	83	-21.834705644807862	1e-05
E2F8	138	82	-26.594993822123325	1e-05
E4F1	138	48	3.3927478944556317	0.79764
EAF2	138	80	-10.507730834584402	0.00048
EAPP	138	90	2.417839000453446	0.79041
EBAG9	138	101	-17.49221546717184	1e-05
EBF2	138	69	1.5739867495692301	0.6787
EBI3	138	45	2.3853346111040965	0.71659
EBLN2	138	79	-2.897702714210986	0.1813
EBNA1BP2	138	93	-13.41787871684024	2e-05
EBP	138	72	-12.069199868117312	0.0002
ECD	138	85	-5.527705616397511	0.03617
ECE1	138	45	2.4970684792428566	0.72596
ECE2	138	65	2.499712456682269	0.76282
ECEL1	138	74	1.8406232720242708	0.71381
ECH1	138	44	-6.272390253993558	0.07259
ECHDC1	138	91	-11.3698453125498	4e-05
ECHDC2	138	53	-2.5654988158984278	0.25233
ECHDC3	138	70	0.5252237370225891	0.56217
ECHS1	138	58	2.3807126955677456	0.73914
ECI1	138	53	1.9263831457664735	0.69316
ECI2	138	65	-14.881897418815518	7e-05
ECM1	138	68	-7.626802191779934	0.01333
ECM2	138	65	-1.4105318021810247	0.34234
ECSIT	138	55	0.7962019661248353	0.58365
ECT2	138	83	-21.92762351410795	1e-05
EDA	138	49	2.4539040813069444	0.73069
EDA2R	138	73	-8.733336916898455	0.00435
EDAR	138	81	-0.5015843845927225	0.43648
EDC3	138	83	-1.4721286715090038	0.31611
EDC4	138	86	-11.346686345405239	0.00015
EDDM3A	138	69	0.7318029868599638	0.58551
EDDM3B	138	72	0.5938723911637943	0.57164
EDEM1	138	70	3.0493932595732955	0.81812
EDEM2	138	40	-6.728334811016361	0.06753
