	#_of_exp	#_of_exp(fc<0)	EG_score	empirical_pVal
C11ORF16	174	82	-1.6645392536439996	0.14799
C11ORF2	174	61	0.6983560146201702	0.64977
C11ORF20	174	88	-1.0068123137941176	0.25527
C11ORF21	174	81	0.8312806507551309	0.70105
C11ORF24	174	129	-8.937788602045432	1e-05
C11ORF30	174	114	-2.062807046249285	0.06416
C11ORF41	174	92	-0.2587601616450789	0.43275
C11ORF48	174	85	-11.459918589761468	1e-05
C11ORF49	174	74	-3.178036912179909	0.03169
C11ORF51	174	101	-8.567924913397718	1e-05
C11ORF57	174	96	-1.4459225909296176	0.16305
C11ORF58	174	99	2.9112515499126643	0.9765
C11ORF61	174	103	-0.8385492644053106	0.27531
C11ORF63	174	92	0.7121818581826652	0.68595
C11ORF67	174	86	0.48135608584587036	0.62158
C11ORF68	174	83	-2.2164554775160092	0.08224
C11ORF71	174	77	0.29363351585240965	0.57263
C11ORF73	174	88	-2.8052086690150952	0.03572
C11ORF75	174	125	-4.9440369255322985	0.00011
C11ORF80	174	57	0.344798828950756	0.57364
C11ORF9	174	65	-0.15923252034742852	0.4643
C11ORF95	174	74	-1.3946706704917566	0.20295
C12ORF10	174	79	-0.9239260508502298	0.28353
C12ORF11	174	90	-2.516335351199403	0.04979
C12ORF24	174	93	-4.14756408981877	0.00343
C12ORF29	174	105	-4.465660722170139	0.001
C12ORF35	174	87	1.4114069882524731	0.82031
C12ORF39	174	87	-2.008265280791624	0.09729
C12ORF4	174	106	-3.0492487993114206	0.01557
C12ORF41	174	92	-9.001267220202472	1e-05
C12ORF43	174	92	-7.670748379486339	1e-05
C12ORF44	174	105	-3.191844243207478	0.01249
C12ORF47	174	88	-4.840198824191648	0.00113
C12ORF48	174	119	-8.722419297424038	1e-05
C12ORF49	174	85	0.6345453103884433	0.65799
C12ORF5	174	98	-7.963217974117143	1e-05
C12ORF51	174	84	-0.1742786003802736	0.45462
C12ORF52	174	99	-7.870178696110701	1e-05
C13ORF15	174	100	1.2182374819663708	0.80195
C13ORF27	174	100	-12.018328729820924	1e-05
C13ORF41	174	42	-0.15216915162003863	0.47283
C13ORF44	174	88	-0.2638732198221238	0.43354
C14ORF1	174	81	-8.192883728324071	2e-05
C14ORF101	174	99	-2.0190071731499732	0.08241
C14ORF102	174	89	-0.2886975348227922	0.42501
C14ORF105	174	99	-6.145669526041016	4e-05
C14ORF109	174	83	-7.984387750813901	1e-05
C14ORF118	174	82	-0.7343066197795305	0.32128
C14ORF132	174	74	0.21813066130997277	0.55412
C14ORF133	174	75	-0.41403998238154344	0.3996
C14ORF135	174	103	-0.8130491398248331	0.28144
C14ORF159	174	67	1.1671854361790381	0.74891
C14ORF162	174	102	-1.238070716220009	0.19024
C14ORF166	174	82	-0.31805238703812583	0.4204
C14ORF169	174	107	-6.777470427303344	1e-05
C14ORF2	174	69	-4.427227188164471	0.00702
C14ORF45	174	73	0.1824591407288095	0.5439
C14ORF56	174	75	-1.874694140715617	0.12911
C14ORF79	174	51	0.3643765864201484	0.57508
C14ORF93	174	59	-0.3763828164512146	0.41872
C15ORF2	174	98	-2.4806628328041165	0.04515
C15ORF24	174	70	-7.085634479416463	0.00012
C15ORF29	174	76	0.03935888616222079	0.50993
C15ORF34	174	71	0.28625352499758916	0.56696
C15ORF39	174	88	-2.7217695870407437	0.04011
C15ORF44	174	101	-3.7520271254221167	0.00522
C15ORF5	174	90	-0.10173310042420558	0.47329
C16ORF3	174	75	-1.254257237196595	0.22401
C16ORF42	174	71	1.1877818329611278	0.7578
C16ORF45	174	83	-5.206517021389821	0.0009
C16ORF5	174	97	0.25842490456751305	0.56893
C16ORF53	174	118	-9.329615187169468	1e-05
C16ORF57	174	84	3.3624787992459577	0.9823
C16ORF58	174	56	-0.17146430744911428	0.46354
C16ORF59	174	112	-9.720529790951003	1e-05
C16ORF61	174	97	-10.375556607631722	1e-05
C16ORF62	174	54	-2.1198158965149694	0.13873
C16ORF7	174	41	0.8161964435252435	0.64628
C16ORF70	174	75	0.31989935469553715	0.57725
C16ORF71	174	80	1.5372687979736883	0.8296
C16ORF80	174	109	-8.38793481870007	1e-05
C16ORF88	174	92	-6.342112921283543	4e-05
C17ORF101	174	81	-2.5349008756757625	0.05906
C17ORF108	174	53	0.7317365034844163	0.64765
C17ORF39	174	88	0.31183438384583456	0.58216
C17ORF42	174	117	-9.939191213639493	1e-05
C17ORF48	174	72	0.918600158477831	0.71053
C17ORF53	174	103	-6.819244164229403	1e-05
C17ORF59	174	72	-3.3764676716720805	0.0265
C17ORF62	174	92	-8.88606510753829	1e-05
C17ORF63	174	86	-6.348703233421739	5e-05
C17ORF70	174	79	-6.66860705181838	8e-05
C17ORF75	174	107	-1.7088081347894404	0.10982
C17ORF80	174	115	-3.061559408285822	0.01207
C17ORF81	174	104	-4.210302293359807	0.00179
C17ORF85	174	94	-1.949998364447409	0.09365
C17ORF88	174	87	-0.7503682823030796	0.31049
C17ORF90	174	65	-6.406275927416015	0.00053
C18ORF1	174	78	-0.1639506422923271	0.46118
C18ORF10	174	79	-0.6862236912625191	0.33328
C18ORF25	174	115	-4.131276915585794	0.0014
C18ORF8	174	87	-0.24632561478579224	0.43393
C19ORF10	174	103	-7.276933878214538	1e-05
C19ORF2	174	100	-5.215908538411738	0.00027
C19ORF21	174	55	1.0947838195979616	0.71982
C19ORF22	174	82	-0.3890179375204241	0.40223
C19ORF24	174	85	-5.512711376305524	0.00044
C19ORF26	174	69	-0.9850204149810403	0.28238
C19ORF28	174	95	-1.3941481681966894	0.17071
C19ORF29	174	113	-5.123417632120228	0.00016
C19ORF40	174	105	-1.4609159321271028	0.14685
C19ORF42	174	57	-1.0285233658145119	0.29047
C19ORF50	174	82	-0.35242855773704407	0.41167
C19ORF53	174	80	-2.457198285083795	0.06531
C19ORF54	174	48	-0.16343011767226767	0.46512
C19ORF56	174	69	-0.2553104071662526	0.43965
C19ORF57	174	71	-1.497550067165961	0.18745
C19ORF6	174	72	2.376162941891796	0.9193
C19ORF60	174	68	0.6307282255313694	0.6392
C19ORF66	174	70	1.2661985688203239	0.77066
C19ORF73	174	77	0.09081283622634059	0.52388
C19ORF80	174	79	-0.8493105334233735	0.29845
C1D	174	80	-5.08268528579081	0.00135
C1GALT1	174	108	-7.422590140393223	1e-05
C1GALT1C1	174	81	-7.767843762703972	2e-05
C1ORF105	174	88	1.0484247102821143	0.75567
C1ORF106	174	69	0.8481900157685295	0.68682
C1ORF109	174	85	0.38939114335681	0.59731
C1ORF112	174	112	-11.471218966483828	1e-05
C1ORF114	174	79	1.2282916431178006	0.77596
C1ORF115	174	78	-1.0716774131272844	0.25393
C1ORF116	174	108	-5.01809153605259	0.00024
C1ORF123	174	74	-0.48697499049409865	0.38603
C1ORF129	174	84	-0.8258620005800412	0.29821
C1ORF135	174	115	-11.941372557391958	1e-05
C1ORF144	174	100	-7.068215355287204	1e-05
C1ORF159	174	82	-6.700221353592476	2e-05
C1ORF174	174	94	-11.416386927145572	1e-05
C1ORF183	174	98	-8.016557478114294	1e-05
C1ORF21	174	87	1.3718778254593587	0.81334
C1ORF216	174	79	4.065127212729369	0.9925
C1ORF27	174	116	-6.531090522751746	1e-05
C1ORF35	174	86	-1.71510418710907	0.13383
C1ORF38	174	82	-0.5127749622185312	0.37227
C1ORF50	174	62	-1.4241556661611607	0.21795
C1ORF54	174	74	-1.9171489311320038	0.12694
C1ORF56	174	103	-0.4173552098037745	0.38201
C1ORF61	174	113	-1.5861118027090757	0.12007
C1ORF63	174	70	-2.295305580526333	0.09106
C1ORF68	174	84	-0.743471306704474	0.31702
C1ORF9	174	93	-1.9522843669816197	0.09424
C1ORF95	174	103	0.19013663460659144	0.55285
C1QA	174	72	1.2425472564713411	0.77196
C1QB	174	70	1.3212362827496718	0.78036
C1QBP	174	88	-9.029090469988134	1e-05
C1QL1	174	76	-1.8910889193130695	0.12675
C1QTNF1	174	86	-2.3354390974945436	0.0672
C1QTNF3	174	88	0.40933186203848837	0.60754
C1R	174	76	-0.03401412419002208	0.49228
C1RL	174	62	0.24305695015414014	0.55636
C1S	174	85	-0.5383594480988582	0.35968
C2	174	57	0.5834467501463059	0.62348
C20ORF103	174	89	-1.2101025631360045	0.21355
C20ORF11	174	63	-2.3088361859477495	0.10285
C20ORF111	174	68	-0.2599993218842227	0.43732
C20ORF195	174	56	-0.7483254166534369	0.34651
C20ORF20	174	95	-3.384347512656577	0.01238
C20ORF24	174	107	-10.406708334279722	1e-05
C20ORF27	174	96	-8.089415972411759	1e-05
C20ORF29	174	90	-2.0837779708852584	0.08531
C20ORF3	174	90	-2.2240570674513593	0.07198
C20ORF30	174	86	-0.24877985165613506	0.43522
C20ORF4	174	85	-1.8179363569076417	0.12165
C20ORF43	174	91	-2.3813628215480307	0.05764
C20ORF46	174	106	2.1792839866600717	0.93932
C20ORF7	174	68	1.7518930884713986	0.84106
C21ORF2	174	58	0.9247744502473129	0.6899
C21ORF33	174	65	-3.8402052162077576	0.01871
C21ORF59	174	105	-8.339470672900088	1e-05
C21ORF62	174	101	-7.227724356521613	1e-05
C21ORF7	174	85	0.2820007362239296	0.56954
C21ORF91	174	93	1.6342342503200629	0.86289
C21ORF96	174	101	0.5068640086650167	0.6384
C22ORF24	174	93	0.6289971069256203	0.6631
C22ORF26	174	80	0.25472354216410154	0.56241
C22ORF28	174	89	-8.684492306330187	1e-05
C22ORF29	174	100	-2.9227093598527385	0.02218
C22ORF31	174	89	-1.501828257929956	0.16209
C22ORF36	174	84	-5.0914730910704975	0.00105
C22ORF43	174	101	-2.888519618879259	0.0225
C22ORF46	174	84	-0.9720197847214698	0.26747
C2CD2	174	100	-3.53674074659505	0.00765
C2CD2L	174	79	-1.3096355087899825	0.20797
C2CD3	174	84	-3.149955359917045	0.02536
C2ORF18	174	72	-3.850359007629427	0.01433
C2ORF27A	174	57	0.5437245641120741	0.61512
C2ORF28	174	64	-0.5591431895518942	0.37488
C2ORF3	174	95	-9.017009088030237	1e-05
C2ORF42	174	71	-0.14757566697235106	0.46393
C2ORF43	174	82	-1.2522942980831524	0.21464
C2ORF44	174	105	-8.962405843649655	1e-05
C2ORF47	174	87	-9.19509664512148	1e-05
C2ORF49	174	88	-9.144565595765567	1e-05
C2ORF54	174	89	-0.5339965687684557	0.36178
C2ORF55	174	72	-0.6810311286967323	0.34315
C2ORF56	174	75	1.1189758891961628	0.75118
C2ORF67	174	94	0.5742311184721361	0.6511
C2ORF68	174	76	0.47304813443008886	0.61322
C2ORF72	174	104	-1.300278231877956	0.17608
C2ORF83	174	62	-1.7273504445569439	0.17248
C3	174	100	-3.755492688431037	0.00512
C3AR1	174	86	0.5929032085050993	0.6484
C3ORF14	174	61	2.5704694625278846	0.91658
C3ORF18	174	65	-1.9028628813888404	0.1434
C3ORF27	174	86	-1.2308637705431642	0.2127
C3ORF32	174	86	-1.1459910668866917	0.22883
C3ORF36	174	56	-0.17192872534938297	0.46347
C3ORF37	174	96	-5.8870440934307355	9e-05
C3ORF51	174	63	0.03347207361259617	0.50804
C3ORF52	174	101	-3.9882638517754754	0.00343
C3ORF64	174	93	-1.7894164707199933	0.11349
C3ORF75	174	69	1.2486555126336412	0.76436
C4BPA	174	101	1.522423232839353	0.85581
C4BPB	174	105	-3.1063507458605635	0.0145
C4ORF10	174	72	0.09644262922660214	0.52449
C4ORF19	174	112	-7.543605353356361	1e-05
C4ORF27	174	91	-5.185934637060912	0.00064
C4ORF29	174	89	-2.5481617319258576	0.04901
C4ORF34	174	78	0.06128052657773534	0.51558
C4ORF41	174	88	0.8093038800188601	0.7043
C4ORF43	174	104	-1.1562785553886359	0.20376
C4ORF6	174	97	-0.9349189239306666	0.25998
C5	174	97	0.5787407238332816	0.65227
C5AR1	174	95	-0.5353943032980168	0.35566
C5ORF13	174	79	2.4872326254670374	0.93571
C5ORF15	174	63	-0.6412686776832678	0.36004
C5ORF22	174	70	2.657203474564985	0.93749
C5ORF28	174	97	-3.91360187096252	0.00444
C5ORF30	174	78	-3.1694942546706955	0.02834
C5ORF4	174	86	0.6400209507270905	0.6596
C5ORF42	174	84	-0.4703741345010022	0.38074
C5ORF44	174	98	-2.4405001888630746	0.04777
C5ORF45	174	67	0.511094742626146	0.61725
C5ORF54	174	77	-1.3761739750396047	0.19939
C6	174	99	-3.06901761699344	0.0183
C6ORF10	174	85	0.4943612722323238	0.62312
C6ORF103	174	89	0.740738835460085	0.68716
C6ORF105	174	91	0.24649000034986163	0.5649
C6ORF106	174	70	-0.21909992529141034	0.44725
C6ORF108	174	75	-1.445540945860618	0.19178
C6ORF120	174	84	0.5175410304969802	0.62917
C6ORF123	174	84	-0.17166440171941305	0.45519
C6ORF124	174	94	-1.1931811072842868	0.20865
C6ORF130	174	63	-0.4848549230116049	0.39357
C6ORF145	174	81	-2.0087495984294987	0.10716
C6ORF15	174	94	-11.082852629426561	1e-05
C6ORF162	174	115	-7.461122009976393	1e-05
C6ORF208	174	97	-1.0786954806174016	0.22868
C6ORF211	174	95	-5.198242790853146	0.00042
C6ORF25	174	109	0.514812557324119	0.6468
C6ORF27	174	95	-1.532688078418194	0.14819
C6ORF35	174	77	0.3725544364816853	0.59114
C6ORF47	174	84	-0.7503895777194092	0.31523
C6ORF48	174	60	-0.05049165672853833	0.4913
C6ORF62	174	102	-5.946516254420975	6e-05
C6ORF64	174	84	-0.27316623673244284	0.42958
C6ORF97	174	88	-0.9968765136651225	0.25733
C7	174	90	-2.776765056106684	0.03507
C7ORF10	174	80	0.2721224527355923	0.56644
C7ORF16	174	89	-0.06025433780006194	0.48434
C7ORF23	174	104	-3.5134177284970094	0.00742
C7ORF26	174	80	-3.061591702873028	0.03052
C7ORF28B	174	85	-2.002593164267476	0.09993
C7ORF42	174	105	-2.9841364309563585	0.0178
C7ORF43	174	86	-3.670758557691692	0.01
C7ORF44	174	107	-9.439938605128322	1e-05
C7ORF49	174	97	-7.317546367263088	1e-05
C7ORF54	174	117	-2.7750628609218557	0.01897
C7ORF58	174	101	1.5529205636813967	0.86051
C7ORF63	174	98	-1.2185514964691644	0.20109
C7ORF64	174	94	0.14094502467276637	0.53772
C7ORF68	174	75	0.5104448479868677	0.62187
C7ORF69	174	91	0.5327221359005117	0.63852
C8A	174	98	-1.0308286243046358	0.23881
C8B	174	113	-0.5259462206026995	0.34551
C8G	174	93	-1.6790138853641994	0.12864
C8ORF33	174	94	-8.063067987321478	1e-05
C8ORF39	174	81	0.45300192191208677	0.61386
C8ORF4	174	84	-3.3981186289316367	0.01744
C8ORF44	174	72	-1.0658957483248048	0.26362
C8ORF51	174	81	-0.632781529556336	0.34941
C8ORF55	174	84	-5.612961623437362	0.0004
C8ORF60	174	99	1.404273660075617	0.83351
C8ORF71	174	90	0.23041076028967453	0.56095
C8ORF84	174	95	0.5596163435246068	0.64579
C9	174	104	-3.0980546951240053	0.01501
C9ORF114	174	95	-8.155600735580345	1e-05
C9ORF116	174	77	-1.9862098934724841	0.11375
C9ORF125	174	96	-0.20127810589194872	0.44546
C9ORF156	174	90	-0.9610738079120855	0.26102
C9ORF16	174	60	-2.5811170044491796	0.08449
C9ORF167	174	84	-2.4869546488415737	0.05953
C9ORF3	174	64	-1.5567812485614376	0.1926
C9ORF31	174	108	-1.0567176409096144	0.22227
C9ORF38	174	108	-1.47744861050722	0.14158
C9ORF40	174	111	-9.991958598724194	1e-05
C9ORF46	174	86	-7.095262172464363	1e-05
C9ORF53	174	99	-2.2992544622575246	0.0569
C9ORF68	174	96	0.1323139520785015	0.53507
C9ORF7	174	66	0.11068808801316898	0.52454
C9ORF78	174	89	-6.414330888784825	1e-05
C9ORF82	174	104	-6.353991845529406	1e-05
C9ORF86	174	109	-8.848996079273698	1e-05
C9ORF9	174	94	-0.13456578319294243	0.4632
C9ORF91	174	66	-1.2535349701918614	0.23729
C9ORF95	174	88	1.1241401747094604	0.77036
CA1	174	67	2.0840174142387737	0.88334
CA10	174	67	1.916006167607633	0.86326
CA11	174	62	-0.2080364666139673	0.45652
CA12	174	99	-6.168695272014354	4e-05
CA14	174	97	-1.7690925578586656	0.11199
CA2	174	104	-0.8588968338853673	0.27046
CA3	174	98	-0.5204667216271902	0.36098
CA4	174	84	0.02401763017547231	0.50412
CA5A	174	113	-5.622949751946892	4e-05
CA5B	174	89	-0.45689733239879743	0.38155
CA5BP1	174	95	0.20714855173905805	0.55355
CA6	174	76	0.5340906006723863	0.62787
CA7	174	89	-0.6830281393234087	0.32481
CA8	174	87	-0.367966481342676	0.40258
CA9	174	114	-2.0725418826259223	0.06345
CAB39	174	88	-1.6150041443586	0.14568
CAB39L	174	73	-0.36357157252673067	0.41472
CABIN1	174	102	-3.4167087029424765	0.009
CABP1	174	68	0.9487771135613494	0.70559
CABP2	174	77	0.00534409642310855	0.50228
CABP5	174	97	-1.5304931192042066	0.14636
CABYR	174	99	-3.2859338877646467	0.01287
CACNA1A	174	79	0.37032253667990184	0.59006
CACNA1B	174	64	-1.3587352194969309	0.2233
CACNA1C	174	78	0.44086107309723543	0.60659
CACNA1D	174	81	-1.8539434579655278	0.12666
CACNA1E	174	74	0.7922145522566233	0.68356
CACNA1F	174	83	1.4959590100780764	0.82933
CACNA1G	174	86	0.08970116503961198	0.5227
CACNA1H	174	90	0.274933956365708	0.57243
CACNA1I	174	71	-1.6262061985482297	0.1682
CACNA1S	174	83	-1.308619098936465	0.20193
CACNA2D1	174	82	-1.8120254695377702	0.12797
CACNA2D2	174	97	1.6834876896701623	0.87331
CACNA2D3	174	49	-1.7269154245636813	0.19501
CACNB1	174	93	-1.466892209993707	0.16186
CACNB2	174	75	0.07931258597062561	0.51964
CACNB3	174	66	-0.0785323825165762	0.4811
CACNB4	174	78	-1.1742711277820863	0.23441
CACNG1	174	71	1.3690065127517224	0.78955
CACNG2	174	85	-0.19370046334197155	0.44728
CACNG3	174	65	0.7939012105161044	0.67373
CACNG4	174	57	0.1742093043743984	0.5379
CACNG5	174	74	0.4891142473491856	0.61659
CACYBP	174	107	-11.408789208530463	1e-05
CAD	174	106	-6.093513142509811	3e-05
CADM1	174	104	2.1419673195950275	0.93394
CADM3	174	99	-0.3694515682480938	0.40075
CADM4	174	78	-2.449388802469019	0.06832
CADPS	174	89	0.27953331137625426	0.57202
CADPS2	174	79	0.6038289823020907	0.64497
CALB1	174	103	-1.9934647111579864	0.07898
CALB2	174	90	-2.6006156269337457	0.04442
CALCA	174	109	-1.6877166531956689	0.11195
CALCB	174	108	-3.6624701798324812	0.00485
CALCOCO1	174	57	-1.207331253468231	0.25967
CALCOCO2	174	67	-2.9768719671130377	0.04786
CALCR	174	81	-0.34452805490577776	0.41728
CALCRL	174	82	-0.4625170069379028	0.38374
CALD1	174	84	-0.8746550414518665	0.28798
CALHM2	174	61	-0.1452417844514175	0.46797
CALM1	174	100	-9.392029559829384	1e-05
CALM2	174	80	-0.23428898979002327	0.43951
CALM3	174	110	-2.1214682664198534	0.06173
CALML3	174	101	0.020858442576640625	0.50703
CALML4	174	104	-6.2302422925422745	1e-05
CALML5	174	66	0.09456208666057711	0.52058
CALR	174	100	-6.017926541672653	1e-05
CALU	174	98	-8.727153896414302	1e-05
CALY	174	94	-0.05103090424463116	0.48598
CAMK1	174	89	-2.1930910226695475	0.07684
CAMK1D	174	89	-0.19648842433359243	0.44892
CAMK1G	174	86	-0.42738325851177267	0.38986
CAMK2A	174	90	-1.2353722124486124	0.20671
CAMK2B	174	80	-0.970236994935646	0.27051
CAMK2G	174	82	-7.609411033258199	1e-05
CAMK2N1	174	72	0.33802640530587347	0.58249
CAMK4	174	96	-0.5298627937204711	0.35978
CAMKK2	174	80	-2.1909595765004575	0.08714
CAMKMT	174	95	-5.506123936118093	0.00023
CAMKV	174	87	-2.2561289192303655	0.07277
CAMLG	174	55	0.44937452919983967	0.59612
CAMP	174	100	-1.2110710875414945	0.19904
CAMSAP1	174	106	-6.762079800704828	1e-05
CAMSAP2	174	78	-0.6642785123227499	0.34137
CAMTA1	174	89	-1.7359338996800984	0.12813
CAMTA2	174	85	-0.0722298804663379	0.47911
CAND1	174	111	-6.0429374563030285	2e-05
CAND2	174	72	1.0001341431374198	0.72687
CANT1	174	63	-0.14628332889396523	0.46901
CANX	174	78	0.6475621119469945	0.6555
CAP1	174	68	-3.3828394136973157	0.02964
CAP2	174	75	-1.260055077056197	0.22293
CAPG	174	96	0.2509034687292957	0.5675
CAPN1	174	91	-8.823317974909743	1e-05
CAPN10	174	79	-1.2166128034066759	0.22475
CAPN11	174	89	0.17595709487606878	0.54571
CAPN2	174	91	-0.49948323403923484	0.36935
CAPN3	174	95	-1.2322938669740129	0.20002
CAPN5	174	94	0.034784603089454524	0.50873
CAPN6	174	117	-3.1542055627165553	0.00926
CAPN7	174	88	-5.005575257019222	0.0009
CAPN9	174	79	-0.6269659785335725	0.34668
CAPNS1	174	75	-4.949423205434092	0.00242
CAPRIN1	174	83	-3.1963739589020834	0.02347
CAPRIN2	174	88	-0.24177769801925492	0.43936
CAPZA1	174	123	-5.702632122101865	1e-05
CAPZA2	174	96	-3.530013018150101	0.0097
CAPZB	174	75	-2.726381068164776	0.05151
CARD10	174	78	-1.7274029591489788	0.14419
CARD14	174	82	-0.6331086340989267	0.34434
CARD8	174	91	-1.172435738131823	0.21799
CARD9	174	73	1.0264259048920914	0.73024
CARHSP1	174	83	-4.060217842025627	0.00674
CARKD	174	77	-3.1376525716361225	0.03051
CARM1	174	78	-1.2484866307498248	0.22071
CARS	174	73	0.9572958534697769	0.71681
CARS2	174	94	-10.084159179603567	1e-05
CARTPT	174	86	-0.8820576663063779	0.28259
CASC1	174	91	0.6108034236196139	0.65827
CASC3	174	76	-3.1397578811140545	0.03066
CASC5	174	88	-1.545438494040601	0.15619
CASD1	174	86	0.6802735778627105	0.66915
CASK	174	91	-9.60216804894806	1e-05
CASKIN2	174	79	-4.457933808959464	0.00381
CASP1	174	96	0.8425726439955786	0.71603
CASP10	174	88	-0.04396466825232329	0.49044
CASP2	174	120	-8.001779198757271	1e-05
CASP3	174	90	-0.17788179635533563	0.45333
CASP4	174	78	-0.28878744221018715	0.43038
CASP5	174	89	0.31889383810018357	0.58219
CASP6	174	79	-0.593235722048352	0.35452
CASP7	174	88	-8.575239198927614	1e-05
CASP8	174	96	-1.8233972126557887	0.1089
CASP8AP2	174	99	-10.804070240706892	1e-05
CASP9	174	71	-0.9591488404263254	0.28383
CASQ1	174	107	-1.028024853208855	0.22949
CASQ2	174	98	-4.123268358729635	0.00277
CASR	174	115	-5.874521157986129	2e-05
CASS4	174	123	-2.208079816156069	0.04461
CAST	174	56	0.33010863300266086	0.56828
CASZ1	174	87	-7.051247587082448	2e-05
CAT	174	81	-0.25886869885034347	0.43768
CATR1	174	94	-0.12759219048148132	0.46507
CATSPERB	174	86	-1.9177633213847851	0.10839
CATSPERG	174	103	-0.51865238388386	0.35514
CAV1	174	88	-0.8154304702909081	0.29767
CAV2	174	84	-0.3059072224573005	0.42115
CAV3	174	97	-1.1923379757517332	0.20567
CBFA2T2	174	80	0.2538703925610188	0.56223
CBFA2T3	174	103	0.42224923984152746	0.61672
CBFB	174	109	-10.596643383866766	1e-05
CBL	174	121	-3.176181269430975	0.00801
CBLB	174	69	0.196740993246088	0.5462
CBLC	174	94	-0.5327956216820734	0.35899
CBLL1	174	94	-4.9274422939818505	0.00079
CBLN1	174	86	0.24804701082311534	0.56392
CBR1	174	105	-7.495735522162803	1e-05
CBR3	174	93	-5.2667804291602955	0.00038
CBR4	174	81	-1.4827632856240938	0.17963
CBS	174	81	-0.6678799203072303	0.34115
CBX1	174	81	-4.051365231862211	0.00714
CBX2	174	100	-0.3016608464667782	0.41899
CBX3	174	90	-5.895304366560306	0.00012
CBX4	174	69	0.10153248792722305	0.5231
CBX5	174	106	-10.389158401861023	1e-05
CBX6	174	90	-2.057609901136217	0.08798
CBX7	174	55	0.013359308628529992	0.50551
CBX8	174	88	-2.1270666227993607	0.0826
CBY1	174	76	0.5643992241386047	0.63451
CC2D1A	174	58	0.04158495401438839	0.50757
CC2D2B	174	95	-8.099784163271348	1e-05
CCBL1	174	93	-9.204829028562354	1e-05
CCBL2	174	79	-0.8568706658166151	0.29677
CCBP2	174	102	0.34244625697858966	0.59537
CCDC101	174	60	-0.8971202861348514	0.31395
CCDC102B	174	91	-0.4050586579955514	0.3931
CCDC106	174	60	-1.5361886808842622	0.2033
CCDC109B	174	79	-4.920164057186315	0.00163
CCDC121	174	91	-1.5413146113816834	0.15285
CCDC130	174	56	-2.3002472019948845	0.11554
CCDC132	174	89	0.719321133588793	0.68226
CCDC134	174	100	-3.3268232478493065	0.01084
CCDC144A	174	92	-0.2955004028018767	0.42288
CCDC15	174	113	-3.336384721541632	0.00706
CCDC165	174	91	-2.7149838860227127	0.03671
CCDC19	174	100	-1.8858737083605799	0.09442
CCDC22	174	78	-1.4136529096989356	0.19192
CCDC25	174	66	-0.1267599608288732	0.46998
CCDC28A	174	71	-1.7664011712958365	0.14913
CCDC28B	174	76	-6.821027969769728	7e-05
CCDC30	174	94	-0.45989483762473765	0.37699
CCDC33	174	97	-0.06908613799691048	0.48037
CCDC40	174	74	-0.1308114097548092	0.46991
CCDC41	174	101	-4.330933221216682	0.00165
CCDC47	174	93	-3.7012865454431534	0.0078
CCDC48	174	90	1.3922086397245612	0.82165
CCDC51	174	78	-4.776284311767275	0.00256
CCDC53	174	63	-0.3171339989479404	0.43071
CCDC56	174	85	-5.033664050217554	0.00121
CCDC57	174	80	-2.4763291902137854	0.06406
CCDC59	174	90	-2.526491758469711	0.0492
CCDC6	174	54	-2.4562619001089017	0.10735
CCDC64	174	58	-0.5004355713714962	0.39189
CCDC68	174	96	-0.8148607757544651	0.29103
CCDC69	174	68	-1.9159282700159668	0.13652
CCDC70	174	86	-0.8602845975240875	0.28754
CCDC71	174	64	1.4200752561551118	0.78793
CCDC72	174	106	1.0550341264179555	0.77586
CCDC76	174	110	-2.7238531530333843	0.02445
CCDC81	174	108	-1.2636674914193289	0.18058
CCDC82	174	98	-1.5630254637444998	0.14127
CCDC85B	174	93	-0.16329078649554998	0.45727
CCDC85C	174	84	-6.32082462710327	0.00016
CCDC86	174	92	0.1775111228065446	0.54804
CCDC87	174	95	1.3312555620524718	0.81625
CCDC88A	174	89	-0.2492029449998431	0.43541
CCDC88C	174	109	-7.158280802173249	1e-05
CCDC9	174	95	-6.296753103541391	2e-05
CCDC90A	174	65	0.16468049991647418	0.5373
CCDC90B	174	67	-0.6464261611203722	0.35351
CCDC91	174	72	-0.22459704425101193	0.44795
CCDC92	174	83	-0.876897455731658	0.28755
CCDC93	174	67	-3.166619505784924	0.03874
CCDC94	174	95	-5.20309452227535	0.00042
CCDC99	174	114	-10.711959309682396	1e-05
CCHCR1	174	94	-4.759371953928513	0.00108
CCIN	174	75	1.5965615607459764	0.83344
CCK	174	88	-2.4423669412208686	0.05711
CCKAR	174	88	-2.265557625880757	0.07003
CCKBR	174	97	1.6699509541409798	0.87144
CCL1	174	114	-1.3936681481061104	0.15074
CCL11	174	88	-1.1575615318728332	0.22469
CCL13	174	76	-2.5852258905940664	0.06051
CCL16	174	101	0.865643189178144	0.72912
CCL17	174	95	-3.1142011814742494	0.01893
CCL18	174	98	-3.6677519265963507	0.00695
CCL19	174	105	-3.9040273009269684	0.00302
CCL2	174	108	0.5642983610049926	0.6569
CCL20	174	98	-0.1972875455992598	0.44618
CCL21	174	78	-4.232505696631527	0.00607
CCL22	174	99	-4.290335641426055	0.0019
CCL23	174	56	1.9655262513054836	0.84805
CCL24	174	97	-0.7548807331875271	0.30094
CCL25	174	101	2.795949275962131	0.97374
CCL27	174	86	1.9189276369414585	0.89024
CCL4	174	97	0.2678275048072847	0.57149
CCL5	174	89	-0.8804497173248691	0.28018
