	#_of_exp	#_of_exp(fc<0)	EG_score	empirical_pVal
NUSAP1	96	42	5.534659476267336	0.95763
NVL	96	45	-1.1088695844071157	0.35903
ORC1	96	48	0.45536224466862346	0.56023
OXA1L	96	25	3.9730273088118775	0.83437
OXCT1	96	63	-9.784961688845092	0.0001
OXSR1	96	56	-13.2123318959418	1e-05
P4HA2	96	50	-4.629821918258873	0.05463
P4HTM	96	22	2.47964055892023	0.72158
PACSIN3	96	54	-1.9838001708643755	0.23634
PAF1	96	50	-2.5108995375118286	0.19149
PAFAH1B1	96	43	1.3531780509367224	0.66873
PAFAH1B3	96	63	-10.03355921469158	8e-05
PAICS	96	69	-13.568014722049657	1e-05
PAK1	96	67	-6.774088295138035	0.00361
PAK4	96	58	-6.610000321996298	0.00725
PAK6	96	43	-3.5580617244408597	0.12593
PAN2	96	37	-0.828571826147677	0.40232
PAPD7	96	28	1.158218166611243	0.61876
PARP1	96	61	-9.700811953631472	0.00015
PARP2	96	60	-8.783220943895994	0.00055
PAX8	96	68	-0.2263229559103289	0.46255
PCBD1	96	40	-7.060677717745517	0.0164
PCCB	96	37	-14.026687304774683	0.00011
PCK2	96	35	1.2672817219861414	0.64534
PCM1	96	52	-0.736390581228706	0.39627
PCMT1	96	63	-7.330416149229558	0.00207
PCNA	96	40	-0.9668506346137068	0.38301
PDGFA	96	51	-6.3712734411832	0.01426
PDHX	96	38	8.419416905143494	0.99259
PDIA5	96	63	-0.23671708590725576	0.46252
PDLIM1	96	43	-0.31975309915193484	0.45901
PDS5A	96	43	-5.326863309712251	0.04494
PECR	96	58	-3.0013216223994674	0.12947
PEX11A	96	49	-6.900754707517573	0.01042
PFKL	96	58	-3.394172592965581	0.10178
PGAM1	96	44	-10.934731205702974	0.00038
PGM1	96	39	-21.42213682056816	1e-05
PGRMC1	96	52	-7.780690967715989	0.00371
PHF15	96	51	-0.2683534735710379	0.46077
PHGDH	96	50	-13.817174206685115	2e-05
PHKA1	96	55	-5.793464343312238	0.01877
PHKB	96	25	-0.27166362011000617	0.47536
PHKG2	96	71	-4.8566894458908445	0.02239
PIGB	96	50	0.766344096432366	0.60445
PIH1D1	96	51	-3.3670319220887692	0.11853
PIK3C2B	96	32	-17.58758397825276	1e-05
PIK3C3	96	26	-3.4785333475093028	0.19012
PIK3CA	96	33	1.3648451465687144	0.65118
PIK3R3	96	37	-6.21327640990451	0.03539
PIK3R4	96	48	-10.001880904754518	0.00064
PIN1	96	44	-3.416556113074875	0.13417
PIP4K2B	96	52	-3.2577473307745253	0.12594
PKIG	96	44	-1.3849819444602536	0.32508
PLA2G15	96	30	-8.928464656135382	0.01155
PLA2G4A	96	36	6.438219899454795	0.96698
PLCB3	96	42	-4.531447450112333	0.07636
PLEKHJ1	96	71	-0.48544449100796677	0.42114
PLEKHM1	96	37	1.4400876783104775	0.67018
PLK1	96	46	0.5406218674278753	0.5714
PLOD3	96	64	-11.455066263271537	2e-05
PLP2	96	56	-2.383797603341868	0.19021
PLS1	96	42	-4.626304057436398	0.07181
PLSCR1	96	49	-4.98435205331102	0.04524
PLSCR3	96	53	-0.19617509921744425	0.46946
PMAIP1	96	37	-4.435165842756746	0.09405
PMM2	96	34	-3.9479255964238913	0.1303
PNKP	96	38	-8.100194588147847	0.00933
PNP	96	71	-19.714056352829925	1e-05
POLB	96	63	-2.48612785149986	0.16584
POLD4	96	31	-2.005946425195926	0.28879
POLE2	96	67	-9.188824524310112	0.00016
POLG2	96	58	-3.8604727883476917	0.07358
POLR1C	96	61	-8.092681680947534	0.00113
POLR2I	96	59	0.1823508493024298	0.52826
POLR2K	96	49	-4.407025204440248	0.06605
POP4	96	59	-17.485926257768867	1e-05
PPARD	96	32	-4.153675788138741	0.12406
PPARG	96	65	-14.91822451581394	1e-05
PPIC	96	55	-8.503943125164923	0.00152
PPIE	96	56	-4.10897918732006	0.06799
PPOX	96	42	2.6631781414593587	0.80188
PPP1R13B	96	46	3.9731259893349513	0.90713
PPP2R3C	96	52	-9.590900072679036	0.00052
PPP2R5A	96	31	-1.1506160568589439	0.37434
PPP2R5E	96	44	-4.554465617268328	0.07156
PRAF2	96	52	-9.251259630140995	0.00076
PRCP	96	37	-9.971385280886956	0.00232
PRKACA	96	31	-2.2623334861389885	0.26628
PRKAG2	96	70	-3.6938139037544264	0.06373
PRKCD	96	37	-4.9816973152434505	0.06978
PRKCH	96	60	-8.344167447210676	0.00099
PRKCQ	96	58	0.17749154022670957	0.52563
PRKX	96	46	0.4717381784454435	0.56296
PROS1	96	46	-1.5012685640101158	0.30708
PRPF4	96	63	-10.608347375108591	3e-05
PRR15L	96	50	1.2770872050404811	0.67262
PRR7	96	62	-11.675630191197024	2e-05
PRSS23	96	63	-5.273176088022476	0.02075
PRUNE	96	51	-0.7833508110851186	0.39028
PSIP1	96	51	-1.986808328443901	0.24052
PSMB10	96	27	1.279566115438326	0.63053
PSMB8	96	32	0.4949650754617566	0.55384
PSMD10	96	45	-4.595035620017583	0.06671
PSMD2	96	46	-15.388259023765132	1e-05
PSMD4	96	38	-2.695941399516283	0.20781
PSMD9	96	32	1.3405975028298358	0.6441
PSME1	96	26	0.07941047181820474	0.50728
PSME2	96	43	-4.940436869438849	0.05749
PSMF1	96	48	-2.2930854517830848	0.21868
PSMG1	96	62	-15.49735953175772	1e-05
PSRC1	96	56	-5.532470095010837	0.02331
PTGS2	96	60	-0.6168224251962804	0.40787
PTK2	96	49	5.355983434902968	0.96514
PTK2B	96	48	0.5948297626431257	0.57872
PTPLAD1	96	59	0.5016100485908491	0.57629
PTPN1	96	60	-0.2643426550291506	0.45979
PTPN12	96	36	-5.385237133651798	0.05851
PTPN6	96	25	-0.5343903738197296	0.4494
PTPRC	96	49	0.8611133260433039	0.61676
PTPRF	96	34	0.2993212326489038	0.5378
PTPRK	96	27	-3.425428076261761	0.19136
PUF60	96	40	3.236230454232429	0.84247
PWP1	96	46	1.7365903650100656	0.71902
PXMP2	96	80	-7.444511129506641	0.00037
PXN	96	46	-4.5881538609259955	0.0654
PYCR1	96	65	-13.280541815739438	1e-05
PYGL	96	50	3.7488280897115485	0.90119
RAB11FIP2	96	50	-1.795098973106544	0.26557
RAB21	96	43	1.9588187646773307	0.7368
RAB27A	96	48	-1.8328119610222167	0.26618
RAB31	96	20	-1.8581023063055537	0.33761
RAB4A	96	40	-0.3298418779555593	0.46075
RAC2	96	44	-5.996204046603465	0.0283
RAD51C	96	62	-6.2883835111519994	0.00807
RAD9A	96	45	-3.8546525025112826	0.10367
RAE1	96	67	-14.418401633265535	1e-05
RAI14	96	55	-1.44978960926987	0.29709
RALA	96	60	-4.0380291997498965	0.06282
RALB	96	65	-18.290247230380356	1e-05
RALGDS	96	22	-0.2948629416152218	0.47428
RAP1GAP	96	23	-4.650977448075122	0.13876
RASA1	96	44	0.5767945534601425	0.57399
RB1	96	41	3.070994357855736	0.83117
RBKS	96	38	0.5329153676954421	0.56429
RBM15B	96	50	1.2514023856403955	0.66962
RBM34	96	37	9.559740745791506	0.9967
RBM6	96	31	1.7076129021992517	0.68505
REEP5	96	48	-0.7599122054649737	0.39764
RELB	96	46	1.0806439609059169	0.6414
RFC2	96	68	-10.228919473121001	3e-05
RFC5	96	64	-9.349819748689276	0.00011
RFNG	96	35	3.8084680434254663	0.86365
RFX5	96	45	-9.938905012511935	0.00108
RGS2	96	60	-0.4395981602407595	0.4335
RHEB	96	39	0.10612305105967638	0.51405
RHOA	96	53	-8.632884904695679	0.00137
RNF167	96	36	5.380817524354115	0.94017
RNH1	96	31	-1.1427138923302993	0.3752
RNMT	96	38	4.342962547937062	0.90282
RNPS1	96	69	-11.668849289735494	1e-05
RPA1	96	60	-13.433938979667355	1e-05
RPA2	96	67	-10.973954655682247	1e-05
RPA3	96	56	-7.056615439300769	0.00555
RPIA	96	57	-2.7492509469081017	0.15436
RPL39L	96	60	-6.676198603222059	0.00605
RPN1	96	75	-11.680887896699058	1e-05
RPP38	96	71	-9.092875461650882	0.0001
RPS5	96	53	-7.537521878390231	0.00433
RPS6	96	32	2.382186095010086	0.74655
RPS6KA1	96	43	-9.56321987142157	0.00164
RRAGA	96	43	-5.23861858307579	0.04752
RRP12	96	72	-10.51893417850461	1e-05
RRP1B	96	66	-11.084743568482663	1e-05
RRP8	96	62	-14.4364067817815	1e-05
RRS1	96	55	-20.099176815484093	1e-05
RSU1	96	69	-4.156344753896143	0.0442
RTN2	96	34	-0.7827377127306218	0.41372
RUVBL1	96	73	-16.26098937090833	1e-05
S100A13	96	52	-6.430878260468774	0.01262
S100A4	96	42	0.0540681789422351	0.50861
SACM1L	96	25	-3.6297585470221985	0.1873
SATB1	96	47	3.684407739087802	0.89132
SCAND1	96	31	-3.549306610291788	0.1643
SCARB1	96	44	-4.198812088289361	0.08813
SCCPDH	96	51	2.0428737982196323	0.76212
SCP2	96	38	-5.511799932195381	0.05103
SCRN1	96	42	-1.710774568045314	0.29278
SCYL3	96	53	-3.6861777773401956	0.09567
SDHB	96	54	-11.938049901019918	4e-05
SENP6	96	36	-1.269802647608221	0.35215
SERPINE1	96	58	-1.4458529410939964	0.29259
SESN1	96	49	-5.273044679753161	0.03674
SFN	96	47	-22.886215845725932	1e-05
SGCB	96	77	1.4440743564375311	0.73284
SH3BP5	96	38	-12.778773791269304	0.00019
SHB	96	43	2.94514842216873	0.82873
SHC1	96	49	-4.421681033435234	0.06538
SIRT3	96	68	-0.06418727541317713	0.488
SKIV2L	96	41	-9.28933117030493	0.00242
SKP1	96	47	-4.9452359154047265	0.0505
SLC11A2	96	27	-8.69152634973344	0.01801
SLC1A4	96	65	-12.596384856037613	1e-05
SLC25A13	96	46	-5.282685854093169	0.04143
SLC25A14	96	40	-5.481738243627556	0.0467
SLC25A4	96	43	-5.301683539438758	0.04596
SLC25A46	96	43	-4.145258002820893	0.09223
SLC27A3	96	38	5.9641633294047915	0.96101
SLC2A6	96	47	-6.867418034450177	0.01226
SLC35A1	96	33	2.3047459349844193	0.74321
SLC35A3	96	43	-3.1381784945043703	0.15629
SLC35B1	96	60	-12.594922521884394	1e-05
SLC35F2	96	64	-4.840622317500742	0.02857
SLC37A4	96	62	-8.53565975286279	0.0006
SLC5A6	96	39	10.909287956756021	0.9991
SMAD3	96	57	-6.046300775451432	0.01352
SMARCA4	96	54	-4.512395127349514	0.05234
SMARCC1	96	49	6.429602318153427	0.98485
SMARCD2	96	40	-3.029882189946023	0.17353
SMC1A	96	53	1.0496750255547067	0.64553
SMC3	96	54	0.6707984856639636	0.59538
SMC4	96	73	-6.519670667280997	0.00342
SMNDC1	96	53	-2.7506217823097585	0.16251
SNAP25	96	57	2.3561446056289665	0.80976
SNCA	96	23	6.4599594456018075	0.92932
SNX11	96	59	-10.220443250167069	0.0001
SNX13	96	41	1.816174525637888	0.71644
SNX6	96	38	-2.375275113341553	0.23644
SNX7	96	42	0.4056623742401668	0.55326
SOCS2	96	49	-0.4785283113053648	0.43472
SORBS3	96	62	0.3928701865293244	0.56042
SOX2	96	39	2.422638328184512	0.7715
SOX4	96	38	0.971614281924784	0.61663
SPAG4	96	54	-5.659222560241262	0.02128
SPAG7	96	42	-6.991727815927528	0.01525
SPDEF	96	38	1.9087460434616912	0.71805
SPEN	96	48	-1.2189454100686967	0.3389
SPP1	96	61	2.4708801066391075	0.82877
SPR	96	27	3.931106774744491	0.84185
SPRED2	96	53	-7.382071463821475	0.0051
SPTAN1	96	68	-12.345834983391727	1e-05
SPTLC2	96	55	-0.12489757102288206	0.47985
SQRDL	96	41	-4.170188269024798	0.09852
SQSTM1	96	18	-3.9975607967295868	0.20252
SRC	96	67	-5.002186775926693	0.02348
SSBP2	96	63	1.2302100032290666	0.68326
ST3GAL5	96	61	-4.1212300462301865	0.05772
ST6GALNAC2	96	59	-0.8885282604144493	0.36926
ST7	96	61	-9.102122968277419	0.00032
STAMBP	96	67	-5.962766625884486	0.00941
STAP2	96	24	-1.3230982985281854	0.37238
STAT1	96	34	-3.9916981409568892	0.12777
STAT3	96	39	-9.363641819835197	0.00297
STAT5B	96	59	2.584675917453422	0.83627
STK10	96	61	-4.146828085494941	0.05662
STK25	96	50	-2.559509403263001	0.18652
STMN1	96	58	1.7751441869975082	0.74654
STUB1	96	47	2.5784090103483077	0.80608
STX1A	96	42	3.593505456341701	0.87152
STX4	96	34	-1.332654124016698	0.3506
STXBP1	96	54	-3.9112855778400766	0.08014
STXBP2	96	33	-0.52210676256548	0.43882
SUPV3L1	96	37	2.1712069571125405	0.74507
SUV39H1	96	76	-11.799131815482438	1e-05
SUZ12	96	59	-2.321934342063798	0.18996
SYK	96	38	3.765296061719806	0.87155
SYNE2	96	43	0.9441686211256127	0.62122
SYNGR3	96	55	2.290604066369645	0.7958
SYPL1	96	36	3.9473524225341854	0.8754
TARBP1	96	46	0.6681980511590848	0.58829
TATDN2	96	63	-16.07162674636782	1e-05
TBC1D9B	96	51	-3.3196628618270383	0.12178
TBP	96	66	-11.198784964397072	1e-05
TBPL1	96	70	-13.79893575411711	1e-05
TBX2	96	68	-0.7170196474504392	0.38591
TBXA2R	96	69	1.2379583330430948	0.69208
TCEA2	96	30	-0.7127305255073487	0.42237
TCEAL4	96	37	-0.9300013792063121	0.39055
TCERG1	96	69	-9.44743642535638	7e-05
TCFL5	96	42	-3.79410432443134	0.11504
TCTA	96	34	-3.1874910824120963	0.18032
TCTN1	96	45	-5.160933150981025	0.04666
TERF2IP	96	37	0.4518119485497379	0.55588
TERT	96	49	-0.30983647765870315	0.45758
TES	96	48	0.35126364772575447	0.54638
TESK1	96	39	1.1891652103601336	0.64368
TEX10	96	70	-12.113126855067378	1e-05
TFAP2A	96	41	-2.3603384439854636	0.22886
TFDP1	96	71	-12.427395337034373	1e-05
TGFB3	96	42	-1.4040508140873844	0.32723
TGFBR2	96	55	-5.071307753083412	0.03385
THAP11	96	47	-3.7982090999037355	0.10239
TIAM1	96	51	-2.6234279868546264	0.17758
TICAM1	96	53	-2.7051338627384056	0.16651
TIMELESS	96	69	-11.355953726518981	1e-05
TIMM17B	96	59	-1.449307052274198	0.29247
TIMM22	96	56	0.47253845041673875	0.56991
TIMM9	96	62	-3.661705908881542	0.07716
TIMP2	96	43	0.13897956831734348	0.51887
TIPARP	96	32	1.2233990214134882	0.63162
TJP1	96	42	3.474378057455711	0.86349
TLE1	96	24	-3.884541405681553	0.17537
TLK2	96	31	-5.293327015968209	0.07667
TLR4	96	71	1.0890597383236742	0.67567
TM9SF2	96	27	-0.8739923995402015	0.41175
TM9SF3	96	40	5.850406284909299	0.96357
TMCO1	96	50	-0.26064243210914273	0.46302
TMED10	96	33	-11.488979426445473	0.00134
TMEM109	96	66	-13.12743851181279	1e-05
TMEM110	96	51	-5.130596537208696	0.03718
TMEM2	96	38	-15.425058764498967	2e-05
TMEM5	96	70	-10.222806927214222	5e-05
TMEM50A	96	30	0.6707668268579152	0.57369
TMEM97	96	72	-17.074862050141057	1e-05
TNFRSF21	96	36	-0.8593108752393595	0.39724
TNIP1	96	47	-2.802816968457984	0.17292
TOMM34	96	46	-1.3218521482236925	0.32827
TOMM70A	96	54	-9.976751392027433	0.00031
TOP2A	96	46	0.2980573218514101	0.53929
TOPBP1	96	63	-1.9270633680977896	0.22609
TOR1A	96	35	-8.408407844624286	0.01064
TP53	96	58	-9.867987164258812	0.00025
TP53BP1	96	35	-5.1628268114631855	0.07026
TP53BP2	96	45	1.8977848885153445	0.7368
TPD52L2	96	46	-3.038158203980045	0.15497
TPM1	96	78	-12.75554212043049	1e-05
TRAK2	96	25	-1.6359131170598078	0.34184
TRAM2	96	74	-13.103687591674957	1e-05
TRAP1	96	60	-14.570050099880978	1e-05
TRAPPC3	96	43	-5.106539114206107	0.05179
TRAPPC6A	96	23	0.8376143787332143	0.58033
TRIB1	96	46	1.7321081566063161	0.71843
TRIB3	96	38	0.4572973143953184	0.55503
TRIM13	96	50	0.7041378584407859	0.59625
TRIM2	96	28	-5.733032088810572	0.07181
TSC22D3	96	22	0.16176395274629463	0.51721
TSEN2	96	62	-10.40235038324925	3e-05
TSKU	96	36	-10.05685574388576	0.00266
TSPAN3	96	63	-9.245886387629302	0.00019
TSPAN4	96	54	-4.669489534109979	0.04645
TSPAN6	96	56	-2.4782857595860373	0.18074
TSTA3	96	39	6.301505718847626	0.96997
TUBB6	96	70	-10.33611544163577	5e-05
TWF2	96	36	-4.747733034116436	0.08277
TXLNA	96	63	-14.081567789205355	1e-05
TXNDC9	96	58	-9.628862838646743	0.00029
TXNL4B	96	46	-1.261633868434822	0.33596
TXNRD1	96	33	-3.8097964916998897	0.1416
UBE2A	96	34	-0.967488865863843	0.3928
UBE2C	96	57	-2.957286339296798	0.13713
UBE2J1	96	47	0.6089290511418363	0.58148
UBE2L6	96	19	-0.11368594364173444	0.48908
UBE3B	96	53	-2.1716830134618172	0.21895
UBE3C	96	48	-4.996567905957559	0.047
UBQLN2	96	37	3.288470878897033	0.83768
UBR7	96	61	-1.0507760357489198	0.34316
UFM1	96	22	-6.378372706883946	0.07625
UGDH	96	46	-1.6098287081887221	0.29475
USP1	96	67	-11.274634607782316	1e-05
USP14	96	44	-2.2016698485225676	0.23625
USP22	96	46	-2.1070393358291732	0.24043
USP6NL	96	62	-4.240373656123876	0.05033
USP7	96	59	-10.010347348983453	0.00016
UTP14A	96	60	-1.3585610207575205	0.30309
VAPB	96	62	-16.26011996302358	1e-05
VAT1	96	38	1.1739198295649491	0.6397
VAV3	96	34	-2.8836205779930797	0.20319
VDAC1	96	50	-9.695004481680124	0.0006
VGLL4	96	31	-0.9374659442190185	0.39669
VPS28	96	54	-10.945303779941202	0.00013
VPS72	96	48	-0.8270852474273163	0.38871
WASF3	96	52	-11.638194390688291	6e-05
WDR61	96	57	-13.231582230313633	1e-05
WDR67	96	46	0.23392524176595342	0.53016
WDR7	96	44	1.7720510626048815	0.71805
WDTC1	96	28	-1.3425607250190805	0.35774
WFS1	96	48	-0.7916933224417871	0.39314
WIPF2	96	34	2.3785121487247087	0.75449
WRB	96	56	-4.078056412715007	0.06925
XBP1	96	46	-8.146626828941095	0.00424
XPNPEP1	96	72	-7.07930428045013	0.00176
XPO7	96	44	-1.2303901367698897	0.34385
YKT6	96	52	2.536815818445472	0.81498
YME1L1	96	40	3.960932886940257	0.88984
YTHDF1	96	53	-8.31742180470772	0.00197
ZDHHC6	96	66	-2.6265860577922506	0.14581
ZFP36	96	35	-1.0986835358238403	0.37597
ZMIZ1	96	60	-0.6819579233725975	0.39837
ZMYM2	96	39	-2.0358586126617277	0.26488
ZNF131	96	58	-7.701105905956845	0.00233
ZNF274	96	52	-5.406668608087732	0.029
ZNF318	96	48	-2.4081676829100074	0.20831
ZNF395	96	36	2.1941375940086294	0.74246
ZNF451	96	34	-0.192732984944708	0.48163
ZNF586	96	57	-0.8919306190099565	0.37083
ZNF589	96	63	0.3774212713879892	0.55833
ZW10	96	58	-8.857449826867104	0.00071
