	#_of_exp	#_of_exp(fc<0)	EG_score	empirical_pVal
OXA1L	138	41	-3.198487694187923	0.23337
OXCT1	138	66	6.506227280384532	0.96843
OXSR1	138	58	-9.897913144362057	0.00488
P4HA2	138	49	1.418312597312322	0.63839
P4HTM	138	49	-4.807658240846215	0.11927
PACSIN3	138	86	0.7014495331705715	0.59537
PAF1	138	80	-13.404769854533326	2e-05
PAFAH1B1	138	56	-0.013941360196966708	0.49855
PAFAH1B3	138	66	-6.171086938267621	0.0382
PAICS	138	99	-17.093327020268305	1e-05
PAK1	138	97	-7.054944274384632	0.00676
PAK4	138	51	-15.63116268010449	0.00011
PAK6	138	99	1.5475784832133013	0.70766
PAN2	138	76	3.6991924252506267	0.87398
PAPD7	138	52	1.611924120253101	0.6587
PARP1	138	82	-20.879980987009077	1e-05
PARP2	138	82	-19.51705115044615	1e-05
PAX8	138	46	4.673697914101226	0.86873
PCBD1	138	57	-6.197209666184619	0.0495
PCCB	138	53	-0.9591407036903669	0.40147
PCK2	138	82	-6.146570761506768	0.02466
PCM1	138	75	-8.831270002422881	0.00382
PCMT1	138	73	-15.375939273610015	2e-05
PCNA	138	60	-4.3943949791559165	0.1138
PDGFA	138	69	0.8305365653197144	0.59741
PDHX	138	65	-1.2142002845306197	0.3625
PDIA5	138	71	-11.719011654437395	0.00032
PDLIM1	138	60	-1.5617793061647651	0.33181
PDS5A	138	65	-8.86652659546952	0.00621
PECR	138	79	-1.5333605524009561	0.31323
PEX11A	138	96	0.7280389140664524	0.59737
PFKL	138	82	-0.5646590443858983	0.42942
PGAM1	138	44	-2.089418836150865	0.30978
PGM1	138	45	-10.553101640597195	0.00725
PGRMC1	138	62	-8.179282372669734	0.01246
PHF15	138	95	-2.0169242528928724	0.24364
PHGDH	138	90	-24.69698786291653	1e-05
PHKA1	138	45	2.092398923504933	0.68937
PHKB	138	59	-11.65719660513556	0.00109
PHKG2	138	59	0.6892923577071406	0.57629
PIGB	138	67	0.41857417145463194	0.55189
PIH1D1	138	60	-12.17393992159474	0.00047
PIK3C2B	138	54	-3.3053151268903824	0.19444
PIK3C3	138	50	-0.5217411150484319	0.44981
PIK3CA	138	52	-0.23865396068864403	0.47389
PIK3R3	138	52	-8.394433969930567	0.01737
PIK3R4	138	87	-18.90919015725106	1e-05
PIN1	138	78	-6.695360258246213	0.01824
PIP4K2B	138	70	-9.320917878504126	0.00287
PKIG	138	41	0.024363987289443154	0.50457
PLA2G15	138	45	-4.526084458949969	0.14104
PLA2G4A	138	46	4.316738547100064	0.84947
PLCB3	138	93	-2.3548671787450473	0.21093
PLEKHJ1	138	61	-1.190143344702104	0.36797
PLEKHM1	138	58	0.9196232355067401	0.59732
PLK1	138	78	-21.458085525450645	1e-05
PLOD3	138	70	-3.4930873037704946	0.14955
PLP2	138	45	-2.045104257306521	0.31262
PLS1	138	96	-6.016891404683732	0.01802
PLSCR1	138	96	-8.358105092288119	0.00201
PLSCR3	138	60	-0.9515245227424601	0.39444
PMAIP1	138	79	-22.187024045698095	1e-05
PMM2	138	63	3.019944966343025	0.80361
PNKP	138	55	2.8430384129426267	0.77447
PNP	138	81	-17.056419046704498	1e-05
POLB	138	74	-8.170110095833483	0.00731
POLD4	138	33	-2.5211721016635957	0.30087
POLE2	138	100	-20.821160234845422	1e-05
POLG2	138	66	-4.951878645918446	0.07694
POLR1C	138	86	-8.17700596729551	0.00377
POLR2I	138	75	0.4281932028784038	0.55409
POLR2K	138	98	-14.191343892674903	1e-05
POP4	138	93	-16.706987881930043	1e-05
PPARD	138	58	3.493279020096752	0.82736
PPARG	138	98	1.095579083016149	0.64979
PPIC	138	70	-5.675210171363494	0.04612
PPIE	138	91	-14.83856171826584	1e-05
PPOX	138	63	3.878062554059259	0.86257
PPP1R13B	138	80	5.499544838016899	0.95895
PPP2R3C	138	82	-8.794260080386596	0.00264
PPP2R5A	138	54	0.2615469497418696	0.52643
PPP2R5E	138	68	-5.947451077685559	0.04047
PRAF2	138	32	1.204518918160244	0.59733
PRCP	138	48	2.858843611141788	0.7604
PRKACA	138	59	2.0968037032201896	0.71797
PRKAG2	138	80	-8.270629216875266	0.00433
PRKCD	138	55	3.948605125244906	0.85147
PRKCH	138	77	-1.0406769912816791	0.37047
PRKCQ	138	77	1.23624269558432	0.64779
PRKX	138	68	-3.1252678850593036	0.17916
PROS1	138	56	-1.3009213925248064	0.3648
PRPF4	138	94	-15.385465279975072	1e-05
PRR15L	138	61	0.7002000654052956	0.57498
PRR7	138	74	-11.453444894359057	0.00032
PRSS23	138	68	-11.039035530636188	0.00091
PRUNE	138	61	-8.791998746904502	0.00827
PSIP1	138	68	-1.2237383703786222	0.35966
PSMB10	138	72	-9.781747078296135	0.00169
PSMB8	138	45	-4.0274244209847145	0.16899
PSMD10	138	91	-9.93504621688525	0.00035
PSMD2	138	62	-6.869754755496987	0.02907
PSMD4	138	59	-6.7226986553940735	0.03415
PSMD9	138	79	-0.014348884014552643	0.49751
PSME1	138	44	-1.2532899365305155	0.38366
PSME2	138	52	-6.52201506269667	0.04884
PSMF1	138	68	-0.17602949434333062	0.47785
PSMG1	138	100	-17.52032589612456	1e-05
PSRC1	138	78	-19.37417945425875	1e-05
PTGS2	138	73	-9.575185601655022	0.00223
PTK2	138	78	-1.1939561499267872	0.355
PTK2B	138	57	-0.592947640561616	0.43861
PTPLAD1	138	51	-0.1964900624816177	0.4823
PTPN1	138	71	-5.008381275755658	0.06758
PTPN12	138	79	-15.327763868989551	1e-05
PTPN6	138	54	-6.234244701685136	0.05422
PTPRC	138	72	1.2195148601077181	0.6428
PTPRF	138	42	4.4545232940217625	0.84684
PTPRK	138	60	1.4489873237348696	0.65417
PUF60	138	36	22.07335238940053	1.0
PWP1	138	70	0.7049465008821708	0.58429
PXMP2	138	91	-6.83515435305496	0.01028
PXN	138	37	3.4943756953162026	0.77801
PYCR1	138	76	-24.33496873980978	1e-05
PYGL	138	39	-0.929700242337349	0.41728
RAB11FIP2	138	75	2.3584379755158222	0.76572
RAB21	138	72	-1.253587643886746	0.35186
RAB27A	138	61	-1.6900701491389623	0.31735
RAB31	138	58	2.780090936730705	0.77342
RAB4A	138	49	-2.2911767907441747	0.28561
RAC2	138	74	-0.5455039237296799	0.43445
RAD51C	138	82	-28.849680506329523	1e-05
RAD9A	138	84	-14.931209507009205	1e-05
RAE1	138	94	-19.703042602008377	1e-05
RAI14	138	36	-1.911959389598999	0.33937
RALA	138	84	-2.9788445680030864	0.1659
RALB	138	66	-8.06135396506593	0.01037
RALGDS	138	57	2.053086421382888	0.71083
RAP1GAP	138	63	-18.884940225410652	1e-05
RASA1	138	81	-3.17607252340853	0.15583
RB1	138	81	-5.206976080620383	0.04894
RBKS	138	48	-0.3565172752633592	0.46655
RBM15B	138	63	0.6709489877605075	0.5761
RBM34	138	38	-1.4706052550128874	0.37093
RBM6	138	88	-8.412149971374841	0.00278
REEP5	138	79	-1.3457992329650772	0.33494
RELB	138	54	4.796144677668116	0.89501
RFC2	138	80	-21.142727994040936	1e-05
RFC5	138	92	-21.560898289954753	1e-05
RFNG	138	55	-0.14642547626624522	0.4849
RFX5	138	54	-10.66260463409892	0.00366
RGS2	138	65	-21.79375301071962	1e-05
RHEB	138	55	-5.967082401784368	0.06035
RHOA	138	60	-0.6048256902904976	0.43121
RNF167	138	55	-8.366697601663134	0.01488
RNH1	138	48	4.264815473093073	0.8536
RNMT	138	50	-5.9708796269227085	0.06918
RNPS1	138	93	-14.243022449522108	1e-05
RPA1	138	89	-16.120133475174875	1e-05
RPA2	138	89	-19.436580199853058	1e-05
RPA3	138	87	-17.66872552440148	1e-05
RPIA	138	88	-17.87178029820576	1e-05
RPL39L	138	97	-18.98017893863236	1e-05
RPN1	138	66	-15.32473765528282	1e-05
RPP38	138	77	-6.5299617289895435	0.02216
RPS5	138	76	1.6550286052122445	0.69795
RPS6	138	69	1.0142700915154867	0.61888
RPS6KA1	138	65	-8.525893187457696	0.00812
RRAGA	138	47	-4.5270594277040805	0.13809
RRP12	138	90	-2.9106648218155153	0.16346
RRP1B	138	74	-17.907980287470682	1e-05
RRP8	138	96	-11.492520836787827	3e-05
RRS1	138	104	-18.80105455678977	1e-05
RSU1	138	56	-1.4281010994652823	0.35212
RTN2	138	55	0.3488966037164664	0.53733
RUVBL1	138	86	-24.64226223440025	1e-05
S100A13	138	62	0.2115801201652121	0.52548
S100A4	138	53	-6.402917719265221	0.05089
SACM1L	138	80	-7.078585148185555	0.01252
SATB1	138	87	-1.6912113357671401	0.2874
SCAND1	138	52	-1.6029042255937973	0.33885
SCARB1	138	40	-6.524886808895824	0.07387
SCCPDH	138	56	-4.503843143214259	0.11532
SCP2	138	56	-15.530401680636448	2e-05
SCRN1	138	55	2.6386943195678256	0.75824
SCYL3	138	61	-1.463168022730151	0.3399
SDHB	138	97	-17.99940313791787	1e-05
SENP6	138	89	-3.594193555095211	0.11343
SERPINE1	138	58	-3.764573642790331	0.15363
SESN1	138	94	-7.858275008355482	0.00348
SFN	138	84	-7.441570393150934	0.00835
SGCB	138	91	-8.01315956859366	0.00358
SH3BP5	138	50	-4.549385775114902	0.1275
SHB	138	61	-2.1588307101334068	0.27236
SHC1	138	71	2.6348413416560814	0.78406
SIRT3	138	85	-3.661428746990106	0.11447
SKIV2L	138	90	-9.028966957137934	0.00131
SKP1	138	75	-10.611110178917434	0.00077
SLC11A2	138	73	-4.028197057336635	0.11049
SLC1A4	138	93	-9.212580278449009	0.00091
SLC25A13	138	90	-4.810895543949716	0.05333
SLC25A14	138	105	-5.67973522595517	0.01897
SLC25A4	138	54	-2.992229406887899	0.21771
SLC25A46	138	74	-6.759506837685959	0.02065
SLC27A3	138	61	1.65519914954254	0.67642
SLC2A6	138	43	-1.2762246342538321	0.38142
SLC35A1	138	52	-6.784084183545154	0.04267
SLC35A3	138	85	-3.973835073078435	0.09664
SLC35B1	138	80	-16.726144808750355	1e-05
SLC35F2	138	80	-13.83146333136671	1e-05
SLC37A4	138	82	-5.903282937849091	0.02918
SLC5A6	138	97	-11.165355096598331	3e-05
SMAD3	138	53	-0.13577118840828825	0.48749
SMARCA4	138	67	2.1730274674778074	0.73979
SMARCC1	138	67	2.991995862720403	0.80959
SMARCD2	138	79	-2.3244650953538306	0.23174
SMC1A	138	92	-11.830505225422357	1e-05
SMC3	138	97	-12.353058446413517	2e-05
SMC4	138	103	-24.487017167868387	1e-05
SMNDC1	138	86	-9.484402159646686	0.00107
SNAP25	138	71	0.6365838805705777	0.5779
SNCA	138	37	-2.9336487190064933	0.26529
SNX11	138	79	0.3231235218074209	0.53962
SNX13	138	63	2.606179725326436	0.76987
SNX6	138	56	0.37079668652886955	0.53982
SNX7	138	54	2.3463857263678882	0.73276
SOCS2	138	77	-2.049101249519709	0.26144
SORBS3	138	61	-3.1539025339985898	0.18883
SOX2	138	78	-4.409519754881295	0.08355
SOX4	138	44	-3.0937352054265017	0.23118
SPAG4	138	69	-6.203211436406021	0.03457
SPAG7	138	43	-0.48240752249541996	0.45451
SPDEF	138	76	2.113906134519271	0.74465
SPEN	138	69	6.614834481861144	0.97358
SPP1	138	75	-11.671063360352088	0.00027
SPR	138	58	5.561454461965445	0.93383
SPRED2	138	66	-6.947148095923496	0.02336
SPTAN1	138	81	-11.560316290337067	0.00017
SPTLC2	138	77	-10.648046426734492	0.00062
SQRDL	138	65	-11.288762449939055	0.00087
SQSTM1	138	48	-0.4110321446816834	0.46095
SRC	138	87	-11.050253561206272	0.00012
SSBP2	138	82	3.832646712845138	0.89249
ST3GAL5	138	89	-10.086429073314285	0.00037
ST6GALNAC2	138	73	4.205481438109826	0.89959
ST7	138	69	-12.66036258337177	0.0001
STAMBP	138	76	-5.171347082204758	0.05509
STAP2	138	100	3.712444324113605	0.90692
STAT1	138	55	-1.2153082284635048	0.3743
STAT3	138	63	-9.16916346897034	0.00583
STAT5B	138	75	-0.40974523049894124	0.45226
STK10	138	98	-5.56602653042503	0.02533
STK25	138	55	-1.9946224586223558	0.29882
STMN1	138	70	-19.016772491118434	1e-05
STUB1	138	36	-2.299858576665376	0.31006
STX1A	138	56	-15.266946488749609	3e-05
STX4	138	25	5.037336779969982	0.8148
STXBP1	138	65	-0.07694331389261848	0.49018
STXBP2	138	60	-0.663268044911375	0.42505
SUPV3L1	138	64	-4.273146707573995	0.11396
SUV39H1	138	111	-21.269444268922317	1e-05
SUZ12	138	80	-20.26890336770629	1e-05
SYK	138	62	-1.0044123151804283	0.39033
SYNE2	138	73	-7.297651368572834	0.01408
SYNGR3	138	58	-0.9529839022371963	0.39727
SYPL1	138	48	1.5340751861390682	0.64778
TARBP1	138	57	3.3462298203303686	0.81666
TATDN2	138	90	-19.28376612040142	1e-05
TBC1D9B	138	44	-0.8877843915893533	0.41742
TBP	138	95	-21.83616088630624	1e-05
TBPL1	138	87	-16.16480656017512	1e-05
TBX2	138	97	7.125340034250151	0.99379
TBXA2R	138	81	-0.647507213058104	0.41734
TCEA2	138	30	-1.520719100525816	0.38342
TCEAL4	138	43	-4.326423596168267	0.15741
TCERG1	138	97	-23.6527407704869	1e-05
TCFL5	138	79	2.2423448574448193	0.76029
TCTA	138	52	1.925181962480923	0.68814
TCTN1	138	61	-3.336485488772619	0.17506
TERF2IP	138	67	-0.6541525254829006	0.42792
TERT	138	81	-16.635284308916262	1e-05
TES	138	50	1.660087638236057	0.66576
TESK1	138	51	-0.9830957052421018	0.40317
TEX10	138	59	-8.308039120238432	0.01287
TFAP2A	138	64	3.5838123165954103	0.84683
TFDP1	138	94	-20.961450950774076	1e-05
TGFB3	138	68	2.23619040021109	0.74386
TGFBR2	138	74	-1.203388475045889	0.3571
THAP11	138	62	7.010448283823149	0.97378
TIAM1	138	83	-11.176498073623502	0.0002
TICAM1	138	76	-0.8526468289693566	0.39815
TIMELESS	138	87	-20.69031087531045	1e-05
TIMM17B	138	58	-0.4986186511232203	0.44533
TIMM22	138	85	-2.9951352657185364	0.16226
TIMM9	138	71	-7.069981732996327	0.01831
TIMP2	138	42	2.528264722295583	0.7215
TIPARP	138	68	-1.2973259177049876	0.35175
TJP1	138	56	1.71153072731502	0.67782
TLE1	138	43	-0.7813083255636823	0.42655
TLK2	138	73	9.033301059255031	0.99682
TLR4	138	76	-1.6492072217116533	0.30564
TM9SF2	138	73	-7.020411348381269	0.01729
TM9SF3	138	39	2.1794061117902688	0.68709
TMCO1	138	83	-10.562884701659742	0.00038
TMED10	138	71	-5.763729165844564	0.04303
TMEM109	138	79	-26.5043724347673	1e-05
TMEM110	138	96	-8.707782797312394	0.00139
TMEM2	138	54	-6.8430866165885185	0.03935
TMEM5	138	81	1.085687558448369	0.6333
TMEM50A	138	47	-0.3169197926193029	0.46962
TMEM97	138	91	-20.106594739203853	1e-05
TNFRSF21	138	62	-9.761205752293895	0.00395
TNIP1	138	51	3.516746497415895	0.81583
TOMM34	138	66	-15.748675165850143	1e-05
TOMM70A	138	82	-8.793203623656256	0.00265
TOP2A	138	87	-24.221047776114062	1e-05
TOPBP1	138	79	-12.9541818781484	0.0001
TOR1A	138	58	-0.33226759744871387	0.46286
TP53	138	47	-3.3982204522387462	0.20491
TP53BP1	138	54	3.4628101031834246	0.81816
TP53BP2	138	58	0.3459391261596762	0.53666
TPD52L2	138	83	-7.13898933306273	0.01033
TPM1	138	57	-1.2803058211684994	0.3661
TRAK2	138	61	-3.4411550693302346	0.16768
TRAM2	138	66	-3.337956873105901	0.16769
TRAP1	138	79	-2.8884271474623544	0.18203
TRAPPC3	138	47	-0.8076853702440845	0.42166
TRAPPC6A	138	33	-3.802896337833552	0.21603
TRIB1	138	55	1.578684546280886	0.66328
TRIB3	138	63	-5.494852219898987	0.06166
TRIM13	138	57	-1.557895815957948	0.33868
TRIM2	138	61	1.4099835531514153	0.65134
TSC22D3	138	65	3.1684035629384093	0.81756
TSEN2	138	104	-17.217798985910083	1e-05
TSKU	138	46	-2.1651767722851716	0.29909
TSPAN3	138	70	-4.689325126317081	0.08144
TSPAN4	138	50	-0.8862517729295071	0.41309
TSPAN6	138	82	-4.442649134438606	0.07709
TSTA3	138	68	-1.8260268145083653	0.29607
TUBB6	138	53	-1.0482763415052423	0.39298
TWF2	138	39	3.574608083881349	0.78546
TXLNA	138	80	-9.46492574109728	0.00145
TXNDC9	138	59	-12.880149133083941	0.00042
TXNL4B	138	77	-1.785609312396431	0.2882
TXNRD1	138	54	5.5436902160166	0.92567
UBE2A	138	61	0.15854217407477822	0.51488
UBE2C	138	98	-24.715674986683105	1e-05
UBE2J1	138	76	6.867789132686739	0.98256
UBE2L6	138	38	-3.744976636863059	0.204
UBE3B	138	70	-3.356930392519505	0.15906
UBE3C	138	84	5.9382443927563955	0.97277
UBQLN2	138	83	1.4152283827186045	0.67604
UBR7	138	103	-16.540524850212325	1e-05
UFM1	138	73	3.515830912027849	0.85756
UGDH	138	60	-7.8686432320856055	0.01626
USP1	138	97	-25.25671011340123	1e-05
USP14	138	73	-2.523385897339044	0.22001
USP22	138	89	-6.108124989154626	0.02039
USP6NL	138	91	-9.969426914265844	0.00035
USP7	138	98	-9.44961030444237	0.00052
UTP14A	138	97	-1.4139136163228412	0.30852
VAPB	138	96	-12.976587153099292	1e-05
VAT1	138	31	-2.543659189555458	0.30727
VAV3	138	67	-7.3406843760534235	0.01701
VDAC1	138	68	3.5625305485124237	0.85168
VGLL4	138	66	-4.9581998571134545	0.07668
VPS28	138	80	-6.692779310634279	0.01675
VPS72	138	80	1.5557474491136234	0.6918
WASF3	138	96	-0.6885231073051822	0.40393
WDR61	138	85	-10.08431338519812	0.00052
WDR67	138	82	-2.4784659726886167	0.21477
WDR7	138	68	-1.9218892333740532	0.28623
WDTC1	138	50	1.8749473983232063	0.68471
WFS1	138	73	-10.26567110717679	0.00132
WIPF2	138	51	1.1343475720562726	0.61436
WRB	138	79	-14.682550431262412	3e-05
XBP1	138	86	-6.120343622498635	0.02245
XPNPEP1	138	78	-2.2848095090995786	0.23714
XPO7	138	96	-10.445441019093673	0.00013
YKT6	138	85	-28.845604259588086	1e-05
YME1L1	138	69	-13.859391033408958	2e-05
YTHDF1	138	73	-5.393517597559631	0.05147
ZDHHC6	138	55	-3.386040375370137	0.18627
ZFP36	138	41	-0.4255548661397511	0.46296
ZMIZ1	138	67	0.647622000757347	0.57834
ZMYM2	138	77	-3.4715546800086567	0.13948
ZNF131	138	75	1.4711850083752702	0.67438
ZNF274	138	75	-1.652603841872662	0.30841
ZNF318	138	66	6.844466995771158	0.97462
ZNF395	138	64	1.0361195793750777	0.61901
ZNF451	138	61	-3.548017240343778	0.16052
ZNF586	138	106	-0.253902473319638	0.46341
ZNF589	138	79	1.671213495701232	0.70037
ZW10	138	90	-9.841209445467216	0.00057
