	#_of_exp	#_of_exp(fc<0)	EG_score	empirical_pVal
NUSAP1	96	64	-11.077308484963229	3e-05
NVL	96	54	-4.509149773778124	0.061
ORC1	96	31	-5.176677534013955	0.09338
OXA1L	96	36	1.8802226392597938	0.70427
OXCT1	96	64	-5.091347668820535	0.0294
OXSR1	96	43	-5.994564589924407	0.03488
P4HA2	96	43	-4.2991323234775525	0.09503
P4HTM	96	44	-0.8972525318271639	0.3909
PACSIN3	96	65	-3.6874349269400115	0.08205
PAF1	96	33	2.1105852160168292	0.71516
PAFAH1B1	96	43	-1.1772744241934787	0.35889
PAFAH1B3	96	48	-3.7513875743964076	0.11357
PAICS	96	74	-11.383303189127401	1e-05
PAK1	96	56	-7.206184610192623	0.0066
PAK4	96	50	-8.175156881939532	0.00434
PAK6	96	67	-5.328324920277601	0.02152
PAN2	96	46	3.9813429336196573	0.89696
PAPD7	96	42	0.35075281583064727	0.54285
PARP1	96	74	-5.560987463447998	0.01287
PARP2	96	66	-18.2175769934474	1e-05
PAX8	96	35	-2.737548873982036	0.22251
PCBD1	96	36	4.1133964710722735	0.87676
PCCB	96	48	-3.5740772524542317	0.12504
PCK2	96	51	-0.4073214712202546	0.44584
PCM1	96	57	-12.406112247151615	1e-05
PCMT1	96	54	-0.2163355099503457	0.47087
PCNA	96	62	-17.6793897310488	1e-05
PDGFA	96	60	1.9003586319958834	0.75417
PDHX	96	53	-3.6809500738250196	0.10726
PDIA5	96	34	-1.6745832133805048	0.32223
PDLIM1	96	24	-4.4972999438269605	0.15355
PDS5A	96	51	-1.864084741598	0.26764
PECR	96	51	-3.7503604282110685	0.10737
PEX11A	96	57	3.7341475673183164	0.90618
PFKL	96	36	-3.297207383706081	0.1795
PGAM1	96	58	-4.968434758467569	0.03866
PGM1	96	52	-3.212071269588964	0.14092
PGRMC1	96	78	-6.43153678548005	0.00407
PHF15	96	70	-7.737501622715727	0.00108
PHGDH	96	50	-8.063359233681533	0.00473
PHKA1	96	65	-3.348668160814523	0.103
PHKB	96	65	0.22263799494553024	0.53514
PHKG2	96	58	-4.878264992265631	0.04169
PIGB	96	55	-2.5446405917408965	0.18766
PIH1D1	96	68	-9.973339009341325	8e-05
PIK3C2B	96	53	-0.8285041442278661	0.38616
PIK3C3	96	23	-5.037952663637605	0.13301
PIK3CA	96	43	1.899685876675764	0.72063
PIK3R3	96	44	-2.7801628073589333	0.19529
PIK3R4	96	55	-4.700874858093913	0.05192
PIN1	96	54	-0.33366983176483767	0.45497
PIP4K2B	96	62	-2.819377109882053	0.14892
PKIG	96	31	-1.8219321885060098	0.31635
PLA2G15	96	31	2.727678267057422	0.76349
PLA2G4A	96	41	1.2397069267171217	0.6429
PLCB3	96	62	-2.1092891095366966	0.21828
PLEKHJ1	96	62	-9.195211687936787	0.00038
PLEKHM1	96	36	-1.974357569771397	0.28978
PLK1	96	62	-17.982430752882358	1e-05
PLOD3	96	41	-8.43475057373566	0.00744
PLP2	96	53	-10.050289696474408	0.00043
PLS1	96	67	-6.107490529376636	0.00954
PLSCR1	96	64	-10.59720662625437	7e-05
PLSCR3	96	44	-2.8798408564739537	0.18692
PMAIP1	96	41	-12.287305515430003	0.0003
PMM2	96	38	2.561729703666288	0.77254
PNKP	96	51	-3.3894427156532507	0.13093
PNP	96	75	-14.510223912500155	1e-05
POLB	96	68	-8.839300246699372	0.00049
POLD4	96	29	-1.5262635521206502	0.34862
POLE2	96	70	-20.184203829212247	1e-05
POLG2	96	58	-3.827234034644087	0.08617
POLR1C	96	47	-2.249389171414472	0.23441
POLR2I	96	62	-4.238384880839668	0.05883
POLR2K	96	53	-8.94295200741945	0.00157
POP4	96	65	-2.3755336218450487	0.18499
PPARD	96	38	-6.270539932450692	0.0376
PPARG	96	59	-7.557732567096288	0.0037
PPIC	96	41	-4.1951710770847015	0.10514
PPIE	96	62	-1.6667367479033026	0.26943
PPOX	96	45	1.5108463241702537	0.68346
PPP1R13B	96	53	0.7540316937191034	0.60017
PPP2R3C	96	52	-5.187552635728332	0.04137
PPP2R5A	96	57	-2.009749868525164	0.24046
PPP2R5E	96	54	-2.9546915767124347	0.15533
PRAF2	96	35	-2.7609354553467713	0.22069
PRCP	96	29	1.323007965747514	0.63291
PRKACA	96	31	-1.9431562028219262	0.305
PRKAG2	96	51	-0.8074991368525964	0.3937
PRKCD	96	34	3.0329546534822773	0.79439
PRKCH	96	68	0.5883120032081927	0.59183
PRKCQ	96	40	-5.83002595373128	0.0442
PRKX	96	45	4.373389961728823	0.91214
PROS1	96	14	2.1211697539814747	0.65011
PRPF4	96	71	-10.981303181327066	2e-05
PRR15L	96	56	2.676173850137292	0.82789
PRR7	96	50	-11.24850269389408	0.00018
PRSS23	96	31	-2.7601330052486315	0.23516
PRUNE	96	59	-3.763796343200058	0.08946
PSIP1	96	60	-4.902660031238197	0.0389
PSMB10	96	31	3.104649478345852	0.79285
PSMB8	96	54	2.1607943363407673	0.77283
PSMD10	96	63	-3.6128517825963	0.08979
PSMD2	96	64	-9.7185609006155	0.00019
PSMD4	96	41	3.3658447596174947	0.84192
PSMD9	96	59	-3.4469347406678295	0.10876
PSME1	96	26	-0.7765366722172085	0.42308
PSME2	96	53	-0.8144893560262217	0.38822
PSMF1	96	43	-0.6694988489653553	0.41897
PSMG1	96	70	-16.41645064971126	1e-05
PSRC1	96	66	-9.232348813788827	0.00025
PTGS2	96	56	1.1097738253320326	0.65339
PTK2	96	44	-0.8399998264287731	0.39794
PTK2B	96	39	-1.8825023709157946	0.2915
PTPLAD1	96	34	-2.611826693466058	0.23672
PTPN1	96	26	1.3426152597508008	0.62671
PTPN12	96	64	-9.64442378725511	0.0002
PTPN6	96	35	-2.3769740735654152	0.2539
PTPRC	96	34	-0.6992212380985771	0.42287
PTPRF	96	45	0.20022560805872622	0.52306
PTPRK	96	44	-2.608498936645072	0.21057
PUF60	96	44	-1.3995160356827683	0.33282
PWP1	96	46	2.2628254632058495	0.76412
PXMP2	96	59	-13.057902393794528	2e-05
PXN	96	46	-0.8309091658583135	0.39489
PYCR1	96	38	-1.5010538553236519	0.3327
PYGL	96	48	-1.6769545111405135	0.29335
RAB11FIP2	96	39	1.5041638670475226	0.67262
RAB21	96	46	-0.9009402556597247	0.38633
RAB27A	96	64	-1.5146016491856205	0.28601
RAB31	96	51	4.2037355417860836	0.91854
RAB4A	96	56	-6.079090844021843	0.01759
RAC2	96	55	-9.915533147873138	0.00036
RAD51C	96	55	1.5849283701400136	0.70844
RAD9A	96	62	-15.514689020852508	1e-05
RAE1	96	64	-6.30840134871733	0.00978
RAI14	96	32	0.016334357087116787	0.49955
RALA	96	35	1.7843994126705836	0.69061
RALB	96	63	-6.282799469638547	0.01052
RALGDS	96	19	1.335031261460565	0.61242
RAP1GAP	96	43	-2.1513615384828015	0.25404
RASA1	96	63	-7.560374700488836	0.00306
RB1	96	62	-9.485349758166842	0.0003
RBKS	96	37	-0.2011176560974169	0.47744
RBM15B	96	59	-0.5826077491512194	0.41678
RBM34	96	45	-0.17074057949598995	0.47629
RBM6	96	45	2.0593759562588954	0.74173
REEP5	96	42	2.701573698200808	0.79341
RELB	96	45	-0.6827374008698337	0.41272
RFC2	96	67	-17.996775549954823	1e-05
RFC5	96	75	-13.902384118497691	1e-05
RFNG	96	41	-0.07885046449051178	0.48788
RFX5	96	58	-7.585279717266294	0.00407
RGS2	96	50	-3.8547904368500157	0.10181
RHEB	96	46	-2.01214154267586	0.26149
RHOA	96	56	-0.15568204357829163	0.47971
RNF167	96	45	-1.153288192915503	0.35734
RNH1	96	32	-0.6599584131742395	0.42802
RNMT	96	37	3.2388011434776254	0.82042
RNPS1	96	67	-7.990897200245166	0.00108
RPA1	96	74	-14.027424920469004	1e-05
RPA2	96	74	-13.719755044112247	1e-05
RPA3	96	61	-7.047108750025491	0.00514
RPIA	96	56	-6.026177398370499	0.01831
RPL39L	96	64	-13.529217352941554	1e-05
RPN1	96	40	-2.757046894421991	0.20704
RPP38	96	46	0.9276112864946131	0.61539
RPS5	96	54	-0.2775090338951629	0.4622
RPS6	96	51	-5.841042469007487	0.02766
RPS6KA1	96	58	1.2619462780851787	0.67631
RRAGA	96	34	1.4435830452336444	0.65195
RRP12	96	67	-3.330274699645883	0.10106
RRP1B	96	61	-2.717341728003802	0.15962
RRP8	96	56	-7.243902746224904	0.00643
RRS1	96	72	-9.749842210635947	8e-05
RSU1	96	68	1.856416535441902	0.76371
RTN2	96	23	3.26975313842084	0.76878
RUVBL1	96	65	-9.212068748298766	0.00026
S100A13	96	34	0.7310400977181098	0.57793
S100A4	96	42	-5.13292578529151	0.06054
SACM1L	96	51	-3.263305047968977	0.13984
SATB1	96	55	-1.9701085385400463	0.24596
SCAND1	96	46	1.7621873240966996	0.71335
SCARB1	96	59	-3.5573443975168684	0.10186
SCCPDH	96	42	1.4860713382434312	0.67352
SCP2	96	31	-6.173463801606719	0.05924
SCRN1	96	40	-0.26623232534563906	0.46711
SCYL3	96	49	-4.998079437871829	0.0535
SDHB	96	40	-3.092211669587784	0.17997
SENP6	96	43	3.303735023519164	0.84323
SERPINE1	96	29	0.2341142358205032	0.52565
SESN1	96	69	-4.687757759468899	0.03487
SFN	96	57	-7.91303790608595	0.00297
SGCB	96	48	-0.09774344619078193	0.48927
SH3BP5	96	39	-0.23658590639370644	0.47345
SHB	96	58	-4.284082316179062	0.06393
SHC1	96	29	-0.8275842005624958	0.41777
SIRT3	96	67	-0.04413659940635029	0.49123
SKIV2L	96	33	0.0218903572899823	0.50175
SKP1	96	68	-1.0275355016170933	0.34878
SLC11A2	96	43	-0.22252747640385226	0.473
SLC1A4	96	62	-4.949096472711229	0.03421
SLC25A13	96	59	-2.7336418236784445	0.16282
SLC25A14	96	66	-1.8294277975541111	0.24376
SLC25A4	96	58	-4.374111708840578	0.06024
SLC25A46	96	40	-2.5202440872177423	0.22692
SLC27A3	96	39	3.484705982407336	0.84494
SLC2A6	96	38	1.9306554640162013	0.71442
SLC35A1	96	26	6.453282288749181	0.93238
SLC35A3	96	39	-0.26175763083509285	0.47037
SLC35B1	96	46	-1.1874014109173603	0.35214
SLC35F2	96	47	-2.304609128686002	0.22889
SLC37A4	96	72	-13.519267434076543	1e-05
SLC5A6	96	62	-1.3206006679745252	0.31349
SMAD3	96	44	-0.22808320961517065	0.47091
SMARCA4	96	49	-1.5669216284231486	0.30242
SMARCC1	96	56	-2.5384281323240816	0.18969
SMARCD2	96	63	-10.487175512508674	6e-05
SMC1A	96	59	-2.4704965126332317	0.18726
SMC3	96	51	-4.643677311064901	0.06297
SMC4	96	73	-13.919083096944027	1e-05
SMNDC1	96	44	-1.1559875576252001	0.36051
SNAP25	96	59	0.39514437684285	0.55539
SNCA	96	33	-1.4495402348928041	0.34614
SNX11	96	73	-3.9336717916050326	0.05931
SNX13	96	37	-2.364415613423959	0.25017
SNX6	96	24	-1.058994488891927	0.40313
SNX7	96	46	-0.5809675371060072	0.42595
SOCS2	96	54	-7.707448451203974	0.00458
SORBS3	96	66	-6.228346728541713	0.00924
SOX2	96	46	4.090336390254111	0.90293
SOX4	96	31	-1.6716400387420771	0.3307
SPAG4	96	52	-5.023384298720925	0.04632
SPAG7	96	45	-2.010833112007007	0.26212
SPDEF	96	53	0.2997493566167962	0.53912
SPEN	96	53	0.5589667315203766	0.574
SPP1	96	72	4.855988133493915	0.97265
SPR	96	34	0.014976242407155867	0.49931
SPRED2	96	49	-0.2818115963968191	0.46115
SPTAN1	96	59	-13.766669670562205	1e-05
SPTLC2	96	39	-9.228672689515347	0.00512
SQRDL	96	62	-3.438219916472798	0.10216
SQSTM1	96	23	-2.0901297235004073	0.31668
SRC	96	59	-5.764536721446595	0.01977
SSBP2	96	71	-1.6149075902557626	0.26574
ST3GAL5	96	47	-2.853670024094074	0.17999
ST6GALNAC2	96	58	0.5084802474441329	0.57388
ST7	96	56	-3.676594414022715	0.10032
STAMBP	96	32	-1.2750256135770106	0.36495
STAP2	96	57	-2.856716050555603	0.1569
STAT1	96	49	-8.04393289849429	0.00528
STAT3	96	51	-4.997325738230322	0.05004
STAT5B	96	62	-3.0848394611560694	0.12788
STK10	96	52	-6.107022730833601	0.02044
STK25	96	25	4.148775812936864	0.83379
STMN1	96	81	-11.081970134612947	1e-05
STUB1	96	24	0.4663455787570527	0.54491
STX1A	96	57	-10.44669297208239	0.00019
STX4	96	41	1.2756022754097678	0.64668
STXBP1	96	41	-4.130808943201459	0.10846
STXBP2	96	18	0.9841022128629371	0.58144
SUPV3L1	96	28	3.988733742341419	0.83642
SUV39H1	96	72	-18.284862585115665	1e-05
SUZ12	96	68	-11.122722436014106	1e-05
SYK	96	33	-6.848482198635147	0.03748
SYNE2	96	57	-10.61538123756683	0.00015
SYNGR3	96	57	-0.6848346866661803	0.40453
SYPL1	96	57	-3.7585305274543326	0.0924
TARBP1	96	51	-6.514278112090914	0.01664
TATDN2	96	58	-12.302319875914245	1e-05
TBC1D9B	96	46	-0.12913328655795042	0.48355
TBP	96	68	-11.17553322928601	1e-05
TBPL1	96	51	-8.577537076763633	0.00289
TBX2	96	47	-2.5757216082823144	0.20429
TBXA2R	96	70	-0.13162202293201208	0.48136
TCEA2	96	34	2.75558331911816	0.77179
TCEAL4	96	19	1.6043261149221493	0.63407
TCERG1	96	64	-1.8626281145361459	0.24266
TCFL5	96	63	-6.852186713471742	0.00628
TCTA	96	27	1.2688715423819221	0.62177
TCTN1	96	38	0.3962343216793886	0.54864
TERF2IP	96	38	2.678846021827249	0.78257
TERT	96	45	3.546755490894094	0.86527
TES	96	26	0.7921673280474565	0.57432
TESK1	96	45	-1.3241678870896036	0.33732
TEX10	96	47	-5.479173828008154	0.04158
TFAP2A	96	38	1.2862294948250745	0.64769
TFDP1	96	53	-10.116970602427655	0.00041
TGFB3	96	42	0.9073825533738882	0.60722
TGFBR2	96	47	-0.8683957690246651	0.38992
THAP11	96	43	-3.6437720494677155	0.13309
TIAM1	96	59	-11.03569644375439	8e-05
TICAM1	96	29	7.283500830319699	0.96215
TIMELESS	96	67	-12.276546626091763	1e-05
TIMM17B	96	44	2.140889266518146	0.74653
TIMM22	96	58	4.093731392546383	0.92573
TIMM9	96	56	-3.3456731193815767	0.12244
TIMP2	96	26	0.4798076118582315	0.54471
TIPARP	96	20	0.814223792009802	0.5687
TJP1	96	39	-2.7532635748911707	0.21048
TLE1	96	37	-4.1465348511553275	0.12017
TLK2	96	54	1.6825227186302996	0.71891
TLR4	96	55	-1.1932090272265778	0.33793
TM9SF2	96	37	-5.403877282648902	0.06501
TM9SF3	96	40	-3.1569550568405877	0.17529
TMCO1	96	45	-2.96644540913062	0.17399
TMED10	96	21	-2.3400560070461127	0.30443
TMEM109	96	73	-12.893801451578172	1e-05
TMEM110	96	34	-3.131176749469237	0.19608
TMEM2	96	45	-2.700617275976672	0.19625
TMEM5	96	59	-9.190447002882642	0.00053
TMEM50A	96	29	0.7324035970388008	0.57505
TMEM97	96	58	-16.58446513676218	1e-05
TNFRSF21	96	27	-3.897525993712743	0.17053
TNIP1	96	35	-1.010378321076507	0.38942
TOMM34	96	54	-8.058095396060924	0.00333
TOMM70A	96	44	-3.521690258527107	0.1384
TOP2A	96	69	-13.301053873234983	2e-05
TOPBP1	96	57	-10.438595258234638	0.00019
TOR1A	96	34	1.8708656790597744	0.69415
TP53	96	25	-1.3877008822874086	0.37111
TP53BP1	96	25	-3.16619389626979	0.22744
TP53BP2	96	40	-2.547654457557958	0.22442
TPD52L2	96	42	1.7771340429746754	0.70513
TPM1	96	32	-1.8097928449300527	0.31254
TRAK2	96	54	-6.070514386027226	0.01929
TRAM2	96	47	-7.323362944660254	0.01119
TRAP1	96	67	-4.199337891637264	0.05431
TRAPPC3	96	36	-4.826727313312349	0.09093
TRAPPC6A	96	27	1.1629171039519215	0.61176
TRIB1	96	38	0.8923416821256527	0.60417
TRIB3	96	30	-2.6974371600539087	0.24307
TRIM13	96	46	0.25919283042056085	0.53315
TRIM2	96	31	-1.9354251698406109	0.30569
TSC22D3	96	19	-2.2584216828444443	0.31914
TSEN2	96	61	-8.714154206446304	0.00083
TSKU	96	49	-3.6892507502192875	0.1148
TSPAN3	96	69	-4.787173345976344	0.03226
TSPAN4	96	55	-5.112341116819973	0.03898
TSPAN6	96	69	0.09754267372272446	0.51426
TSTA3	96	50	-2.698912298170444	0.18435
TUBB6	96	39	-4.567958382230947	0.09341
TWF2	96	45	-3.877310090331315	0.11247
TXLNA	96	67	-5.803771741838782	0.01324
TXNDC9	96	47	-9.727043154389131	0.00122
TXNL4B	96	53	-3.7956115340077434	0.10071
TXNRD1	96	19	-3.728085395698726	0.22043
UBE2A	96	57	0.3635313963125178	0.55164
UBE2C	96	74	-11.890561856042844	1e-05
UBE2J1	96	35	-2.3968991300409184	0.25228
UBE2L6	96	23	3.7451642944367802	0.79948
UBE3B	96	48	-2.6538511729139844	0.19627
UBE3C	96	56	-6.124677484434339	0.01697
UBQLN2	96	33	-2.8937188867778714	0.21719
UBR7	96	72	-11.235871468140461	1e-05
UFM1	96	43	1.3350236503057114	0.65964
UGDH	96	58	1.3560871525315448	0.68789
USP1	96	79	-16.652286637959516	1e-05
USP14	96	41	0.7558805531170113	0.58785
USP22	96	35	-5.247918122508346	0.07738
USP6NL	96	69	-7.332176652399483	0.0023
USP7	96	71	-12.094442470808797	1e-05
UTP14A	96	34	2.9810008644015937	0.79006
VAPB	96	65	-11.328256169693336	5e-05
VAT1	96	23	1.3365293303421861	0.62042
VAV3	96	48	-0.28852039756339454	0.4644
VDAC1	96	51	0.1269700606987783	0.51717
VGLL4	96	39	-2.887975318193212	0.19938
VPS28	96	41	-4.670316250908003	0.08245
VPS72	96	41	2.9433395955621275	0.81025
WASF3	96	41	-13.229542264564879	9e-05
WDR61	96	60	-3.197226684190133	0.12476
WDR67	96	69	-8.141534166683726	0.00073
WDR7	96	64	-4.807689368033299	0.03708
WDTC1	96	39	-1.6635566146685659	0.31318
WFS1	96	41	-7.044147180097654	0.01956
WIPF2	96	28	-0.39886630103822013	0.45962
WRB	96	63	1.3932590151064315	0.6963
XBP1	96	34	-4.831660466150651	0.09586
XPNPEP1	96	47	-7.006698694301746	0.01401
XPO7	96	71	-1.30705535299963	0.30697
YKT6	96	67	-14.737686352938924	1e-05
YME1L1	96	49	0.3505352310070273	0.54438
YTHDF1	96	60	-2.7106737402373358	0.16325
ZDHHC6	96	55	-11.779594446645774	4e-05
ZFP36	96	27	-2.2725998255767643	0.28637
ZMIZ1	96	23	-1.2211294290926318	0.38896
ZMYM2	96	69	-4.239895654866891	0.05085
ZNF131	96	54	-4.1451312651103045	0.07757
ZNF274	96	46	1.9857071760952547	0.73681
ZNF318	96	53	-5.24143133568646	0.03959
ZNF395	96	35	1.2452871914797872	0.63531
ZNF451	96	38	-1.75440026430269	0.30713
ZNF586	96	59	-2.2835295169886187	0.20573
ZNF589	96	49	0.18090973608534586	0.52179
ZW10	96	60	-10.01817566691393	0.00019
