	#_of_exp	#_of_exp(fc<0)	EG_score	empirical_pVal
C21ORF59	96	53	-4.9196158905506016	0.04184
C21ORF62	96	62	-7.607132616067665	0.00193
C21ORF7	96	38	4.239961122112371	0.89936
C21ORF91	96	45	-3.697590194347538	0.11233
C21ORF96	96	33	2.579258826123246	0.76832
C22ORF24	96	55	1.3647907571424114	0.69174
C22ORF26	96	57	-3.6652853779447145	0.08661
C22ORF28	96	62	-13.677743894019878	1e-05
C22ORF29	96	53	3.6111975009352233	0.90086
C22ORF31	96	53	-3.441879655058893	0.11254
C22ORF36	96	58	-5.011828396793206	0.03165
C22ORF43	96	58	-4.084320683248697	0.06499
C22ORF46	96	48	2.440348476045396	0.79853
C2CD2	96	50	-6.381822694532712	0.01452
C2CD2L	96	44	-1.03810224675944	0.36953
C2CD3	96	33	2.252568052262032	0.73979
C2ORF18	96	67	-8.914688826670256	0.00022
C2ORF27A	96	29	3.083055307204005	0.79351
C2ORF28	96	38	3.877075486986395	0.87876
C2ORF3	96	71	-8.974854107193687	0.0001
C2ORF42	96	34	5.509317675575661	0.93869
C2ORF43	96	45	-2.619607551709634	0.19342
C2ORF44	96	61	-7.63654092451463	0.00199
C2ORF47	96	57	-7.938516395735857	0.00214
C2ORF49	96	55	-3.9797347176845848	0.07408
C2ORF54	96	31	-1.7010104542911868	0.32083
C2ORF55	96	45	2.758868275293505	0.82149
C2ORF56	96	57	-4.67831091995845	0.04264
C2ORF67	96	49	4.3379589851359475	0.93105
C2ORF68	96	41	3.3204144022566364	0.8519
C2ORF72	96	42	-0.8392080702533878	0.39515
C2ORF83	96	44	0.07411664432059334	0.51098
C3	96	43	-1.1392189747179018	0.35606
C3AR1	96	29	-3.9994765708275493	0.14708
C3ORF14	96	51	-3.2079995054164154	0.12988
C3ORF18	96	26	5.049215217959527	0.89317
C3ORF27	96	27	-6.302714578799196	0.06039
C3ORF32	96	36	-0.7813716116908398	0.41069
C3ORF36	96	27	-7.348840327563526	0.03775
C3ORF37	96	59	-2.936531864034003	0.13394
C3ORF51	96	49	1.1068137486021767	0.65111
C3ORF52	96	64	-10.03116082533506	8e-05
C3ORF64	96	40	-0.8184514235163755	0.40198
C3ORF75	96	56	-2.1649576268160065	0.20964
C4BPA	96	54	5.134594409782348	0.96724
C4BPB	96	64	-11.499459240371719	1e-05
C4ORF10	96	71	-2.893327944997645	0.1175
C4ORF19	96	48	-14.142193621765765	1e-05
C4ORF27	96	65	-8.148722196710194	0.0006
C4ORF29	96	33	-3.65866404935435	0.15187
C4ORF34	96	27	-1.2310764463765185	0.37428
C4ORF41	96	24	1.5034121481382257	0.64356
C4ORF43	96	68	-0.6329039072485421	0.3995
C4ORF6	96	56	1.4881224920587874	0.7065
C5	96	38	0.7118263955610983	0.58757
C5AR1	96	36	1.1763399401380064	0.64034
C5ORF13	96	46	1.277078010582974	0.66582
C5ORF15	96	46	-4.277404105554614	0.08079
C5ORF22	96	31	-3.0631179228767573	0.20153
C5ORF28	96	44	-12.47218722975698	7e-05
C5ORF30	96	50	-9.171036952964185	0.0011
C5ORF4	96	29	0.4439270047303277	0.54725
C5ORF42	96	30	4.078037339948106	0.86257
C5ORF44	96	46	1.9411205187328446	0.74028
C5ORF45	96	48	-1.0679948698083943	0.35824
C5ORF54	96	32	1.488594670649853	0.66206
C6	96	52	-3.4287658734175737	0.11298
C6ORF10	96	48	3.02206255953736	0.84902
C6ORF103	96	43	3.922653066032408	0.89534
C6ORF105	96	54	-0.38859705146417617	0.44207
C6ORF106	96	42	-1.404989224383289	0.32698
C6ORF108	96	44	0.280024357616574	0.53772
C6ORF120	96	43	-0.8659029244130352	0.3893
C6ORF123	96	39	-0.8401197282803647	0.39732
C6ORF124	96	47	-3.569303227341477	0.11611
C6ORF130	96	48	0.48260496566084765	0.56704
C6ORF145	96	50	0.13368926145483187	0.52059
C6ORF15	96	52	-5.261114009469316	0.03233
C6ORF162	96	57	-1.0302584039577363	0.348
C6ORF208	96	47	1.4405345097425994	0.68626
C6ORF211	96	49	-2.253459557767646	0.22145
C6ORF25	96	64	-4.634979934450062	0.0342
C6ORF27	96	57	-5.339322480498944	0.02542
C6ORF35	96	43	-1.9041681205775045	0.27095
C6ORF47	96	35	-0.8674823357805258	0.39909
C6ORF48	96	43	-0.4182055509971405	0.44609
C6ORF62	96	45	0.5217061409573492	0.57085
C6ORF64	96	41	-1.7489603983496662	0.28846
C6ORF97	96	32	-0.18981453395755674	0.47864
C7	96	48	1.858436485461969	0.73897
C7ORF10	96	42	-1.1903985665001544	0.35251
C7ORF16	96	53	0.9012907812948299	0.62739
C7ORF23	96	47	-3.480624235706606	0.12176
C7ORF26	96	37	-0.31132018786757776	0.46146
C7ORF28B	96	34	-0.23172379955562952	0.4731
C7ORF42	96	49	-2.053157123192575	0.24281
C7ORF43	96	44	-8.128230044390241	0.00546
C7ORF44	96	61	-14.107076838023575	1e-05
C7ORF49	96	69	-9.936280795123926	1e-05
C7ORF54	96	49	-5.2783916697432	0.03632
C7ORF58	96	43	0.29999391810780485	0.53924
C7ORF63	96	54	-2.1319226247930905	0.2191
C7ORF64	96	50	-1.8536496728417244	0.26132
C7ORF68	96	44	-7.366218075076032	0.01006
C7ORF69	96	61	-0.3808940015914809	0.44025
C8A	96	39	4.915888327164839	0.93016
C8B	96	52	-2.4009445088270263	0.19702
C8G	96	55	1.9856614809833846	0.76727
C8ORF33	96	63	-10.627811219498302	3e-05
C8ORF39	96	62	2.3515358276547946	0.81673
C8ORF4	96	50	-5.13322273729272	0.03953
C8ORF44	96	26	0.974719044017267	0.59711
C8ORF51	96	39	-2.604213965736817	0.21119
C8ORF55	96	52	-0.89072517476962	0.37461
C8ORF60	96	50	4.338822074953458	0.93192
C8ORF71	96	55	2.212509967427818	0.79164
C8ORF84	96	49	1.6581391417245848	0.71753
C9	96	39	-0.052755549750237225	0.49334
C9ORF114	96	62	-14.213308525059963	1e-05
C9ORF116	96	43	-5.294863313728998	0.04785
C9ORF125	96	55	-6.489924805804749	0.00972
C9ORF156	96	52	-1.987933128641625	0.23923
C9ORF16	96	31	-5.341400974241156	0.07656
C9ORF167	96	53	-5.9698731707061805	0.01804
C9ORF3	96	37	0.4583989696798609	0.55423
C9ORF31	96	38	-2.0884203606330964	0.2608
C9ORF38	96	43	-0.6612367360114526	0.41483
C9ORF40	96	66	-6.154764467705868	0.00749
C9ORF46	96	56	-3.948758789849883	0.07363
C9ORF53	96	58	-2.2743169201217963	0.19803
C9ORF68	96	50	1.8850210823838707	0.74418
C9ORF7	96	36	0.17993630747808756	0.52427
C9ORF78	96	48	-1.1842838640757982	0.34319
C9ORF82	96	54	-5.41764412567187	0.02652
C9ORF86	96	59	-8.002596309681362	0.00141
C9ORF9	96	41	0.9191889739320799	0.61397
C9ORF91	96	35	-2.482371382051996	0.23241
C9ORF95	96	27	0.15589301644993203	0.51562
CA1	96	42	1.604393204243929	0.69771
CA10	96	44	1.0794647656296164	0.63805
CA11	96	30	0.5637559512133615	0.56286
CA12	96	41	-5.0383577103563955	0.05864
CA14	96	32	-0.4188050333384103	0.45248
CA2	96	48	-0.9818499163050465	0.36898
CA3	96	60	-3.427672838736718	0.09682
CA4	96	50	3.1685523127927437	0.8632
CA5A	96	42	-1.9614707665241387	0.26338
CA5B	96	42	-4.7391895116402045	0.0685
CA5BP1	96	47	-5.764204417719416	0.02809
CA6	96	46	-0.9038617941491002	0.38349
CA7	96	61	3.1077969089269586	0.88304
CA8	96	49	-1.5121819476347709	0.30246
CA9	96	50	-4.506478776988664	0.06084
CAB39	96	55	0.4388496280106633	0.56408
CAB39L	96	33	1.8902065956459873	0.70465
CABIN1	96	53	-5.816808957571226	0.02066
CABP1	96	56	3.47526554872993	0.8981
CABP2	96	42	-2.424259620021464	0.21925
CABP5	96	42	-4.410305289342072	0.08316
CABYR	96	59	-1.3671292622365678	0.30204
CACNA1A	96	50	-0.24678652114471342	0.46785
CACNA1B	96	50	-9.59938565470453	0.00066
CACNA1C	96	37	2.028951577170449	0.72971
CACNA1D	96	68	-2.138853841198797	0.19395
CACNA1E	96	52	4.412510483304076	0.93912
CACNA1F	96	46	-2.312126110994009	0.22345
CACNA1G	96	52	-0.6513092958833973	0.40738
CACNA1H	96	28	1.3823447127336916	0.64662
CACNA1I	96	32	1.0642622567959892	0.61661
CACNA1S	96	59	-9.616886804544288	0.00024
CACNA2D1	96	56	3.1583318480072107	0.87534
CACNA2D2	96	48	4.801963366090966	0.94838
CACNA2D3	96	54	-13.463024399035245	1e-05
CACNB1	96	63	-9.876560093004494	8e-05
CACNB2	96	50	2.6704549107493656	0.823
CACNB3	96	39	1.1368305882083747	0.63782
CACNB4	96	45	-2.9501276792123337	0.16561
CACNG1	96	36	-4.461134770614894	0.09638
CACNG2	96	38	-0.5954187558426125	0.42851
CACNG3	96	39	1.3011179409909535	0.65611
CACNG4	96	54	-2.626686028608973	0.16975
CACNG5	96	51	-3.985264721382141	0.08196
CACYBP	96	69	-10.60322445584516	1e-05
CAD	96	76	-14.64306810305792	1e-05
CADM1	96	52	2.1728193964790994	0.7786
CADM3	96	60	4.767907110698739	0.96442
CADM4	96	41	-5.692645244165359	0.03984
CADPS	96	45	0.9621791319441754	0.62687
CADPS2	96	35	3.2056325310658162	0.82598
CALB1	96	55	-6.791601861143847	0.00749
CALB2	96	60	-2.415226510206619	0.17945
CALCA	96	70	-1.7037900787782616	0.23981
CALCB	96	64	-4.658884092094717	0.0337
CALCOCO1	96	23	1.0956337385319	0.60351
CALCOCO2	96	27	-0.9084771486516912	0.40619
CALCR	96	46	1.4816489812222424	0.68944
CALCRL	96	47	0.8897624607186073	0.61893
CALD1	96	48	3.8444888620258375	0.90423
CALHM2	96	31	4.779050675427572	0.90053
CALM1	96	52	-15.687859224849516	1e-05
CALM2	96	38	-0.01178572543160227	0.50018
CALM3	96	57	-2.359432325527303	0.18977
CALML3	96	51	-1.0475067687044801	0.35688
CALML4	96	49	-8.9683963161861	0.00152
CALML5	96	58	0.7981683845527289	0.61787
CALR	96	58	-7.599036425015293	0.0027
CALU	96	67	-15.002994115999707	1e-05
CALY	96	42	-2.366184689286825	0.22428
CAMK1	96	43	4.359554170021787	0.9176
CAMK1D	96	44	-2.4677967589076215	0.21181
CAMK1G	96	45	1.0487039390876705	0.63743
CAMK2A	96	44	-5.002636791308677	0.05494
CAMK2B	96	64	-6.375922779920584	0.0063
CAMK2G	96	35	-2.218926029154578	0.25699
CAMK2N1	96	42	-3.795902021896814	0.11509
CAMK4	96	49	-2.744084811408728	0.17412
CAMKK2	96	57	-0.5063060939289231	0.42105
CAMKMT	96	57	0.6801612627555313	0.59787
CAMKV	96	33	0.41586082798306706	0.54532
CAMLG	96	30	0.6032995477359488	0.56723
CAMP	96	47	-0.23673889715796279	0.46981
CAMSAP1	96	48	-5.087812238827951	0.04332
CAMSAP2	96	38	1.9715007143319248	0.72703
CAMTA1	96	63	-5.930462398563582	0.0114
CAMTA2	96	43	-0.3440778590301499	0.45519
CAND1	96	61	-6.444632537237441	0.00695
CAND2	96	55	-0.09264493674466677	0.4874
CANT1	96	42	-3.4676578598573156	0.13541
CANX	96	63	-3.416144355320484	0.09338
CAP1	96	48	1.3923438567345299	0.68328
CAP2	96	46	0.690879365941677	0.59257
CAPG	96	38	-0.13578180778801097	0.48486
CAPN1	96	39	-5.167662590576097	0.05773
CAPN10	96	52	-1.776431691116049	0.26221
CAPN11	96	37	-0.23843823242126264	0.47007
CAPN2	96	62	-12.210938363578649	1e-05
CAPN3	96	41	-2.0711209607505756	0.25475
CAPN5	96	58	-6.475526582627213	0.00875
CAPN6	96	48	2.0815704878450876	0.76389
CAPN7	96	47	-8.548042896967107	0.00268
CAPN9	96	40	1.1842900415027615	0.64787
CAPNS1	96	55	-2.7402548614651265	0.15934
CAPRIN1	96	55	-2.3416634732228774	0.19806
CAPRIN2	96	57	-6.070540374085122	0.01334
CAPZA1	96	61	-10.180736840579838	7e-05
CAPZA2	96	51	-6.188531867510478	0.01642
CAPZB	96	45	-3.1495361293843533	0.15061
CARD10	96	55	-0.38807880935452777	0.4444
CARD14	96	34	-1.9604929993367806	0.28728
CARD8	96	34	1.2124004769968106	0.63703
CARD9	96	26	-8.419641258602471	0.02312
CARHSP1	96	50	4.405326584598525	0.93461
CARKD	96	39	-1.4408514281842797	0.32875
CARM1	96	37	0.12668564308167188	0.51389
CARS	96	35	-0.5467700765079344	0.43464
CARS2	96	50	-12.173569471351183	3e-05
CARTPT	96	57	-2.684803381656904	0.15852
CASC1	96	41	-0.8703202355046938	0.38857
CASC3	96	39	-6.369969817892947	0.02707
CASC5	96	53	1.7555889883987492	0.73603
CASD1	96	31	-2.854426218216307	0.21747
CASK	96	54	-14.404172462932257	1e-05
CASKIN2	96	57	-6.063853852079796	0.01339
CASP1	96	29	0.46836560782263975	0.54998
CASP10	96	52	-1.9106516246574599	0.24726
CASP2	96	69	-7.496290251511812	0.00105
CASP3	96	33	0.7465236386739468	0.58304
CASP4	96	40	-2.861093693155406	0.18876
CASP5	96	46	0.15629321392536943	0.52162
CASP6	96	55	-4.401347558661618	0.05545
CASP7	96	51	-12.14174441963155	4e-05
CASP8	96	38	-1.7466833680435472	0.29504
CASP8AP2	96	64	-7.649568660736348	0.0013
CASP9	96	27	1.3535159574087654	0.63725
CASQ1	96	69	-6.684462683155849	0.0036
CASQ2	96	55	-9.47212955691534	0.00043
CASR	96	61	-4.643072659928804	0.03823
CASS4	96	53	-0.6489819955105092	0.40795
CAST	96	25	-2.4216650240413804	0.27257
CASZ1	96	56	-0.6214897089572646	0.40703
CAT	96	32	-4.950603013412893	0.08898
CATR1	96	50	1.3920127194235261	0.68582
CATSPERB	96	47	2.7337790789477543	0.82006
CATSPERG	96	56	3.436710615740088	0.89571
CAV1	96	63	0.38991850312545356	0.56127
CAV2	96	76	-6.941470340436852	0.00139
CAV3	96	64	-10.616217600403191	3e-05
CBFA2T2	96	40	3.1142015307245425	0.83566
CBFA2T3	96	54	-1.6259686932409558	0.27757
CBFB	96	68	-3.211722958366012	0.09741
CBL	96	59	-4.927619452395673	0.03183
CBLB	96	25	-0.7545989508017793	0.42282
CBLC	96	39	7.346288264391973	0.98557
CBLL1	96	66	-9.000361137238663	0.00016
CBLN1	96	45	-0.03910196293054602	0.49685
CBR1	96	46	-12.951202730105178	2e-05
CBR3	96	59	-6.620596884728274	0.00663
CBR4	96	38	-0.6535387412392993	0.42137
CBS	96	47	-0.7732726569011762	0.39777
CBX1	96	65	-11.665046746958694	1e-05
CBX2	96	63	-0.6659008736422323	0.39704
CBX3	96	55	3.4935829270713685	0.89834
CBX4	96	39	-2.97243227089875	0.17999
CBX5	96	65	-1.5068466475312596	0.27434
CBX6	96	59	-1.485116720573919	0.2863
CBX7	96	26	3.723571764560643	0.8235
CBX8	96	45	-0.8419170931871586	0.39258
CBY1	96	38	0.2053403184659226	0.52673
CC2D1A	96	41	4.839057856868035	0.93367
CC2D2B	96	59	-13.21447617821729	1e-05
CCBL1	96	60	-7.192759642457215	0.00324
CCBL2	96	47	-3.368637993589546	0.12933
CCBP2	96	51	1.616910594823916	0.71492
CCDC101	96	45	-7.526668765538384	0.00837
CCDC102B	96	42	3.617577341654413	0.87501
CCDC106	96	42	-3.042906948653683	0.16622
CCDC109B	96	56	-1.9781885593816084	0.23034
CCDC121	96	46	4.408320484283982	0.9278
CCDC130	96	37	-0.8509793759505095	0.39692
CCDC132	96	36	0.9522046124176999	0.61468
CCDC134	96	64	-10.854543760197723	1e-05
CCDC144A	96	55	-0.12825171305493177	0.48231
CCDC15	96	64	-8.238296902151555	0.00062
CCDC165	96	66	-4.133932693283688	0.0501
CCDC19	96	39	-0.9730437332428534	0.38105
CCDC22	96	62	-10.130217420725561	4e-05
CCDC25	96	36	-2.1071112891101924	0.26701
CCDC28A	96	20	-0.1146981596716235	0.48885
CCDC28B	96	61	-6.393666978389295	0.00732
CCDC30	96	31	0.8060556175600491	0.58868
CCDC33	96	47	2.670481403050027	0.81464
CCDC40	96	43	1.3090728253089334	0.66519
CCDC41	96	50	-3.6962091190300734	0.10153
CCDC47	96	50	-6.683694370227384	0.01146
CCDC48	96	56	-4.150319132899223	0.06385
CCDC51	96	47	-8.598028800471447	0.00259
CCDC53	96	28	-1.0934129690837295	0.38985
CCDC56	96	55	-6.309009874795039	0.01145
CCDC57	96	57	-8.622840589239516	0.00095
CCDC59	96	58	-2.932549099085023	0.13679
CCDC6	96	39	-3.771756670649878	0.12324
CCDC64	96	58	0.7030907091972326	0.6044
CCDC68	96	46	0.9794615418488859	0.62954
CCDC69	96	32	4.64638535668563	0.89961
CCDC70	96	54	-3.7122911158369982	0.08945
CCDC71	96	32	2.6496112085125616	0.77087
CCDC72	96	42	-1.3445364073611132	0.33439
CCDC76	96	50	-1.3810576384378384	0.31718
CCDC81	96	31	-0.3453751400227684	0.46221
CCDC82	96	55	3.8411587897001698	0.91913
CCDC85B	96	70	-9.359665273983492	0.00011
CCDC85C	96	54	-11.296529855198749	0.00011
CCDC86	96	49	-4.998178769281973	0.04438
CCDC87	96	46	-2.078641675429477	0.24645
CCDC88A	96	51	-1.2672768336900813	0.32814
CCDC88C	96	46	-6.174982342470712	0.02266
CCDC9	96	41	-0.9704102267963506	0.37635
CCDC90A	96	59	-9.275889642887353	0.00035
CCDC90B	96	38	-6.3722792643191495	0.02943
CCDC91	96	32	-0.3253286646093075	0.46296
CCDC92	96	51	-2.720983704952221	0.1705
CCDC93	96	38	4.411983492348633	0.90818
CCDC94	96	64	-0.4729211889813513	0.42617
CCDC99	96	74	-9.191457948635485	7e-05
CCHCR1	96	60	2.6567226807119884	0.84428
CCIN	96	33	-2.213555745480743	0.26467
CCK	96	59	-2.0420509545422267	0.22173
CCKAR	96	50	-0.7049075300547619	0.40436
CCKBR	96	32	7.205474183817853	0.97243
CCL1	96	44	-2.859042811431078	0.17759
CCL11	96	46	-1.662908268062365	0.29146
CCL13	96	35	-0.6087761602562577	0.42767
CCL16	96	27	0.6207525531875281	0.56512
CCL17	96	49	-3.46023510122824	0.11894
CCL18	96	56	-2.0729665224226275	0.21991
CCL19	96	62	-2.723740249789924	0.1472
CCL2	96	47	1.5851640600497579	0.70297
CCL20	96	36	3.83441035534067	0.87069
CCL21	96	45	-1.1255498208977404	0.35743
CCL22	96	41	-1.412113078916654	0.32457
CCL23	96	53	-2.8949820520442757	0.15321
CCL24	96	50	0.22235964296624683	0.53265
CCL25	96	34	1.7342326335594145	0.69127
CCL27	96	40	2.3734923960605157	0.77314
CCL4	96	39	1.3585745123865065	0.66236
CCL5	96	43	0.5918794283941312	0.57689
CCL7	96	42	4.34079209058592	0.91566
CCL8	96	55	1.3788349028220401	0.69379
CCNA1	96	59	-0.8701852933853402	0.37024
CCNA2	96	59	-3.2703065122710604	0.10853
CCNB1	96	36	1.1678585067547638	0.63949
CCNB1IP1	96	47	2.4889565001880944	0.79793
CCNB2	96	29	-2.1912786487741465	0.27996
CCNC	96	58	-6.847875682890955	0.0061
CCND1	96	70	-10.73010255973216	3e-05
CCND2	96	43	-2.0968769611961195	0.25095
CCND3	96	51	-12.989204543342026	2e-05
CCNE1	96	61	-12.134239231134599	1e-05
CCNE2	96	68	-9.117139213366992	0.00017
CCNF	96	72	-7.011051296215592	0.00183
CCNG1	96	45	-1.495773725566699	0.31254
CCNG2	96	30	-1.3826193261099016	0.35211
CCNH	96	50	-0.41836383393623666	0.44438
CCNI	96	41	-2.4091808211753536	0.22281
CCNJ	96	65	-3.1042184369961245	0.1099
CCNJL	96	37	-12.209132093790913	0.00032
CCNK	96	57	-6.429474390901972	0.00958
CCNL1	96	48	0.5909146981137596	0.58124
CCNL2	96	27	0.5067710548592519	0.55352
CCNO	96	53	-2.9410761819544176	0.14936
CCNT1	96	64	-8.725908054162012	0.00026
CCNT2	96	49	-4.286138732034136	0.07148
CCP110	96	68	-4.41125566972453	0.03838
CCPG1	96	30	1.6358121922167392	0.67292
CCR1	96	36	-7.473318278801423	0.01765
CCR10	96	39	-0.4826425455499862	0.4409
CCR2	96	43	1.6573042343796585	0.70541
CCR3	96	32	-2.4274934646105324	0.25069
CCR4	96	48	0.5172440459722681	0.57141
CCR5	96	48	-2.3539122118554427	0.21125
CCR6	96	53	-0.05198538974913832	0.49257
CCR7	96	46	-3.4938439962255794	0.12505
CCR8	96	50	-0.16501035458913307	0.47935
CCR9	96	48	-2.0906424926948497	0.23815
CCRL1	96	48	1.694801631358466	0.71967
CCRL2	96	33	-0.19570189046411707	0.47597
CCRN4L	96	68	-7.888735698232254	0.0008
CCS	96	28	1.0573333650477392	0.61431
CCT2	96	69	-17.001678607417258	1e-05
CCT3	96	68	-15.551910752113516	1e-05
CCT4	96	68	-13.431159216451348	1e-05
CCT5	96	53	-13.135548450396707	1e-05
CCT6A	96	61	-11.273810090693202	2e-05
CCT6B	96	41	-2.5216369716405316	0.21244
CCT7	96	66	-14.577128291631283	1e-05
CCT8	96	65	-8.854130782102633	0.00017
CCT8L2	96	48	-2.2362884636685583	0.22284
CCZ1	96	59	-3.626733587310506	0.08588
CD101	96	50	1.4549966739850773	0.69379
CD14	96	33	6.9726647245915085	0.9713
CD151	96	57	-2.693438019763339	0.15764
CD160	96	56	-5.430662622882635	0.02414
CD163	96	27	5.331554607052043	0.90946
CD164	96	50	-4.109313890275388	0.07865
CD177	96	31	0.34127659531938365	0.53892
CD180	96	51	-4.388178662320456	0.06334
CD19	96	52	2.693421181919788	0.82843
CD1A	96	36	0.35341048155642407	0.54456
CD1B	96	42	0.6971284265585339	0.58936
CD1C	96	47	-3.1347462427204484	0.14554
CD1D	96	57	0.4441819286999478	0.56227
CD1E	96	41	4.1420635427181605	0.90304
CD2	96	39	-0.9387051532689773	0.38499
CD200	96	58	2.620971966053907	0.83458
CD207	96	64	-2.121731706035386	0.20372
CD209	96	42	-0.1280529403843075	0.48379
CD22	96	61	2.083289324478717	0.78806
CD226	96	44	1.7178690933389993	0.71093
CD24	96	52	-7.695102301130961	0.00384
CD244	96	70	-9.233809146417519	0.00012
CD247	96	52	-2.594021371416252	0.17905
CD248	96	44	1.598417413501478	0.69733
CD27	96	61	0.6944129735468684	0.60243
CD28	96	47	1.2508441771365055	0.66409
CD2AP	96	48	0.7563429901734358	0.60284
CD2BP2	96	41	-0.34986382663549864	0.45401
CD300A	96	35	6.931216491676033	0.97395
CD300C	96	48	-8.158729859245934	0.00392
CD302	96	39	0.8286068122522858	0.60117
CD320	96	71	-6.388148236098716	0.00407
CD33	96	53	-17.69945701174245	1e-05
CD34	96	61	-0.225532937134342	0.46317
CD36	96	59	-10.266386125241239	0.00011
CD37	96	39	4.785798041716101	0.92502
CD38	96	36	3.041557340908751	0.81789
CD3D	96	45	0.9435325076938031	0.62462
CD3E	96	52	-2.616659507192838	0.17694
CD3EAP	96	73	-12.294985208437515	1e-05
CD3G	96	50	2.315087246234754	0.78963
CD4	96	49	2.8822138219710824	0.83978
CD40	96	42	3.3419075775488194	0.85632
CD40LG	96	57	-3.5770794978019724	0.09173
CD44	96	44	-0.7758975966031889	0.40135
CD46	96	24	0.6758885867895712	0.56453
CD47	96	49	-0.560135232515569	0.42601
CD48	96	43	3.066056001746437	0.83793
CD5	96	47	-3.204108872281292	0.14045
CD52	96	45	2.3655410668352705	0.78587
CD53	96	24	-0.21585918166651935	0.47546
CD55	96	33	-4.818644306965321	0.08928
CD58	96	58	-11.8575558288809	2e-05
CD59	96	51	-1.7306759844205146	0.2718
CD5L	96	34	-0.7940060013734159	0.40993
CD6	96	51	3.290117649564673	0.87561
CD63	96	31	-0.3510174105515654	0.46165
CD68	96	38	1.1164269866922447	0.63462
CD69	96	59	-1.5378562744495627	0.28011
CD7	96	57	-0.2694817530251362	0.45564
CD70	96	56	-0.19561329052412096	0.46935
CD72	96	36	1.8924248973073263	0.71527
CD74	96	19	0.012043679185072534	0.50065
CD79A	96	55	-1.8716514413379512	0.24886
CD79B	96	59	-3.677007193190548	0.08309
CD80	96	45	-2.2686679392287092	0.22804
CD81	96	65	1.30566205294934	0.69494
CD82	96	42	-1.97970615981266	0.26155
CD83	96	59	-4.070139575797115	0.06309
CD84	96	45	1.7860548131247183	0.72487
CD86	96	45	2.346671229811045	0.78396
CD8A	96	51	-6.402768037498521	0.01389
CD8B	96	65	-11.17513520008686	1e-05
CD9	96	38	1.76893480997006	0.70624
CD93	96	50	0.4142358500655473	0.5589
CD96	96	52	0.6981398685072775	0.59741
CD97	96	63	-2.2533472571082784	0.1904
CD99	96	30	-0.14316088426762172	0.48448
CDA	96	52	-5.491415930721445	0.02673
CDADC1	96	33	-0.08800029971576429	0.48895
CDC123	96	68	-13.224059630715907	1e-05
CDC14A	96	52	2.342106329530887	0.79595
CDC14B	96	54	-0.9046318065481261	0.36935
CDC16	96	26	0.32911884164856087	0.5319
CDC20	96	55	-2.234135889688962	0.209
CDC23	96	54	-5.195532757170058	0.03143
CDC25A	96	67	-14.188793522634677	1e-05
CDC25B	96	49	4.170465351706	0.92329
CDC25C	96	59	1.6777985932654116	0.73661
CDC27	96	69	-11.479024312720941	1e-05
CDC34	96	39	-2.2588494762546203	0.24276
CDC37	96	61	0.8803541814048739	0.62988
CDC37L1	96	55	-8.15895956375214	0.00205
CDC40	96	41	-2.0158399302582706	0.26043
CDC42	96	67	-4.951334066000392	0.02422
CDC42BPA	96	39	2.551049444139349	0.78271
CDC42BPB	96	39	3.8799626351816885	0.88045
CDC42EP1	96	51	2.718364178002207	0.83048
CDC42EP2	96	69	-4.458518855208811	0.03544
CDC42EP3	96	47	3.3455920195993993	0.8682
CDC42EP4	96	52	-2.3919603764161104	0.19791
CDC42SE1	96	54	-6.128813787354724	0.01498
CDC45	96	64	-11.743337058569965	1e-05
CDC5L	96	57	0.5465281609034981	0.57784
CDC6	96	73	-15.897746892131428	1e-05
CDC7	96	73	-7.680743769103437	0.00072
CDC73	96	44	4.996419789783685	0.94583
CDCA3	96	76	-8.085700214834759	0.00028
CDCA4	96	71	-11.198607015864846	1e-05
CDCA8	96	68	-5.8591632458031455	0.0095
CDCP1	96	62	-3.4150681824704763	0.0948
CDH1	96	30	0.5579139388616496	0.56226
CDH10	96	69	-6.389398507382008	0.00524
CDH11	96	47	2.603212149950706	0.80864
CDH12	96	52	1.996317494409301	0.75956
CDH13	96	52	2.542045213285597	0.81445
CDH15	96	56	-1.7738061361748045	0.25333
CDH16	96	66	3.637630803732426	0.92616
CDH17	96	45	-3.459432655989547	0.12821
CDH18	96	58	-5.4769139142882155	0.02161
CDH19	96	56	-6.3117989036197475	0.01142
CDH2	96	60	-10.901757558889033	3e-05
CDH20	96	37	2.801317777435126	0.79957
CDH22	96	40	1.870867853975455	0.72374
CDH3	96	37	5.908549819330139	0.95866
CDH4	96	76	-10.661400755243253	1e-05
CDH5	96	52	-0.2599047929828351	0.46292
CDH6	96	44	-0.9280088057751302	0.38302
CDH7	96	63	-7.990273291418384	0.00116
CDH8	96	41	-0.02025198154270108	0.49525
CDH9	96	46	1.7245849283816905	0.71658
CDHR1	96	25	2.473932152154127	0.7298
CDHR2	96	56	-0.91622746013215	0.36556
CDHR5	96	45	-1.445182160781617	0.31829
CDIPT	96	40	-1.4653153011673892	0.32643
CDK1	96	62	-5.4462550032700605	0.01873
CDK10	96	43	2.2260134582291027	0.76578
CDK11A	96	38	1.252874077663882	0.65086
CDK12	96	39	-4.150285829319802	0.1016
CDK13	96	47	-1.63117656533905	0.29143
CDK14	96	37	0.5704169555796116	0.56807
CDK16	96	70	-9.376306931592575	0.00011
CDK17	96	39	1.9199459795513198	0.72231
CDK18	96	32	-0.20243085218082765	0.47704
CDK19	96	25	1.0593629418174093	0.60236
CDK2	96	54	-4.794602917813153	0.04228
