	#_of_exp	#_of_exp(fc<0)	EG_score	empirical_pVal
DRG2	101	41	-0.4610498103856121	0.41223
DROSHA	101	45	-4.005890589434457	0.03083
DRP2	101	62	-5.718274409788487	0.00107
DSC1	101	36	-0.18127817281509756	0.47116
DSC2	101	58	-2.5507389293873843	0.084
DSC3	101	65	-0.7737705009632961	0.32826
DSCAM	101	54	0.578238557445122	0.61843
DSCC1	101	65	-11.385134428176487	1e-05
DSCR3	101	48	-0.32568202807359287	0.43641
DSCR4	101	53	-6.787800465371486	0.0006
DSCR6	101	42	-0.16148372551151316	0.47137
DSE	101	39	-1.853479624434436	0.20363
DSG1	101	51	0.6246453549903975	0.62568
DSG2	101	35	-2.4014420526195295	0.1556
DSG3	101	60	0.06711919341828387	0.51662
DSN1	101	78	-10.214451884330979	1e-05
DSP	101	63	3.396455406793655	0.9709
DSPP	101	48	0.15916164292390755	0.53272
DST	101	40	1.3269227940118908	0.72668
DSTN	101	37	0.2625207269164352	0.54765
DSTNP2	101	52	-8.76217171582456	3e-05
DSTYK	101	38	-1.7047731478112775	0.2245
DTL	101	71	-11.665890691746778	1e-05
DTNA	101	44	-0.8332037136643372	0.34426
DTNB	101	62	-3.1942191009556904	0.03797
DTWD1	101	61	-3.546538811402193	0.02585
DTX2	101	59	-0.26763579010766025	0.4415
DTX2P1-UPK3BP1-PMS2P11	101	49	-1.5560381999709092	0.21904
DTX3	101	30	-0.009012826773051711	0.49837
DTX4	101	53	-6.004280103729463	0.00161
DTYMK	101	65	-10.408765083112591	1e-05
DUOX1	101	56	-0.15651707354388375	0.46643
DUOX2	101	55	-6.645889172082209	0.00036
DUS1L	101	63	-2.186238715906305	0.11009
DUS2L	101	59	-2.4791483530935996	0.08962
DUS4L	101	66	-4.090418573277349	0.01014
DUSP1	101	63	0.9242128222968018	0.70038
DUSP10	101	60	-5.803050070452001	0.00106
DUSP11	101	30	0.561625980633204	0.58987
DUSP12	101	48	-1.7398389217309562	0.19443
DUSP13	101	41	-3.6718004537812434	0.05152
DUSP14	101	66	-8.15067649690623	2e-05
DUSP2	101	69	-0.8434136100126312	0.30693
DUSP21	101	27	3.635361290500545	0.90584
DUSP22	101	45	-5.755494709814848	0.00477
DUSP26	101	39	-2.6993767026830637	0.11683
DUSP3	101	66	-6.028801309435592	0.0004
DUSP4	101	52	-2.986139840354515	0.06506
DUSP5	101	70	0.5958048137198486	0.6383
DUSP6	101	40	-0.009731744698154332	0.49894
DUSP7	101	46	-2.9668200631199606	0.07882
DUSP8	101	51	1.415909478807967	0.76453
DUSP9	101	64	-8.098275954328173	2e-05
DUT	101	71	-8.808331024613178	1e-05
DUX1	101	48	-1.4630589294613263	0.23357
DUX2	101	50	0.2501077072192733	0.55215
DVL1	101	50	0.25058786508785125	0.55226
DVL2	101	39	-2.7463941494521142	0.11312
DVL3	101	63	-0.8826501647448115	0.31032
DYM	101	53	4.191955969481684	0.98321
DYNC1H1	101	46	-1.0817234684758776	0.29827
DYNC1I1	101	44	1.1987201996064438	0.71635
DYNC1I2	101	50	-2.311451177338377	0.12493
DYNC1LI1	101	50	-6.852005908944605	0.00058
DYNC1LI2	101	45	-0.48909345712688507	0.40856
DYNC2H1	101	33	0.1739614476251383	0.52745
DYNC2LI1	101	40	1.0591776260399715	0.68616
DYNLL1	101	68	-6.954384011277015	4e-05
DYNLRB1	101	32	-3.105247587340267	0.10699
DYNLT1	101	49	-9.200680264204012	2e-05
DYNLT3	101	55	-4.266880510181361	0.01427
DYRK1A	101	65	-6.559779299785803	0.00017
DYRK1B	101	30	-0.8762277884034934	0.36282
DYRK2	101	52	1.4897852622783543	0.77898
DYRK3	101	72	1.6135573517895352	0.83666
DYRK4	101	21	-0.2267980627950669	0.46813
DYSF	101	19	0.06539367358049655	0.50933
DZANK1	101	50	-0.8354687312567686	0.33911
DZIP1	101	29	3.1545971364383996	0.88341
DZIP3	101	43	-0.8586600153452023	0.3422
E2F1	101	65	-11.12420168614288	1e-05
E2F2	101	65	-3.5641163888967387	0.02216
E2F3	101	62	-6.720319394043356	0.00012
E2F4	101	55	0.39939655012359904	0.5867
E2F5	101	45	-0.8007805670558706	0.35003
E2F6	101	67	-6.88019671115826	6e-05
E2F8	101	72	-7.6983041389024205	2e-05
E4F1	101	31	0.09463321260398942	0.51638
EAF2	101	48	-2.4125306299342135	0.11774
EAPP	101	38	-4.9468548467559605	0.01887
EBAG9	101	60	-8.561210267758153	3e-05
EBF2	101	52	-2.9176623462235223	0.06912
EBI3	101	42	0.3421321253837951	0.56527
EBLN2	101	49	-2.455199990096792	0.11059
EBNA1BP2	101	57	-9.603445367979447	1e-05
EBP	101	75	-9.888140519676986	1e-05
ECD	101	67	-5.9554904831668996	0.00042
ECE1	101	40	0.4412484840293151	0.58165
ECE2	101	46	-0.09937650641664406	0.47863
ECEL1	101	44	0.7899873038102702	0.64753
ECH1	101	37	-3.8921426620914357	0.05028
ECHDC1	101	67	-7.781841812002225	2e-05
ECHDC2	101	34	0.6137540381215111	0.60229
ECHDC3	101	36	0.5893795300251091	0.60562
ECHS1	101	65	-5.830116543848205	0.00052
ECI1	101	43	-2.1767285619537406	0.15438
ECI2	101	76	-7.199348401907221	2e-05
ECM1	101	41	-1.716164080620973	0.21402
ECM2	101	25	-0.017030088307443986	0.49763
ECSIT	101	43	-1.6590579456847214	0.21738
ECT2	101	80	-11.108069674290565	1e-05
EDA	101	55	3.9065133718830003	0.97841
EDA2R	101	65	-3.5398128871240435	0.02285
EDAR	101	66	-3.9899962694540165	0.01176
EDC3	101	61	-0.344181462095646	0.42429
EDC4	101	59	-2.05696874180253	0.13326
EDDM3A	101	40	0.49231466725257533	0.59065
EDDM3B	101	35	1.1292263014423496	0.68518
EDEM1	101	57	-3.400314260682606	0.03635
EDEM2	101	48	-0.5430903600263336	0.39325
EDEM3	101	68	-5.528123313395606	0.00091
EDF1	101	51	-5.705794164737083	0.00291
EDIL3	101	34	-3.534483082685904	0.07448
EDN1	101	37	-1.9447621047148878	0.1978
EDN2	101	49	-3.708090011612581	0.03375
EDN3	101	30	1.1988174617735043	0.68446
EDNRA	101	28	-0.4197441566398996	0.43506
EDNRB	101	35	-1.0888390012885938	0.32126
EEA1	101	51	-2.4244788546600393	0.11138
EED	101	76	-9.152219520246629	1e-05
EEF1A1	101	58	-6.135783121616078	0.00074
EEF1A2	101	34	-1.0282371145851135	0.33024
EEF1B2	101	36	-2.251580116183891	0.1697
EEF1D	101	63	-0.3154790713264326	0.42944
EEF1E1	101	67	-9.75148256056204	1e-05
EEF1G	101	54	-2.070155941978951	0.13852
EEF2	101	58	-3.3827049755807352	0.03465
EFCAB1	101	48	-2.1963923266237244	0.1391
EFCAB11	101	69	-9.519288112276538	1e-05
EFCAB2	101	55	-8.339393710778992	1e-05
EFCAB6	101	48	0.8750742690423753	0.6695
EFEMP1	101	67	3.451133114488505	0.97625
EFEMP2	101	42	-1.3721558483117426	0.26203
EFHA1	101	50	-4.229412920114492	0.01916
EFHC1	101	36	-0.7081692717106616	0.38003
EFHC2	101	45	-4.991119797755656	0.01099
EFHD1	101	78	0.23094771910496392	0.5576
EFHD2	101	61	-8.607581753470397	2e-05
EFNA1	101	49	-1.207557204601	0.27229
EFNA2	101	32	-0.03446820617838558	0.49485
EFNA3	101	71	-5.082568805500794	0.00129
EFNA4	101	63	-7.642930288618264	3e-05
EFNA5	101	38	-0.5259988953894168	0.40756
EFNB1	101	44	0.5735746128377577	0.60843
EFNB2	101	46	-3.279650571188539	0.05962
EFNB3	101	44	1.7395608735777022	0.79641
EFR3A	101	53	0.26438595926864483	0.554
EFR3B	101	64	-0.11344491905084456	0.47226
EFS	101	54	-2.446447892717954	0.10063
EFTUD1	101	76	-2.354591552677175	0.07286
EGF	101	47	-9.24137199768759	4e-05
EGFL6	101	23	0.2562977807539651	0.53692
EGFL7	101	38	-1.3808574192029248	0.26851
EGFR	101	63	-0.2794833603454646	0.43772
EGLN1	101	49	-0.10839986379432084	0.47975
EGLN2	101	52	-1.9964272245028771	0.15269
EGLN3	101	42	4.106475615297737	0.96747
EGOT	101	60	-6.664149637585302	0.00023
EGR1	101	55	0.2530825618864689	0.55647
EGR2	101	49	1.8783633284890602	0.82804
EGR3	101	48	-2.722098374350253	0.09107
EGR4	101	51	3.131907000597796	0.94146
EHBP1	101	58	-3.3796727485035194	0.03471
EHBP1L1	101	58	0.9365470009485969	0.69641
EHD1	101	64	-6.441228682339219	0.00017
EHD2	101	31	0.6019283552194773	0.59833
EHD3	101	40	-2.1116909848314545	0.17109
EHD4	101	49	-5.172567133313236	0.00651
EHF	101	43	-2.7384458832316394	0.10104
EHHADH	101	43	-5.94303710476257	0.00412
EHMT1	101	49	-3.0774247948206743	0.06335
EHMT2	101	42	-1.6087847854860355	0.22759
EI24	101	67	-5.748611036257984	0.00059
EID1	101	36	-1.973831975520507	0.20076
EIF1	101	50	-5.1610670649597985	0.00611
EIF1AX	101	46	-3.109444421228531	0.06991
EIF1AY	101	46	-5.189624425146402	0.00827
EIF1B	101	50	-2.9557270038379446	0.07175
EIF2AK1	101	43	-1.4117665494789964	0.25334
EIF2AK2	101	36	-1.0170789440949008	0.33049
EIF2AK3	101	39	-2.589879604063788	0.12629
EIF2B1	101	65	-5.167678705991949	0.00185
EIF2B2	101	66	-4.0396991940190565	0.01098
EIF2B3	101	69	-8.16117048849402	1e-05
EIF2B4	101	47	-1.1319861842720356	0.28955
EIF2B5	101	65	-1.7438414535604365	0.16028
EIF2C1	101	55	-4.240366225367471	0.01472
EIF2C2	101	69	-7.5821602586825145	3e-05
EIF2C3	101	61	-6.181099437957895	0.00047
EIF2C4	101	46	-4.72678974474355	0.01357
EIF2D	101	33	-0.7136646696301965	0.38
EIF2S1	101	78	-7.270878303194603	1e-05
EIF2S2	101	68	-9.100574358610308	1e-05
EIF2S3	101	39	-0.15589493259714443	0.47083
EIF3A	101	38	-5.40800525895227	0.01222
EIF3B	101	68	-3.1255393420312347	0.03382
EIF3D	101	53	-3.5632644167328187	0.03436
EIF3E	101	37	-0.6805114262891079	0.38295
EIF3F	101	40	-3.0646881642360104	0.08726
EIF3G	101	45	0.963759607480331	0.68096
EIF3H	101	48	-0.5956669784927157	0.38293
EIF3I	101	62	-1.5774180085920362	0.18793
EIF3J	101	57	-2.6260155942575776	0.08059
EIF3K	101	57	-1.2213411853109322	0.25717
EIF3L	101	36	-1.9611064004492091	0.20217
EIF3M	101	45	-2.8113431358564074	0.09186
EIF4A1	101	56	-4.283263982711139	0.01249
EIF4A2	101	41	-2.8247931749457433	0.10153
EIF4A3	101	80	-9.151885594809372	1e-05
EIF4B	101	45	-3.7488233322500344	0.03967
EIF4E	101	69	-11.372769610396055	1e-05
EIF4E2	101	60	-6.008265440100353	0.00072
EIF4EBP1	101	69	-10.11139716801641	1e-05
EIF4EBP2	101	48	-1.0390787014360636	0.30301
EIF4ENIF1	101	51	-3.8049955644524265	0.02996
EIF4G1	101	74	-4.85132629859137	0.00171
EIF4G2	101	57	-1.7252060933865525	0.1779
EIF4G3	101	34	-1.8861348843522547	0.21295
EIF4H	101	74	-5.964005901702413	0.00016
EIF5	101	37	1.010049911097573	0.67258
EIF5A	101	63	-2.1839856326813747	0.11029
EIF5A2	101	69	-6.44540735526509	0.00015
EIF5B	101	65	-5.960109707458165	0.00038
EIF6	101	68	-1.5003682647912864	0.1892
ELAC1	101	39	-6.995446602265586	0.00219
ELAC2	101	50	-5.942622852763301	0.00193
ELANE	101	30	-2.57707425628344	0.15742
ELAVL1	101	73	-9.344530612052019	1e-05
ELAVL2	101	58	-5.383344807472673	0.00259
ELAVL3	101	26	-0.9624759019813272	0.36037
ELAVL4	101	44	-0.9092885353115724	0.33103
ELF1	101	59	-9.658447733128344	1e-05
ELF2	101	63	-4.086964074071963	0.01171
ELF3	101	57	0.4968688798292643	0.60758
ELF4	101	43	0.02385605161059914	0.50333
ELF5	101	70	-2.0589565877332237	0.11078
ELK1	101	74	-3.5254541369441745	0.01678
ELK3	101	40	-10.708635311265455	1e-05
ELK4	101	62	-1.9375893542325504	0.13919
ELL	101	33	1.7591717468498913	0.7671
ELL2	101	46	-1.5974389836080105	0.21873
ELMO1	101	26	-1.4810616386683555	0.29221
ELMO2	101	56	-3.4745633551636925	0.03334
ELMO3	101	43	-0.8450711081614721	0.34452
ELN	101	43	2.354282483959926	0.86275
ELOVL1	101	66	-1.3289959378307292	0.22137
ELOVL2	101	76	-4.417910638150026	0.00352
ELOVL4	101	24	1.607940986200245	0.71811
ELOVL5	101	51	-0.4968295218213092	0.40191
ELOVL6	101	61	-10.043809342154699	1e-05
ELP3	101	65	-6.775975202602833	0.00011
ELP4	101	54	-4.9562910664122075	0.00618
ELSPBP1	101	57	-7.941962155756557	5e-05
ELTD1	101	36	2.664852283640376	0.8725
EMCN	101	35	-1.3919620093488745	0.27644
EMD	101	58	-2.265594151366262	0.11024
EMG1	101	67	-6.63829628774197	9e-05
EMID1	101	63	0.25564514885373857	0.55768
EMILIN1	101	37	-1.4457479376212417	0.26261
EMILIN2	101	28	1.531615767370648	0.72012
EML1	101	17	-1.24876757803724	0.34782
EML2	101	42	-1.8532115867445544	0.19453
EML3	101	49	-0.3883871308684732	0.42381
EML4	101	74	-6.115882413595123	0.00015
EMP1	101	52	1.6126486948858774	0.79666
EMP2	101	69	-4.166181623986843	0.00787
EMP3	101	55	-2.187844849818341	0.12663
EMR1	101	50	0.9531400954096806	0.68978
EMR2	101	36	-1.3033442908554456	0.28762
EMR3	101	67	-7.776300934897963	2e-05
EMX1	101	37	-3.895636133035701	0.05018
EMX2	101	36	-2.2205928069570136	0.17286
EN1	101	73	-4.014849742503648	0.0079
EN2	101	65	-5.521999251012935	0.00095
ENAH	101	69	-1.208634725590118	0.23613
ENC1	101	57	-5.886320960744062	0.00109
ENDOD1	101	36	-3.9782814069367323	0.04968
ENDOG	101	79	-7.764352838337861	1e-05
ENDOU	101	48	0.7491910383085603	0.64732
ENG	101	42	-2.6361628174393705	0.11374
ENGASE	101	44	1.216884597765119	0.71924
ENO1	101	70	-6.01927718678339	0.00032
ENO2	101	31	-6.079406145369948	0.01161
ENO3	101	58	-6.530839805049223	0.00027
ENOPH1	101	33	7.730675730789568	0.99766
ENOSF1	101	55	-2.687882984028967	0.08059
ENOX1	101	68	-1.8177223480873457	0.14312
ENOX2	101	63	-6.153789427217042	0.00034
ENPEP	101	33	2.565877458982418	0.85411
ENPP1	101	36	0.6977533241064187	0.6235
ENPP2	101	21	0.5264428201095898	0.57161
ENPP4	101	16	0.7281894134399016	0.58892
ENSA	101	37	-1.9657635492010488	0.19534
ENTPD1	101	26	1.6327183889053793	0.72825
ENTPD2	101	55	-0.19881709329190844	0.46082
ENTPD3	101	75	-1.3968876284252039	0.1946
ENTPD4	101	50	-2.5070652989178237	0.10654
ENTPD5	101	50	-0.5671601482116639	0.39015
ENTPD6	101	44	-2.7462405160454635	0.09957
ENTPD7	101	77	-9.084318939260285	1e-05
ENY2	101	42	-0.7962645393779314	0.35549
EP300	101	37	-1.59377617479284	0.24237
EP400	101	68	-3.060780760817488	0.03668
EPAG	101	48	3.758756653702401	0.96634
EPAS1	101	32	1.1367702750822046	0.6821
EPB41	101	30	4.439747880920513	0.95156
EPB41L1	101	44	0.39112108490936925	0.57536
EPB41L2	101	62	-6.916583484773362	8e-05
EPB41L3	101	49	-4.906659709664274	0.00878
EPB41L4A	101	24	-0.10347059736684514	0.48368
EPB41L4B	101	47	-1.5985854792510925	0.21621
EPB41L5	101	65	-2.997915213329527	0.04455
EPB42	101	35	6.519078629500728	0.99447
EPB49	101	30	1.3883607743275002	0.71096
EPCAM	101	32	-0.670825334673013	0.39009
EPHA1	101	50	-2.409385413260125	0.11552
EPHA2	101	67	-4.113064898217742	0.00911
EPHA3	101	54	0.6905832748682947	0.64084
EPHA4	101	35	3.183822973848871	0.90696
EPHA5	101	47	0.6814916367038852	0.63222
EPHA7	101	43	-4.940898955285712	0.01337
EPHB1	101	47	1.7708402321723886	0.80607
EPHB2	101	49	-3.6717448833033437	0.03509
EPHB3	101	63	-3.7024172423292683	0.0198
EPHB4	101	38	-2.4383128143475563	0.14286
EPHB6	101	43	4.905714433853807	0.98565
EPHX1	101	27	-1.9548714644729661	0.22986
EPHX2	101	37	1.697538331784161	0.76995
EPHX3	101	42	0.20956467151464908	0.5407
EPM2A	101	46	-5.282951314096956	0.00745
EPM2AIP1	101	45	-4.711874191674838	0.01521
EPN1	101	33	-1.2470962989846315	0.30102
EPN2	101	65	-2.153699344380799	0.10939
EPN3	101	56	-0.44244534694722015	0.40599
EPO	101	38	1.018029100037027	0.67662
EPOR	101	42	-0.9381257096531838	0.33209
EPPK1	101	57	-6.801232489579265	0.00024
EPRS	101	65	-10.306124181729036	1e-05
EPS15	101	36	-3.8052088755135207	0.05668
EPS15L1	101	55	0.18440215289511888	0.54199
EPS8	101	52	-0.37798686130740605	0.42242
EPS8L1	101	50	0.5899683792294836	0.62153
EPS8L2	101	40	1.5470261147029465	0.75775
EPS8L3	101	36	0.10854752761712334	0.52214
EPX	101	19	1.6105934658042116	0.70037
EPYC	101	44	-0.921221894783668	0.3288
ERAL1	101	70	-2.002440266464065	0.11726
ERAP1	101	40	0.4676992615037308	0.586
ERAP2	101	67	-7.095136998589767	2e-05
ERBB2	101	29	-4.822638667322699	0.03959
ERBB2IP	101	45	-2.8705282241462724	0.0873
ERBB3	101	27	-1.3734659825560436	0.29994
ERBB4	101	36	-1.069772544221895	0.32228
ERC1	101	43	-1.3640325616438727	0.2606
ERC2	101	53	-5.064573081755225	0.00597
ERCC1	101	30	0.49234139711299313	0.57842
ERCC2	101	58	-3.059331218186408	0.04966
ERCC3	101	50	-3.1889657409400147	0.0568
ERCC4	101	64	-4.296408184137695	0.00821
ERCC5	101	36	-1.3004793617846755	0.28809
ERCC6L	101	75	-9.967307040711757	1e-05
ERCC8	101	63	-9.188272658338674	1e-05
EREG	101	47	-4.338604752290086	0.02051
ERF	101	62	-1.5868866066876068	0.1865
ERG	101	58	-3.1235935118516878	0.04612
ERGIC2	101	48	-2.4605313083310083	0.11306
ERGIC3	101	56	-0.1484043636792831	0.46821
ERH	101	69	-7.468591216447504	3e-05
ERI2	101	69	-10.985769688591196	1e-05
ERI3	101	46	-1.6523185121055126	0.21121
ERICH1	101	33	3.680527381551341	0.92984
ERLIN1	101	69	-9.57054673624512	1e-05
ERLIN2	101	56	-5.693417107006983	0.00168
ERMAP	101	20	-0.348956003423882	0.45282
ERMP1	101	70	-4.550569980502215	0.00395
ERN1	101	48	2.1305058525059284	0.85408
ERN2	101	64	-2.0301851527920927	0.12391
ERO1L	101	64	-7.273828920939817	5e-05
ERO1LB	101	32	-0.6582799013468131	0.39184
ERP29	101	45	-2.614603955147512	0.10768
ERP44	101	45	-3.0333997994975674	0.07572
ERV3-2	101	34	1.1713156756989513	0.68992
ERVMER34-1	101	52	1.6732846969374975	0.80529
ESD	101	43	-0.6723312287516835	0.37444
ESF1	101	47	-2.5819525005024406	0.10447
ESM1	101	43	-1.2508988046310245	0.27852
ESPL1	101	71	-9.319430644714814	1e-05
ESPN	101	38	0.5718934707796189	0.60173
ESR1	101	34	0.01724999478172752	0.5033
ESR2	101	40	-1.2437476605108755	0.28493
ESRP1	101	37	-1.222543153542142	0.29591
ESRP2	101	48	-0.5336516485588482	0.39492
ESRRA	101	46	-1.1134525751845872	0.29303
ESRRB	101	27	1.9602210940339406	0.76972
ESRRG	101	57	-5.471165334098854	0.0021
ESYT1	101	40	-3.189115022132051	0.07922
ETAA1	101	55	-4.250933196216732	0.01453
ETF1	101	68	-6.025066318564038	0.00032
ETFA	101	49	-3.3487517414145445	0.0487
ETFB	101	58	-7.57047273701566	4e-05
ETFDH	101	46	-3.6764708290922177	0.04134
ETHE1	101	42	-0.34805770551617454	0.43639
ETNK1	101	67	-4.866988076790162	0.00282
ETNK2	101	73	-2.850523031132049	0.0425
ETS1	101	43	-3.241681249300861	0.06734
ETS2	101	38	-1.5624837777114189	0.24334
ETV1	101	43	-4.173413858520807	0.02864
ETV2	101	36	0.8111701938551203	0.64177
ETV3	101	34	2.161272739231847	0.81721
ETV4	101	52	-1.1498919003162225	0.27727
ETV5	101	54	0.3977215024448042	0.58144
ETV6	101	75	-3.6340112752424534	0.01341
ETV7	101	52	0.09762510811730808	0.51875
EVC	101	55	-1.4303605038692182	0.22691
EVI2A	101	36	-0.47835406221988214	0.41835
EVI2B	101	58	-3.9859329310770355	0.0169
EVI5	101	49	-5.196638805143272	0.00624
EVL	101	50	-0.5002372852455885	0.40328
EVPL	101	49	-2.476855210920133	0.10882
EVX1	101	21	2.672090357819275	0.8112
EWSR1	101	43	-1.8235468008255347	0.19644
EXD2	101	47	-2.239471528747066	0.13818
EXD3	101	55	-0.3726070200640738	0.42404
EXO1	101	73	-11.938267711801828	1e-05
EXOC1	101	40	0.030312638534923025	0.50641
EXOC2	101	45	-5.17343568823255	0.00893
EXOC3	101	32	-0.8055343947983808	0.36899
EXOC5	101	51	-10.171057085912878	2e-05
EXOC6B	101	54	-1.5355378285510708	0.20867
EXOC7	101	34	-2.137227448942744	0.18416
EXOG	101	59	-9.503058175529475	1e-05
EXOSC1	101	35	-0.24552333241999028	0.45823
EXOSC10	101	48	-1.1452933572693969	0.2846
EXOSC2	101	75	-9.104851446411468	1e-05
EXOSC4	101	87	-4.677408952607597	0.0011
EXOSC5	101	45	1.5747066242602648	0.77753
EXOSC7	101	75	-3.6809523912146442	0.01252
EXOSC8	101	61	-7.934724581622324	5e-05
EXOSC9	101	74	-10.163338731987578	1e-05
EXPH5	101	42	-1.5567446123022675	0.23444
EXT1	101	29	-0.1805427547042396	0.47445
EXT2	101	59	-1.8098260392562486	0.16442
EXTL1	101	53	-1.9480850251082547	0.15569
EXTL2	101	57	-2.655912898812735	0.07842
EXTL3	101	46	-1.46886266586281	0.23766
EYA1	101	53	0.04948886456462141	0.51022
EYA2	101	66	-2.559787591654329	0.07167
EYA3	101	75	-5.852184655229024	0.00015
EYA4	101	61	0.4463789459272048	0.599
EZH1	101	32	-0.7273811155993579	0.38106
EZH2	101	83	-10.400181868652503	1e-05
EZR	101	65	-2.415014522649134	0.08531
F10	101	28	-1.1286741352816085	0.33164
F11	101	37	-1.6916749577057857	0.22934
F11R	101	48	-1.3139570888172212	0.25677
F12	101	53	-0.8492185442512592	0.3291
F13A1	101	42	0.6220796831130889	0.61603
F13B	101	60	0.015607643553564822	0.50486
F2	101	43	0.8777794307230499	0.6602
F2R	101	59	-5.413076042038207	0.00203
F2RL1	101	37	-7.184944830202773	0.0022
F2RL2	101	51	-0.5731369266391745	0.38642
F2RL3	101	45	0.8657862574657005	0.66391
F3	101	45	-1.493533495592003	0.23585
F5	101	53	-3.1301826515042905	0.05405
F7	101	48	-0.25817836378482134	0.44981
F8	101	50	-4.227835836758525	0.01922
F9	101	35	1.1810372875498878	0.69343
FA2H	101	65	-2.5511497289535994	0.07321
FAAH	101	42	-0.6511258101617498	0.38084
FABP1	101	54	-8.094388645857425	5e-05
FABP2	101	46	-2.046434480809807	0.16185
FABP3	101	25	0.29048965527108445	0.5434
FABP4	101	59	4.421112080543051	0.99091
FABP5	101	68	-0.8898893288120182	0.30049
FABP6	101	39	-3.8701090924542974	0.04656
FABP7	101	53	-4.653049246034948	0.0098
FADD	101	57	-5.070581749490459	0.00405
FADS1	101	58	-5.2490245043756705	0.00318
FADS2	101	60	-5.387419647689976	0.00196
FADS3	101	35	1.3757620601995508	0.72038
FAF1	101	52	-3.0971130350330838	0.05815
FAF2	101	47	-2.1859926637977667	0.14334
FAH	101	51	-9.467556210012111	3e-05
FAHD2A	101	44	0.9835589133854166	0.68146
FAIM	101	52	-3.855788480083594	0.02626
FAIM2	101	44	-1.8625051398032346	0.18815
FAIM3	101	75	-5.564220621191954	0.00029
FAM102A	101	56	-2.6247944722412675	0.08215
FAM105A	101	48	-0.002091234992765657	0.50067
FAM106A	101	47	1.1849508796364308	0.71851
FAM107A	101	49	-5.459907887225511	0.00421
FAM108A1	101	42	0.5006171086334361	0.59345
FAM108B1	101	47	-0.16098547999490734	0.46784
FAM110B	101	50	-1.8266383499102965	0.18076
FAM111A	101	63	-4.159795550049929	0.01062
FAM114A1	101	35	-0.038687018587374056	0.49304
FAM114A2	101	74	-6.399900467356698	7e-05
FAM115A	101	54	-2.1024384885171257	0.13494
FAM116B	101	48	-1.6083219612405755	0.21262
FAM117A	101	35	0.08857107944508168	0.51495
FAM118A	101	65	-1.0704898581974576	0.26982
FAM120A	101	70	-4.030009625420838	0.00915
FAM120C	101	70	-5.027238239782787	0.00189
FAM124B	101	50	-4.138140581923733	0.02122
FAM125B	101	38	-0.8733635105235058	0.34812
FAM127A	101	45	0.43529979201257074	0.58521
FAM127B	101	45	0.38596777493303336	0.576
FAM129A	101	57	-4.718382035370166	0.00698
FAM131A	101	52	-1.3235675090047918	0.24798
FAM131B	101	37	-1.3105004293813798	0.28228
FAM134A	101	30	-2.7369568757332794	0.1437
FAM134B	101	32	-0.6464594501996618	0.39336
FAM134C	101	66	-3.796671215624026	0.01554
FAM135A	101	42	0.014030691182214273	0.50444
FAM136A	101	44	-3.7345443750979297	0.04246
FAM13A	101	26	-0.5966263280091235	0.41195
FAM13B	101	42	-4.519454363053232	0.02321
FAM13C	101	40	-2.5922713160511113	0.124
FAM149A	101	31	-0.23653694894385402	0.46206
FAM149B1	101	24	0.31729883888748384	0.5447
FAM153A	101	59	-5.766325404314077	0.00121
FAM155A	101	25	0.6617226531621417	0.59734
FAM155B	101	51	-3.092929803507013	0.06112
FAM158A	101	60	-10.2311264198881	1e-05
FAM160B2	101	49	-0.5144080360295669	0.39881
FAM162A	101	43	-2.6910230152685757	0.10501
FAM163A	101	53	-0.18064900299927977	0.46346
FAM164A	101	43	-0.11832475530639265	0.47698
FAM164C	101	34	1.6517974707652263	0.75735
FAM168A	101	55	-4.243287421451656	0.01468
FAM168B	101	66	-5.6115983035670824	0.00079
FAM169A	101	38	2.2705397207121965	0.84148
FAM171A1	101	48	-5.091095716797964	0.00787
FAM172A	101	58	-2.523343525758172	0.08635
FAM173A	101	48	0.702162565505451	0.6386
FAM174B	101	54	-1.2482651746596727	0.25358
FAM175B	101	75	-5.815009582726278	0.00015
FAM176B	101	56	-0.7869547448753167	0.3362
FAM178A	101	51	-3.672146743304144	0.03438
FAM179B	101	32	0.43713312585094016	0.57202
FAM182A	101	46	-0.018030081259206267	0.49432
FAM182B	101	46	-2.6546901607172524	0.10174
FAM184A	101	61	-0.752964068853606	0.33771
FAM186A	101	57	-7.414965189016515	7e-05
FAM188A	101	44	-0.6375056511321581	0.37951
FAM189A1	101	25	1.2441647428376361	0.67773
FAM189A2	101	44	0.4024050167104015	0.57755
FAM189B	101	62	-3.769483845646059	0.01879
FAM18B1	101	45	-2.5188415106300646	0.11596
FAM190B	101	49	-2.9300852976359923	0.07278
FAM192A	101	52	-5.742128879285845	0.00248
FAM193A	101	42	-1.129342040662045	0.29975
FAM193B	101	56	-1.185943372312502	0.26307
FAM198B	101	33	-2.5274903133687445	0.15091
FAM203A	101	82	-5.929655433692307	8e-05
FAM204A	101	76	-4.1791851757993665	0.00525
FAM205B	101	42	-1.777080358245615	0.20447
FAM206A	101	71	-6.511325435931726	8e-05
FAM208A	101	66	-4.508709173100965	0.00548
FAM208B	101	70	-7.568979872000975	3e-05
FAM20B	101	78	-9.213196598760632	1e-05
FAM30A	101	63	-6.565163422118969	0.00014
FAM32A	101	66	-2.9627600273408667	0.04474
FAM35A	101	60	-4.407934707932476	0.00874
FAM3A	101	33	0.05915578838490097	0.50768
FAM3C	101	36	-3.821434420074378	0.05608
FAM46A	101	24	-1.1397428643527765	0.33857
